ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
154	"ENSMUSG00000024587"	"Nars"	chr18	-	64644855	64644969	64644855	64644948	64645054	64645120	154	1,7,5	153,194,142	2,5,6	135,139,131	70	49	0.691797245128	1.0	0.005,0.025,0.024	0.01,0.025,0.031	-0.004
156	"ENSMUSG00000024588"	"Fech"	chr18	-	64608127	64608339	64608127	64608276	64611721	64611841	156	0,0,1	53,30,37	1,0,1	31,55,55	112	49	1	1.0	0.0,0.0,0.012	0.014,0.0,0.008	-0.003
157	"ENSMUSG00000024588"	"Fech"	chr18	-	64608127	64608371	64608127	64608276	64611721	64611841	157	0,0,2	53,30,37	1,0,2	31,55,55	144	49	1	1.0	0.0,0.0,0.018	0.011,0.0,0.012	-0.002
159	"ENSMUSG00000024581"	"Napg"	chr18	+	63116430	63116462	63116444	63116462	63115689	63115774	159	4,5,16	14,14,15	10,7,9	16,23,14	63	49	0.888747266131	1.0	0.182,0.217,0.453	0.327,0.191,0.333	0.0
165	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	50045673	50045864	50045709	50045864	50035846	50036095	165	1,2,2	51,40,71	1,2,0	61,59,63	85	49	0.650369553287	1.0	0.011,0.028,0.016	0.009,0.019,0.0	0.009
166	"ENSMUSG00000033022"	"Cdo1"	chr18	-	46848663	46848882	46848663	46848833	46853353	46853508	166	3,4,5	13,15,15	6,4,7	19,23,25	98	49	0.875298538332	1.0	0.103,0.118,0.143	0.136,0.08,0.123	0.008
169	"ENSMUSG00000033022"	"Cdo1"	chr18	-	46853353	46853508	46853353	46853505	46856384	46856462	169	10,22,12	1,2,0	19,35,29	1,2,1	52	49	0.563387861857	1.0	0.904,0.912,1.0	0.947,0.943,0.965	-0.013
170	"ENSMUSG00000034653"	"Ythdc2"	chr18	+	45010684	45010862	45010710	45010862	45005907	45006200	170	19,17,16	0,2,0	19,21,22	1,0,0	75	49	1	1.0	1.0,0.847,1.0	0.925,1.0,1.0	-0.026
172	"ENSMUSG00000024454"	"Hdac3"	chr18	-	38076730	38077262	38076730	38076804	38077944	38078078	172	578,513,592	0,1,0	484,483,553	0,0,0	507	49	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0	-0.007
173	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37993467	37993575	37993467	37993566	38022750	38022865	173	2,1,1	0,0,0	4,1,2	2,0,0	58	49	1	1.0	1.0,1.0,1.0	0.628,1.0,1.0	0.124
174	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6116528	6116723	6116528	6116593	6116997	6117052	174	57,41,43	2,0,0	36,59,56	1,1,2	179	49	0.0953461354816	0.909648965803226	0.886,1.0,1.0	0.908,0.942,0.885	0.05
177	"ENSMUSG00000024483"	"Ankhd1"	chr18	+	36747767	36747870	36747815	36747870	36746885	36747029	177	145,131,119	35,48,38	145,149,125	45,42,47	97	49	0.792478033586	1.0	0.677,0.58,0.613	0.619,0.642,0.573	0.012
178	"ENSMUSG00000024483"	"Ankhd1"	chr18	+	36788475	36788730	36788526	36788730	36787145	36787319	178	191,198,203	37,30,28	225,214,233	25,30,45	100	49	0.660374433385	1.0	0.717,0.764,0.78	0.815,0.778,0.717	-0.016
179	"ENSMUSG00000091896"	"Ube2d2a"	chr18	+	35933004	35933268	35933162	35933268	35932893	35932925	179	359,363,332	1,1,2	398,421,405	2,0,0	207	49	1	1.0	0.988,0.988,0.975	0.979,1.0,1.0	-0.009
180	"ENSMUSG00000091896"	"Ube2d2a"	chr18	+	35934326	35934420	35934368	35934420	35933162	35933268	180	350,358,302	1,2,2	313,340,320	1,0,0	91	49	1	1.0	0.995,0.99,0.988	0.994,1.0,1.0	-0.007
181	"ENSMUSG00000024349"	"Sting1"	chr18	-	35872092	35872273	35872092	35872150	35872403	35872630	181	209,122,121	2,0,1	116,181,178	3,1,0	172	49	0.658735858209	1.0	0.968,1.0,0.972	0.917,0.981,1.0	0.014
182	"ENSMUSG00000024352"	"Spata24"	chr18	-	35793335	35793406	35793335	35793397	35793496	35793627	182	20,17,35	3,0,0	28,31,31	0,1,1	58	49	1	1.0	0.849,1.0,1.0	1.0,0.963,0.963	-0.026
184	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34927502	34928833	34928727	34928833	34926056	34926224	184	225,179,219	0,0,0	289,293,280	1,0,1	1274	49	1	1.0	1.0,1.0,1.0	0.917,1.0,0.915	0.056
185	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34901220	34902005	34901223	34902005	34895547	34895777	185	9,20,13	1,1,2	19,14,10	0,0,0	52	49	0.161546998123	1.0	0.895,0.95,0.86	1.0,1.0,1.0	-0.098
186	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34901220	34902005	34901223	34902005	34896125	34896183	186	29,50,39	1,0,0	36,41,55	0,0,0	52	49	1	1.0	0.965,1.0,1.0	1.0,1.0,1.0	-0.012
187	"ENSMUSG00000044201"	"Cdc25c"	chr18	-	34877923	34878077	34877923	34878022	34880276	34880366	187	12,17,11	39,39,49	10,5,24	38,44,48	104	49	0.802982294152	1.0	0.127,0.17,0.096	0.11,0.051,0.191	0.014
189	"ENSMUSG00000024384"	"Iws1"	chr18	+	32216318	32216511	32216321	32216511	32212723	32213630	189	122,101,100	4,4,3	133,111,116	5,1,4	52	49	0.662403535613	1.0	0.966,0.96,0.969	0.962,0.991,0.965	-0.008
190	"ENSMUSG00000024260"	"Sap130"	chr18	+	31799393	31799541	31799415	31799541	31786554	31786679	190	71,62,84	1,2,3	72,74,62	0,2,4	71	49	0.908684242662	1.0	0.98,0.955,0.951	1.0,0.962,0.915	0.003
191	"ENSMUSG00000024260"	"Sap130"	chr18	+	31815059	31815237	31815062	31815237	31813421	31813724	191	16,28,19	23,18,20	23,16,24	24,39,31	52	49	0.185246654237	1.0	0.396,0.594,0.472	0.475,0.279,0.422	0.095
192	"ENSMUSG00000024260"	"Sap130"	chr18	+	31848393	31848497	31848395	31848497	31844661	31844787	192	48,43,48	0,0,0	45,69,66	1,0,0	51	49	1	1.0	1.0,1.0,1.0	0.977,1.0,1.0	0.008
193	"ENSMUSG00000033628"	"Pik3c3"	chr18	+	30444199	30444378	30444272	30444378	30438027	30438095	193	8,0,6	43,53,48	5,1,6	39,54,51	122	49	0.691685345056	1.0	0.07,0.0,0.048	0.049,0.007,0.045	0.006
196	"ENSMUSG00000024268"	"Celf4"	chr18	-	25635989	25636137	25635989	25636134	25637195	25637339	196	0,1,0	0,0,0	0,0,0	1,0,0	52	49	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
201	"ENSMUSG00000024424"	"Ttc39c"	chr18	+	12869014	12869075	12869036	12869075	12867943	12868048	201	0,0,0	9,4,8	0,0,1	10,13,12	71	49	1	1.0	0.0,0.0,0.0	0.0,0.0,0.054	-0.018
202	"ENSMUSG00000041238"	"Rbbp8"	chr18	+	11853566	11853714	11853601	11853714	11851889	11851987	202	6,10,4	39,51,52	3,2,6	33,33,40	84	49	0.31579520159	1.0	0.082,0.103,0.043	0.05,0.034,0.08	0.021
204	"ENSMUSG00000024283"	"Wac"	chr18	+	7871530	7871744	7871548	7871744	7869990	7870027	204	12,9,17	98,144,95	2,11,16	88,87,102	67	49	0.68581499677	1.0	0.082,0.044,0.116	0.016,0.085,0.103	0.013
205	"ENSMUSG00000024283"	"Wac"	chr18	+	7917552	7917675	7917561	7917675	7916051	7916297	205	234,311,257	10,15,10	259,263,261	6,10,9	58	49	0.234646100794	1.0	0.952,0.946,0.956	0.973,0.957,0.961	-0.012
206	"ENSMUSG00000024283"	"Wac"	chr18	+	7917552	7917675	7917564	7917675	7916051	7916297	206	242,321,268	1,1,0	266,270,266	4,0,1	61	49	1	1.0	0.995,0.996,1.0	0.982,1.0,0.995	0.005
207	"ENSMUSG00000024283"	"Wac"	chr18	+	7917561	7917675	7917564	7917675	7916051	7916297	207	18,25,21	1,1,0	13,17,14	4,0,1	52	49	1	1.0	0.944,0.959,1.0	0.754,1.0,0.93	0.073
208	"ENSMUSG00000024283"	"Wac"	chr18	+	7921421	7921608	7921424	7921608	7920131	7920250	208	211,248,197	2,14,5	161,200,180	7,10,9	52	49	0.19225372494	1.0	0.99,0.943,0.974	0.956,0.95,0.95	0.017
209	"ENSMUSG00000073639"	"Rab18"	chr18	+	6778476	6778556	6778494	6778556	6770053	6770109	209	0,0,1	148,129,140	0,0,0	171,172,175	67	49	1	1.0	0.0,0.0,0.005	0.0,0.0,0.0	0.002
210	"ENSMUSG00000041225"	"Arhgap12"	chr18	-	6061846	6062250	6061846	6061972	6064340	6064421	210	3,1,1	54,53,41	1,1,0	40,49,40	327	49	1	1.0	0.008,0.003,0.004	0.004,0.003,0.0	0.003
212	"ENSMUSG00000024236"	"Svil"	chr18	+	5114507	5114686	5114530	5114686	5108574	5108708	212	2,3,2	44,51,68	2,4,3	38,57,56	72	49	0.470943622955	1.0	0.03,0.038,0.02	0.035,0.046,0.035	-0.009
213	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4380653	4380887	4380672	4380887	4379568	4379741	213	62,54,54	17,17,12	54,64,55	6,9,13	68	49	0.0534177045553	0.7381607130846222	0.724,0.696,0.764	0.866,0.837,0.753	-0.091
214	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4383184	4383413	4383188	4383413	4380653	4380887	214	8,14,12	49,43,36	9,8,11	34,40,49	53	49	0.596984010362	1.0	0.131,0.231,0.236	0.197,0.156,0.172	0.024
215	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4386952	4387179	4387127	4387179	4386170	4386382	215	283,268,249	0,0,1	260,283,261	0,1,0	224	49	1	1.0	1.0,1.0,0.982	1.0,0.984,1.0	-0.001
216	"ENSMUSG00000024231"	"Cul2"	chr18	+	3405684	3405787	3405686	3405787	3399845	3399986	216	53,66,53	1,0,0	45,53,43	1,0,1	51	49	1	1.0	0.981,1.0,1.0	0.977,1.0,0.976	0.009
217	"ENSMUSG00000024231"	"Cul2"	chr18	+	3414129	3414224	3414173	3414224	3405684	3405787	217	116,130,111	1,0,2	98,108,96	0,2,0	93	49	1	1.0	0.984,1.0,0.967	1.0,0.966,1.0	-0.005
218	"ENSMUSG00000038524"	"Fchsd1"	chr18	-	38100812	38100954	38100812	38100948	38101266	38101334	218	2,1,2	12,4,7	4,2,3	11,5,8	55	49	0.235240534042	1.0	0.129,0.182,0.203	0.245,0.263,0.25	-0.081
219	"ENSMUSG00000038524"	"Fchsd1"	chr18	-	38101266	38101386	38101266	38101334	38101802	38101848	219	5,3,3	16,4,13	6,2,1	12,8,13	101	49	0.613886931524	1.0	0.132,0.267,0.101	0.195,0.108,0.036	0.054
220	"ENSMUSG00000075289"	"Carns1"	chr19	-	4219897	4220129	4219897	4220070	4220824	4220910	220	75,70,77	2,2,1	74,88,66	3,3,1	108	49	0.479613915625	1.0	0.944,0.941,0.972	0.918,0.93,0.968	0.014
221	"ENSMUSG00000024911"	"Fibp"	chr19	+	5513548	5513740	5513631	5513740	5513198	5513332	221	6,6,11	59,41,42	4,9,5	46,43,64	132	49	0.32883876167	1.0	0.036,0.052,0.089	0.031,0.072,0.028	0.015
225	"ENSMUSG00000068457"	"Uty"	chrY	-	1170903	1171002	1170903	1170954	1174727	1174854	225	81,59,71	3,0,0	73,73,87	2,2,0	97	49	0.631115467265	1.0	0.932,1.0,1.0	0.949,0.949,1.0	0.011
226	"ENSMUSG00000056673"	"Kdm5d"	chrY	+	910656	910849	910685	910849	910447	910586	226	11,10,13	29,23,25	3,2,13	19,33,35	78	49	0.0171615497379	0.4622750066765384	0.192,0.215,0.246	0.09,0.037,0.189	0.112
227	"ENSMUSG00000056673"	"Kdm5d"	chrY	+	927602	927891	927709	927891	927244	927439	227	57,61,47	20,16,18	40,71,49	11,29,19	156	49	0.646460537775	1.0	0.472,0.545,0.451	0.533,0.435,0.448	0.017
231	"ENSMUSG00000055817"	"Mta3"	chr17	+	84096346	84096471	84096349	84096471	84091705	84091764	231	18,23,21	73,67,38	21,10,20	59,53,60	52	49	0.457878370413	1.0	0.189,0.244,0.342	0.251,0.151,0.239	0.045
233	"ENSMUSG00000024070"	"Prkd3"	chr17	-	79269955	79270008	79269955	79270005	79273603	79273880	233	111,63,103	10,9,11	77,106,87	12,14,12	52	49	0.317316167686	1.0	0.913,0.868,0.898	0.858,0.877,0.872	0.024
234	"ENSMUSG00000024073"	"Birc6"	chr17	+	74901316	74901448	74901358	74901448	74900083	74900244	234	23,37,28	16,29,14	23,10,35	20,11,14	91	49	0.894809768678	1.0	0.436,0.407,0.519	0.382,0.329,0.574	0.026
235	"ENSMUSG00000024073"	"Birc6"	chr17	+	74920371	74920591	74920389	74920591	74918993	74919340	235	84,99,56	5,7,2	77,48,74	7,4,9	67	49	0.122259414785	1.0	0.925,0.912,0.953	0.889,0.898,0.857	0.049
236	"ENSMUSG00000024072"	"Yipf4"	chr17	+	74799321	74799500	74799340	74799500	74796487	74796789	236	4,1,3	111,109,108	3,1,2	96,94,92	68	49	0.723122904444	1.0	0.025,0.007,0.02	0.022,0.008,0.015	0.002
237	"ENSMUSG00000039193"	"Nlrc4"	chr17	-	74752124	74754119	74752124	74754105	74754952	74755213	237	2,2,2	0,0,0	1,1,0	1,0,0	63	49	1	1.0	1.0,1.0,1.0	0.438,1.0,NA	0.281
239	"ENSMUSG00000024053"	"Emilin2"	chr17	-	71563318	71563687	71563318	71563684	71580368	71582282	239	2,0,5	1,0,0	2,2,0	0,0,0	52	49	1	1.0	0.653,NA,1.0	1.0,1.0,NA	-0.173
240	"ENSMUSG00000047407"	"Tgif1"	chr17	-	71151205	71152267	71151205	71152235	71153166	71153393	240	100,116,130	0,0,1	103,111,114	2,0,0	81	49	1	1.0	1.0,1.0,0.987	0.969,1.0,1.0	0.006
244	"ENSMUSG00000024044"	"Epb41l3"	chr17	+	69569120	69569341	69569174	69569341	69566007	69566183	244	23,31,11	5,7,4	16,13,17	0,2,7	103	49	0.366661942643	1.0	0.686,0.678,0.567	1.0,0.756,0.536	-0.12
246	"ENSMUSG00000024043"	"Arhgap28"	chr17	-	68171457	68171620	68171457	68171617	68175945	68176023	246	0,0,2	0,0,1	1,3,1	0,0,0	52	49	1	1.0	NA,NA,0.653	1.0,1.0,1.0	-0.347
247	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66445081	66445234	66445085	66445234	66443283	66443489	247	36,47,39	0,2,0	38,43,27	2,0,0	53	49	1	1.0	1.0,0.956,1.0	0.946,1.0,1.0	0.003
248	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66450613	66450767	66450644	66450767	66450420	66450541	248	1,0,3	29,39,30	0,0,3	21,20,37	80	49	0.502858108631	1.0	0.021,0.0,0.058	0.0,0.0,0.047	0.011
249	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66456308	66456207	66456308	66455648	66455798	249	157,167,163	0,0,0	141,159,147	0,1,0	231	49	1	1.0	1.0,1.0,1.0	1.0,0.971,1.0	0.01
250	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66457047	66456962	66457047	66455648	66455798	250	445,490,454	1,0,0	414,458,433	0,0,0	986	49	1	1.0	0.957,1.0,1.0	1.0,1.0,1.0	-0.014
251	"ENSMUSG00000061950"	"Ppp4r1"	chr17	+	66110154	66110290	66110205	66110290	66090618	66090663	251	24,21,17	16,25,20	26,17,25	18,20,16	100	49	0.479697211934	1.0	0.424,0.292,0.294	0.414,0.294,0.434	-0.044
252	"ENSMUSG00000000127"	"Fer"	chr17	+	64288474	64288681	64288477	64288681	64280059	64280152	252	8,4,1	1,0,2	3,4,2	1,2,2	52	49	0.118449329334	1.0	0.883,1.0,0.32	0.739,0.653,0.485	0.109
253	"ENSMUSG00000019487"	"Trip10"	chr17	+	57569353	57569472	57569356	57569472	57568639	57568788	253	8,18,14	20,19,13	6,10,12	12,16,17	52	49	0.524401050318	1.0	0.274,0.472,0.504	0.32,0.371,0.399	0.053
254	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57377529	57377660	57377529	57377623	57377918	57378023	254	33,29,20	153,57,124	26,26,50	135,166,146	86	49	0.606382916585	1.0	0.109,0.225,0.084	0.099,0.082,0.163	0.025
255	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57381113	57381196	57381113	57381179	57381273	57381354	255	35,18,22	107,46,85	50,36,32	97,111,113	66	49	0.42293800048	1.0	0.195,0.225,0.161	0.277,0.194,0.174	-0.021
256	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57382368	57382559	57382368	57382488	57383646	57383696	256	72,23,54	90,52,82	52,52,61	111,117,83	120	49	0.247288784094	1.0	0.246,0.153,0.212	0.161,0.154,0.231	0.022
257	"ENSMUSG00000046329"	"Slc25a23"	chr17	-	57359681	57359849	57359681	57359840	57360240	57360348	257	70,64,81	1,1,1	78,98,88	1,0,0	58	49	1	1.0	0.983,0.982,0.986	0.985,1.0,1.0	-0.011
258	"ENSMUSG00000046329"	"Slc25a23"	chr17	-	57360783	57360955	57360783	57360942	57362273	57362385	258	2,1,5	94,58,84	1,2,0	101,99,104	62	49	0.362438950797	1.0	0.017,0.013,0.045	0.008,0.016,0.0	0.017
259	"ENSMUSG00000071054"	"Safb"	chr17	+	56908047	56908130	56908055	56908130	56907821	56907971	259	350,335,352	2,4,5	342,349,344	5,6,5	57	49	0.302923830669	1.0	0.993,0.986,0.984	0.983,0.98,0.983	0.006
260	"ENSMUSG00000071054"	"Safb"	chr17	+	56912550	56912657	56912556	56912657	56912283	56912399	260	31,47,44	175,217,157	40,56,36	160,188,184	55	49	0.505904460734	1.0	0.136,0.162,0.2	0.182,0.21,0.148	-0.014
261	"ENSMUSG00000042625"	"Safb2"	chr17	-	56873878	56874018	56873878	56874015	56874532	56874624	261	32,47,33	279,288,238	34,35,37	269,307,313	52	49	0.36079045606	1.0	0.098,0.133,0.116	0.106,0.097,0.1	0.015
262	"ENSMUSG00000042625"	"Safb2"	chr17	-	56873878	56874018	56873878	56874015	56875894	56876022	262	11,15,8	11,10,12	13,9,10	13,9,9	52	49	0.988523912721	1.0	0.485,0.586,0.386	0.485,0.485,0.511	-0.008
263	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56735851	56736157	56735851	56735966	56741452	56741597	263	255,286,185	0,1,0	228,198,198	0,0,0	240	49	1	1.0	1.0,0.983,1.0	1.0,1.0,1.0	-0.006
264	"ENSMUSG00000024201"	"Kdm4b"	chr17	+	56701768	56701889	56701789	56701889	56700717	56701106	264	55,32,48	20,9,9	63,69,54	18,9,9	70	49	0.206963210787	1.0	0.658,0.713,0.789	0.71,0.843,0.808	-0.067
265	"ENSMUSG00000024201"	"Kdm4b"	chr17	+	56703203	56703382	56703221	56703382	56701789	56701889	265	32,40,57	3,4,6	44,46,45	7,5,4	67	49	0.638038811252	1.0	0.886,0.88,0.874	0.821,0.871,0.892	0.019
269	"ENSMUSG00000023927"	"Satb1"	chr17	-	52116070	52116315	52116070	52116306	52139497	52139700	269	663,587,772	1,0,0	787,791,752	0,0,1	58	49	1	1.0	0.998,1.0,1.0	1.0,1.0,0.998	0.0
270	"ENSMUSG00000023923"	"Tbc1d5"	chr17	-	51226189	51226269	51226189	51226240	51227542	51227631	270	3,0,0	17,33,17	1,0,0	31,28,25	78	49	0.870936624233	1.0	0.1,0.0,0.0	0.02,0.0,0.0	0.027
271	"ENSMUSG00000043592"	"Unc5cl"	chr17	+	48771469	48771570	48771501	48771570	48770389	48770491	271	43,9,29	2,1,3	21,23,27	0,0,1	81	49	0.00886687542403	0.3139714348699958	0.929,0.845,0.854	1.0,1.0,0.942	-0.105
272	"ENSMUSG00000043592"	"Unc5cl"	chr17	+	48771469	48771570	48771508	48771570	48770389	48770491	272	49,9,37	0,0,0	24,24,34	1,0,0	88	49	1	1.0	1.0,1.0,1.0	0.93,1.0,1.0	0.023
273	"ENSMUSG00000043592"	"Unc5cl"	chr17	+	48771501	48771570	48771508	48771570	48770389	48770491	273	8,1,11	0,0,0	3,1,8	1,0,0	56	49	1	1.0	1.0,1.0,1.0	0.724,1.0,1.0	0.092
274	"ENSMUSG00000043592"	"Unc5cl"	chr17	+	48771469	48771570	48771501	48771570	48770604	48770672	274	54,16,42	2,0,1	19,24,21	1,0,0	81	49	0.672476146838	1.0	0.942,1.0,0.962	0.92,1.0,1.0	-0.005
276	"ENSMUSG00000051682"	"Treml4"	chr17	+	48576709	48576794	48576712	48576794	48576413	48576464	276	0,0,1	7,1,5	1,0,1	5,6,2	52	49	1	1.0	0.0,0.0,0.159	0.159,0.0,0.32	-0.107
277	"ENSMUSG00000051682"	"Treml4"	chr17	+	48576709	48576794	48576736	48576794	48576413	48576464	277	1,3,3	1,0,0	6,3,2	2,1,1	76	49	0.00267907144735	0.16754193081188806	0.392,1.0,1.0	0.659,0.659,0.563	0.17
278	"ENSMUSG00000051682"	"Treml4"	chr17	+	48576712	48576794	48576736	48576794	48576413	48576464	278	8,4,7	1,0,0	10,9,3	2,1,1	73	49	0.0558900347878	0.7426571508538808	0.843,1.0,1.0	0.77,0.858,0.668	0.182
279	"ENSMUSG00000023991"	"Foxp4"	chr17	-	48186444	48186649	48186444	48186613	48186764	48186848	279	38,24,27	81,76,68	23,24,20	74,72,62	85	49	0.305439393437	1.0	0.213,0.154,0.186	0.152,0.161,0.157	0.028
280	"ENSMUSG00000023991"	"Foxp4"	chr17	-	48189208	48189422	48189208	48189419	48189531	48189679	280	97,68,64	35,28,30	61,55,51	26,30,40	52	49	0.11099776373	0.9791171158498947	0.723,0.696,0.668	0.689,0.633,0.546	0.073
281	"ENSMUSG00000023991"	"Foxp4"	chr17	-	48191187	48191274	48191187	48191268	48191694	48191817	281	90,59,71	9,4,4	52,77,41	7,4,7	55	49	0.390705932673	1.0	0.899,0.929,0.941	0.869,0.945,0.839	0.039
282	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47904533	47904777	47904569	47904777	47889633	47889698	282	524,556,519	6,6,9	644,516,460	14,13,4	85	49	0.186743115509	1.0	0.981,0.982,0.971	0.964,0.958,0.985	0.009
283	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47904533	47904777	47904578	47904777	47889633	47889698	283	681,726,702	7,5,10	853,682,586	14,9,12	94	49	0.0867002201245	0.8795978748708353	0.981,0.987,0.973	0.969,0.975,0.962	0.012
284	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47904569	47904777	47904578	47904777	47889633	47889698	284	163,176,192	7,5,10	223,179,130	14,9,12	58	49	0.086236109122	0.8770128573329612	0.952,0.967,0.942	0.931,0.944,0.902	0.028
285	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47904533	47904777	47904569	47904777	47889633	47889717	285	544,568,544	12,7,25	684,546,490	27,24,35	85	49	0.0011267049954	0.10032487359773958	0.963,0.979,0.926	0.936,0.929,0.89	0.038
286	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47904533	47904777	47904578	47904777	47889633	47889717	286	701,738,727	13,10,16	893,712,616	25,26,25	94	49	0.00160946161077	0.11385916163264001	0.966,0.975,0.959	0.949,0.935,0.928	0.029
287	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47904569	47904777	47904578	47904777	47889633	47889717	287	169,177,208	13,10,16	236,190,161	25,26,25	58	49	0.00348742203015	0.19483064408438003	0.917,0.937,0.917	0.889,0.861,0.845	0.059
288	"ENSMUSG00000064043"	"Trerf1"	chr17	+	47628693	47628847	47628696	47628847	47627539	47627586	288	18,15,18	10,5,6	23,25,22	9,11,4	52	49	0.641708608482	1.0	0.629,0.739,0.739	0.707,0.682,0.838	-0.04
289	"ENSMUSG00000064043"	"Trerf1"	chr17	+	47664622	47664870	47664658	47664870	47659575	47659782	289	37,23,23	10,6,14	24,32,29	7,9,12	85	49	0.794658448987	1.0	0.681,0.688,0.486	0.664,0.672,0.582	-0.021
290	"ENSMUSG00000038545"	"Cul7"	chr17	+	46966440	46966678	46966589	46966678	46965359	46965585	290	106,133,100	0,0,1	105,107,120	1,2,1	198	49	0.288344929718	1.0	1.0,1.0,0.961	0.963,0.93,0.967	0.034
291	"ENSMUSG00000023972"	"Ptk7"	chr17	-	46878850	46879955	46878850	46879002	46882528	46882609	291	35,27,51	13,8,20	37,37,49	13,19,32	1002	49	0.17717861364	1.0	0.116,0.142,0.111	0.122,0.087,0.07	0.03
292	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46624556	46624977	46624556	46624746	46625141	46625240	292	29,15,29	12,9,9	25,30,26	17,18,11	280	49	0.326190833769	1.0	0.297,0.226,0.361	0.205,0.226,0.293	0.053
293	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46574614	46574739	46574614	46574736	46575808	46575904	293	0,3,2	29,27,26	1,1,0	24,18,29	52	49	1	1.0	0.0,0.095,0.068	0.038,0.05,0.0	0.025
294	"ENSMUSG00000023952"	"Gtpbp2"	chr17	+	46478148	46478320	46478267	46478320	46477517	46477576	294	464,362,468	17,15,21	521,542,571	29,29,35	168	49	0.0743833359528	0.8300048844405319	0.888,0.876,0.867	0.84,0.845,0.826	0.04
295	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69697104	69697234	69697107	69697234	69653035	69653097	295	12,7,16	1,0,0	13,17,12	2,1,3	52	49	0.00683435951706	0.2780190910338	0.919,1.0,1.0	0.86,0.941,0.79	0.109
296	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69788031	69788108	69788034	69788108	69785464	69785543	296	34,17,38	3,2,4	38,47,36	5,6,3	52	49	0.618708704375	1.0	0.914,0.889,0.9	0.877,0.881,0.919	0.009
298	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43750566	43751051	43750841	43751051	43748406	43748577	298	17,2,6	2,0,4	21,18,14	2,1,5	324	49	0.552466182452	1.0	0.562,1.0,0.185	0.614,0.731,0.297	0.035
300	"ENSMUSG00000061665"	"Cd2ap"	chr17	-	43145055	43145176	43145055	43145172	43149592	43149693	300	98,85,82	0,2,1	100,98,100	1,1,1	53	49	1	1.0	1.0,0.975,0.987	0.989,0.989,0.989	-0.002
308	"ENSMUSG00000036036"	"Zfp57"	chr17	+	37316941	37317086	37316950	37317086	37315688	37315795	308	2,0,1	2,0,0	2,1,2	1,1,1	58	49	1	1.0	0.458,NA,1.0	0.628,0.458,0.628	0.158
310	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36498142	36498491	36498142	36498418	36500068	36500344	310	274,373,254	738,586,848	297,311,332	810,861,851	122	49	0.327181809597	1.0	0.13,0.204,0.107	0.128,0.127,0.135	0.017
311	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36498142	36498506	36498142	36498418	36500068	36500710	311	300,393,281	738,586,848	313,357,351	810,861,851	137	49	0.312051383118	1.0	0.127,0.193,0.106	0.121,0.129,0.129	0.016
312	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36500068	36500327	36500068	36500212	36500492	36500762	312	2717,2520,3010	1,3,1	2821,2841,3036	0,6,3	164	49	1	1.0	0.999,0.996,0.999	1.0,0.993,0.997	0.001
313	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36500068	36500344	36500068	36500212	36500492	36500762	313	3521,3184,3857	1,3,1	3593,3688,3891	0,6,3	181	49	1	1.0	0.999,0.997,0.999	1.0,0.994,0.997	0.001
314	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36500068	36500344	36500068	36500327	36500492	36500762	314	833,688,888	29,24,41	806,885,889	34,38,34	66	49	0.737951358883	1.0	0.955,0.955,0.941	0.946,0.945,0.951	0.003
