ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
104	"ENSMUSG00000042705"	"Commd10"	chr18	+	47100806	47100962	47123545	47123656	47096726	47096837	47219318	47219378	104	41,51,36	45,54,50	41,28,28	42,41,36	98	98	0.784530345797	1.0	0.477,0.486,0.419	0.494,0.406,0.437	0.015
105	"ENSMUSG00000024480"	"Ap3s1"	chr18	+	46887437	46887529	46912254	46912326	46874942	46875148	46913727	46913835	105	397,498,431	799,873,779	436,401,356	799,778,698	98	98	0.754783382966	1.0	0.332,0.363,0.356	0.353,0.34,0.338	0.007
106	"ENSMUSG00000024480"	"Ap3s1"	chr18	+	46891069	46891181	46912254	46912326	46887437	46887529	46913727	46913835	106	480,608,503	806,888,780	531,487,428	797,779,697	98	98	0.921753308846	1.0	0.373,0.406,0.392	0.4,0.385,0.38	0.002
107	"ENSMUSG00000024477"	"Pggt1b"	chr18	-	46381937	46382122	46387345	46387391	46379628	46379737	46391151	46391284	107	42,42,44	36,47,48	35,48,41	44,41,44	95	98	0.925068479974	1.0	0.546,0.48,0.486	0.451,0.547,0.49	0.008
108	"ENSMUSG00000036452"	"Arhgap26"	chr18	+	39490605	39490716	39490790	39490881	39439754	39439905	39496169	39496261	108	30,35,54	0,1,0	38,30,49	1,0,2	98	98	1	1.0	1.0,0.972,1.0	0.974,1.0,0.961	0.012
109	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38440917	38441448	38442537	38442766	38433481	38433643	38446264	38446437	109	39,29,42	81,67,73	54,59,50	94,82,78	98	98	0.133820686763	1.0	0.325,0.302,0.365	0.365,0.418,0.391	-0.061
110	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37989505	37989600	37993467	37993566	37989226	37989328	38022267	38022276	110	137,114,102	179,140,168	136,145,139	172,174,158	98	98	0.26445906705	1.0	0.434,0.449,0.378	0.442,0.455,0.468	-0.035
111	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37993467	37993566	38022267	38022276	37989505	37989600	38022750	38022865	111	28,19,21	154,145,153	32,41,45	174,178,207	58	98	0.0553339147546	0.7913195963184808	0.235,0.181,0.188	0.237,0.28,0.269	-0.061
112	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37993467	37993575	38022267	38022276	37989505	37989600	38022750	38022865	112	28,19,21	154,145,153	32,41,45	172,178,207	58	98	0.0529016307354	0.7816927755465951	0.235,0.181,0.188	0.239,0.28,0.269	-0.061
113	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6113556	6113637	6113851	6114020	6113353	6113476	6114108	6114228	113	20,12,14	17,9,14	14,23,16	15,13,14	98	98	0.766341287888	1.0	0.541,0.571,0.5	0.483,0.639,0.533	-0.014
114	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6116528	6116574	6116997	6117052	6116340	6116444	6117152	6117349	114	16,13,13	19,13,26	15,13,10	20,22,25	98	95	0.426376724912	1.0	0.449,0.492,0.326	0.421,0.364,0.279	0.068
115	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6116528	6116723	6116997	6117052	6116340	6116444	6117152	6117349	115	16,13,13	19,13,26	15,13,10	20,22,25	98	98	0.427566913473	1.0	0.457,0.5,0.333	0.429,0.371,0.286	0.068
116	"ENSMUSG00000019143"	"Hars2"	chr18	+	36921629	36921723	36922209	36922337	36921218	36921317	36922419	36922662	116	73,74,64	37,47,45	46,61,72	48,32,44	98	98	0.54890711283	1.0	0.664,0.612,0.587	0.489,0.656,0.621	0.032
117	"ENSMUSG00000019143"	"Hars2"	chr18	+	36922209	36922337	36922419	36922662	36921629	36921723	36923186	36923303	117	38,26,40	43,37,51	45,33,40	33,61,48	98	98	0.79506488731	1.0	0.469,0.413,0.44	0.577,0.351,0.455	-0.02
118	"ENSMUSG00000037058"	"Paip2"	chr18	+	35733097	35733170	35743923	35744087	35732765	35732811	35746375	35746555	118	1,0,0	877,943,906	2,2,3	995,1033,970	98	98	1	1.0	0.001,0.0,0.0	0.002,0.002,0.003	-0.002
119	"ENSMUSG00000037058"	"Paip2"	chr18	+	35743923	35744087	35746375	35746555	35731669	35731812	35749251	35750239	119	373,372,343	529,595,492	393,438,433	661,615,608	98	98	0.960583151017	1.0	0.414,0.385,0.411	0.373,0.416,0.416	0.002
120	"ENSMUSG00000037058"	"Paip2"	chr18	+	35743923	35744087	35746375	35746555	35733097	35733170	35749251	35749572	120	8,7,11	528,585,489	6,9,6	655,612,605	98	98	0.232197157771	1.0	0.015,0.012,0.022	0.009,0.014,0.01	0.005
121	"ENSMUSG00000037236"	"Matr3"	chr18	+	35714222	35714348	35714649	35714775	35712318	35712371	35714971	35715139	121	349,426,348	235,273,284	337,336,323	262,254,230	98	98	0.583308653772	1.0	0.598,0.609,0.551	0.563,0.569,0.584	0.014
122	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481808	35551109	35551248	35474150	35474250	35571319	35571433	122	33,40,33	23,24,13	37,28,37	28,37,17	98	98	0.259931648337	1.0	0.589,0.625,0.717	0.569,0.431,0.685	0.082
124	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481813	35551109	35551248	35474150	35474250	35571319	35571433	124	33,40,33	24,24,14	37,28,37	28,37,17	98	98	0.307822996518	1.0	0.579,0.625,0.702	0.569,0.431,0.685	0.074
125	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34932337	34932412	34936502	34937102	34929840	34929965	34941293	34942542	125	110,81,101	68,65,85	133,130,113	107,84,96	98	98	0.882117618205	1.0	0.618,0.555,0.543	0.554,0.607,0.541	0.005
126	"ENSMUSG00000003778"	"Brd8"	chr18	-	34739472	34739519	34739727	34739821	34738526	34738741	34740091	34740544	126	195,172,220	97,109,114	202,207,199	114,117,119	98	96	0.675085596261	1.0	0.663,0.607,0.654	0.634,0.634,0.621	0.012
127	"ENSMUSG00000003778"	"Brd8"	chr18	-	34747500	34747623	34749717	34749787	34746268	34746349	34756507	34756604	127	145,178,188	139,138,164	179,174,172	163,152,164	98	98	0.657723279385	1.0	0.511,0.563,0.534	0.523,0.534,0.512	0.013
128	"ENSMUSG00000003778"	"Brd8"	chr18	-	34747800	34747850	34749717	34749787	34747500	34747623	34756507	34756604	128	146,184,188	179,195,218	180,174,172	183,173,176	98	98	0.297274194809	1.0	0.449,0.485,0.463	0.496,0.501,0.494	-0.031
129	"ENSMUSG00000003778"	"Brd8"	chr18	-	34749717	34749787	34756507	34756604	34747800	34747850	34757590	34757606	129	129,167,198	146,168,174	174,168,136	169,193,180	98	98	0.268039145092	1.0	0.469,0.499,0.532	0.507,0.465,0.43	0.033
130	"ENSMUSG00000033632"	"AW554918"	chr18	+	25472770	25473441	25477920	25478019	25422995	25423123	25532982	25533164	130	6,7,8	13,11,10	11,9,9	16,14,12	98	98	0.700069731737	1.0	0.316,0.389,0.444	0.407,0.391,0.429	-0.026
131	"ENSMUSG00000033632"	"AW554918"	chr18	+	25472770	25473441	25532982	25533164	25422995	25423123	25553023	25553132	131	6,5,7	14,14,8	11,8,7	15,11,8	98	98	0.266889653216	1.0	0.3,0.263,0.467	0.423,0.421,0.467	-0.094
132	"ENSMUSG00000033632"	"AW554918"	chr18	+	25477920	25478019	25532982	25533164	25472770	25473441	25553023	25553132	132	6,10,9	12,16,8	11,19,10	16,11,9	98	98	0.239318507019	1.0	0.333,0.385,0.529	0.407,0.633,0.526	-0.106
133	"ENSMUSG00000000420"	"Galnt1"	chr18	+	24365655	24365710	24379106	24379281	24338823	24339137	24387574	24387741	133	15,20,10	137,173,127	17,11,19	165,153,136	98	98	0.96945225031	1.0	0.099,0.104,0.073	0.093,0.067,0.123	-0.002
134	"ENSMUSG00000033382"	"Trappc8"	chr18	-	20988001	20988133	20993489	20993595	20985686	20985911	20995951	20996052	134	65,73,69	44,55,39	74,63,73	50,51,43	98	98	0.862908672176	1.0	0.596,0.57,0.639	0.597,0.553,0.629	0.009
138	"ENSMUSG00000037013"	"Ss18"	chr18	-	14770448	14770541	14773313	14773418	14769552	14769675	14774012	14774180	138	239,345,253	13,16,16	211,214,175	12,13,18	98	98	0.241437051587	1.0	0.948,0.956,0.941	0.946,0.943,0.907	0.016
139	"ENSMUSG00000024283"	"Wac"	chr18	+	7901495	7901602	7905399	7905515	7871530	7871744	7905931	7906044	139	199,269,211	212,304,243	194,206,196	210,205,229	98	98	0.771807733602	1.0	0.484,0.469,0.465	0.48,0.501,0.461	-0.008
140	"ENSMUSG00000024283"	"Wac"	chr18	+	7910515	7910824	7916051	7916297	7905931	7906044	7917552	7917675	140	153,206,189	244,312,268	169,158,165	261,244,259	98	98	0.786945095565	1.0	0.385,0.398,0.414	0.393,0.393,0.389	0.007
141	"ENSMUSG00000057440"	"Mpp7"	chr18	-	7379988	7380069	7403185	7403356	7356141	7356235	7439568	7439633	141	20,26,32	35,38,36	33,37,38	24,26,28	98	98	0.0033934826981	0.1679369949524012	0.364,0.406,0.471	0.579,0.587,0.576	-0.167
142	"ENSMUSG00000041225"	"Arhgap12"	chr18	-	6056978	6056993	6057516	6057591	6052861	6052923	6061846	6061972	142	15,22,41	5,4,6	24,31,20	4,7,7	98	64	0.58163076878	1.0	0.662,0.782,0.817	0.797,0.743,0.651	0.023
143	"ENSMUSG00000041225"	"Arhgap12"	chr18	-	6069830	6070091	6111684	6112439	6064340	6064421	6115813	6115850	143	23,28,31	33,39,28	36,22,19	16,17,16	98	98	0.0200003965289	0.5019975554311307	0.411,0.418,0.525	0.692,0.564,0.543	-0.148
144	"ENSMUSG00000024238"	"Zeb1"	chr18	+	5705042	5705243	5748693	5748855	5591890	5591967	5758964	5759167	144	50,37,45	79,84,86	67,65,59	111,122,85	98	98	0.421720854465	1.0	0.388,0.306,0.344	0.376,0.348,0.41	-0.032
146	"ENSMUSG00000024236"	"Svil"	chr18	+	5054017	5054098	5057274	5057439	5048884	5049494	5058124	5058159	146	0,0,0	2,2,0	0,1,0	0,1,1	98	98	1	1.0	0.0,0.0,NA	NA,0.5,0.0	-0.25
147	"ENSMUSG00000024236"	"Svil"	chr18	+	5055979	5056849	5057274	5057439	5048884	5049494	5058124	5058159	147	0,0,0	2,2,0	1,0,0	0,1,1	98	98	1	1.0	0.0,0.0,NA	1.0,0.0,0.0	-0.333
148	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4379568	4379741	4380672	4380887	4375595	4375778	4383188	4383413	148	52,57,43	49,43,36	45,57,44	34,41,49	98	98	0.971958922576	1.0	0.515,0.57,0.544	0.57,0.582,0.473	0.001
152	"ENSMUSG00000068457"	"Uty"	chrY	-	1224496	1224546	1239710	1239819	1199454	1199513	1245155	1245219	152	31,27,24	31,35,23	26,41,40	38,28,30	98	98	0.477783078885	1.0	0.5,0.435,0.511	0.406,0.594,0.571	-0.042
153	"ENSMUSG00000034709"	"Ppp1r21"	chr17	+	88850272	88850341	88852748	88852895	88837545	88837746	88854995	88855097	153	34,33,42	88,67,67	41,40,34	91,93,95	98	98	0.348314275354	1.0	0.279,0.33,0.385	0.311,0.301,0.264	0.039
154	"ENSMUSG00000024135"	"Srbd1"	chr17	-	86410270	86410428	86416654	86416762	86406632	86406723	86422620	86422724	154	39,26,32	38,33,24	19,25,25	25,35,16	98	98	0.726709591456	1.0	0.506,0.441,0.571	0.432,0.417,0.61	0.02
155	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80931484	80931543	80937843	80937902	80925985	80926024	80944148	80944227	155	15,7,9	18,7,14	16,15,28	11,14,20	98	98	0.116032224186	1.0	0.455,0.5,0.391	0.593,0.517,0.583	-0.116
156	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80931484	80931543	80944148	80944227	80925985	80926024	80951560	80951671	156	23,11,22	18,7,14	14,14,21	11,15,19	98	98	0.346055365915	1.0	0.561,0.611,0.611	0.56,0.483,0.525	0.072
157	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80937843	80937902	80944148	80944227	80931484	80931543	80951560	80951671	157	24,11,22	13,18,11	14,14,21	20,10,3	98	98	0.616909203109	1.0	0.649,0.379,0.667	0.412,0.583,0.875	-0.058
158	"ENSMUSG00000024073"	"Birc6"	chr17	+	74967376	74967677	74969595	74969813	74966140	74966350	74975753	74975808	158	210,173,186	191,175,167	213,215,213	205,213,215	98	98	0.655656107892	1.0	0.524,0.497,0.527	0.51,0.502,0.498	0.013
159	"ENSMUSG00000024067"	"Dpy30"	chr17	-	74614714	74614857	74622896	74622944	74606478	74606819	74623038	74623111	159	222,254,198	169,204,140	179,206,180	153,173,137	97	98	0.523414981446	1.0	0.57,0.557,0.588	0.542,0.546,0.57	0.019
160	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74527482	74527535	74509255	74509360	74532426	74532569	160	1,0,0	176,266,172	1,0,0	193,161,164	98	98	1	1.0	0.006,0.0,0.0	0.005,0.0,0.0	0.0
161	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74532426	74532569	74509255	74509360	74548899	74549011	161	120,149,121	98,152,103	114,123,111	102,81,90	98	98	0.309194012507	1.0	0.55,0.495,0.54	0.528,0.603,0.552	-0.033
162	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74532426	74532569	74509255	74509360	74551969	74552082	162	19,18,12	98,150,104	20,20,16	103,81,89	98	98	0.0877773577093	0.9426542161449172	0.162,0.107,0.103	0.163,0.198,0.152	-0.047
163	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74548899	74549011	74509255	74509360	74562222	74562291	163	2,0,3	98,150,104	2,4,2	102,81,89	98	98	0.21883190714	1.0	0.02,0.0,0.028	0.019,0.047,0.022	-0.013
164	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74548899	74549011	74524021	74524098	74551969	74552082	164	121,144,109	79,117,69	92,117,119	92,80,75	98	98	0.660483031409	1.0	0.605,0.552,0.612	0.5,0.594,0.613	0.021
165	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74548899	74549011	74524021	74524098	74562222	74562291	165	2,2,2	79,132,70	1,1,2	93,84,82	98	98	0.559546776547	1.0	0.025,0.015,0.028	0.011,0.012,0.024	0.007
166	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74551969	74552082	74524021	74524098	74562222	74562291	166	87,154,85	79,132,70	78,68,95	93,84,82	98	98	0.143033845006	1.0	0.524,0.538,0.548	0.456,0.447,0.537	0.057
167	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74551969	74552082	74524021	74524098	74562222	74562291	167	87,154,85	2,2,2	78,68,95	1,1,2	98	98	0.622117045542	1.0	0.978,0.987,0.977	0.987,0.986,0.979	-0.003
168	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74551969	74552082	74532426	74532569	74562222	74562291	168	88,155,84	104,132,111	78,68,95	96,104,96	98	98	0.424410268453	1.0	0.458,0.54,0.431	0.448,0.395,0.497	0.03
169	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74562222	74562291	74548899	74549011	74565418	74565500	169	85,100,67	121,142,109	68,71,57	92,118,118	98	98	0.424514236174	1.0	0.413,0.413,0.381	0.425,0.376,0.326	0.027
170	"ENSMUSG00000024059"	"Clip4"	chr17	+	72131684	72131911	72134686	72134776	72117841	72117977	72135501	72135645	170	44,30,29	67,35,36	36,47,44	55,60,45	98	98	0.786534541876	1.0	0.396,0.462,0.446	0.396,0.439,0.494	-0.008
171	"ENSMUSG00000024059"	"Clip4"	chr17	+	72138199	72138334	72141039	72141302	72135501	72135645	72144688	72144753	171	29,27,26	51,35,34	34,25,26	37,34,50	98	98	0.922467799783	1.0	0.362,0.435,0.433	0.479,0.424,0.342	-0.005
172	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71755726	71755841	71762599	71762730	71755507	71755627	71763412	71763495	172	122,90,99	113,119,99	82,107,93	116,93,104	98	98	0.80187462728	1.0	0.519,0.431,0.5	0.414,0.535,0.472	0.01
173	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71762599	71762730	71763412	71763495	71755726	71755841	71770756	71770918	173	123,84,86	98,92,75	95,102,91	88,92,82	98	98	0.995123205584	1.0	0.557,0.477,0.534	0.519,0.526,0.526	-0.001
176	"ENSMUSG00000024044"	"Epb41l3"	chr17	+	69581698	69581890	69590879	69591002	69577605	69577659	69591533	69591911	176	35,32,21	2,0,1	18,28,24	2,1,0	98	98	1	1.0	0.946,1.0,0.955	0.9,0.966,1.0	0.012
177	"ENSMUSG00000024044"	"Epb41l3"	chr17	+	69588027	69588102	69590879	69591002	69581698	69581890	69591533	69591911	177	1,0,0	1,1,1	2,0,4	3,2,0	98	98	0.00194487036043	0.11075104230558233	0.5,0.0,0.0	0.4,0.0,1.0	-0.3
178	"ENSMUSG00000061950"	"Ppp4r1"	chr17	+	66131254	66131784	66136369	66136542	66122917	66123045	66137991	66138087	178	53,57,53	35,48,45	29,49,58	43,48,39	98	98	0.336690959049	1.0	0.602,0.543,0.541	0.403,0.505,0.598	0.06
179	"ENSMUSG00000034116"	"Vav1"	chr17	+	57586356	57586401	57602981	57603098	57586099	57586284	57603551	57603610	179	4,11,16	294,252,272	8,17,9	293,336,321	94	98	0.873698390999	1.0	0.014,0.044,0.058	0.028,0.05,0.028	0.003
180	"ENSMUSG00000034116"	"Vav1"	chr17	+	57618783	57618900	57622243	57622331	57616451	57616483	57625627	57625742	180	267,254,264	266,250,272	274,280,266	282,304,285	98	98	0.600776037237	1.0	0.501,0.504,0.493	0.493,0.479,0.483	0.014
181	"ENSMUSG00000002658"	"Gtf2f1"	chr17	-	57316687	57316760	57317975	57318022	57314712	57314906	57318108	57318288	181	96,112,109	128,154,157	90,95,90	142,132,131	96	98	0.644229084318	1.0	0.434,0.426,0.415	0.393,0.424,0.412	0.015
182	"ENSMUSG00000002660"	"Clpp"	chr17	+	57298293	57298390	57299825	57300013	57297605	57297677	57300447	57300553	182	64,84,54	79,95,68	43,48,59	71,71,65	98	98	0.405703008128	1.0	0.448,0.469,0.443	0.377,0.403,0.476	0.035
183	"ENSMUSG00000024212"	"Mllt1"	chr17	-	57226899	57226982	57233991	57234172	57212711	57212855	57242262	57242415	183	47,49,48	55,104,57	50,58,40	48,37,61	98	98	0.115861789551	1.0	0.461,0.32,0.457	0.51,0.611,0.396	-0.093
184	"ENSMUSG00000057863"	"Rpl36"	chr17	+	56920585	56920680	56920906	56921041	56920415	56920448	56921123	56921243	184	3534,4976,3119	1770,2433,1589	2714,3218,2916	1373,1656,1471	98	98	0.843240557078	1.0	0.666,0.672,0.662	0.664,0.66,0.665	0.004
185	"ENSMUSG00000071054"	"Safb"	chr17	+	56904787	56904815	56905643	56906220	56902651	56902714	56906622	56906672	185	139,170,130	178,224,178	156,148,161	196,203,200	77	98	0.835111933813	1.0	0.498,0.491,0.482	0.503,0.481,0.506	-0.006
186	"ENSMUSG00000042625"	"Safb2"	chr17	-	56885636	56885844	56885920	56885985	56884842	56884905	56889983	56890071	186	215,210,213	29,14,29	232,227,225	40,32,40	98	98	0.0319827323499	0.6286611414829004	0.881,0.938,0.88	0.853,0.876,0.849	0.04
187	"ENSMUSG00000042625"	"Safb2"	chr17	-	56885640	56885844	56885920	56885985	56884842	56884905	56889983	56890046	187	215,210,213	145,142,127	232,227,225	155,150,165	98	98	0.629054743715	1.0	0.597,0.597,0.626	0.599,0.602,0.577	0.014
188	"ENSMUSG00000042625"	"Safb2"	chr17	-	56885692	56885844	56885920	56885985	56884842	56884905	56889983	56890071	188	215,210,213	1,3,5	232,227,225	1,1,0	98	98	0.724722335442	1.0	0.995,0.986,0.977	0.996,0.996,1.0	-0.011
189	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56736098	56736157	56741452	56741597	56731879	56731977	56741880	56742014	189	24,40,29	1,1,0	29,41,37	0,2,0	98	98	1	1.0	0.96,0.976,1.0	1.0,0.953,1.0	-0.006
190	"ENSMUSG00000024201"	"Kdm4b"	chr17	+	56679423	56679527	56682853	56682991	56676122	56676172	56693082	56693279	190	50,38,45	57,37,37	49,56,67	35,53,61	98	98	0.48921218426	1.0	0.467,0.507,0.549	0.583,0.514,0.523	-0.032
191	"ENSMUSG00000000708"	"Kat2b"	chr17	+	53948220	53948327	53955774	53955911	53945379	53945571	53960049	53960258	191	72,88,61	43,68,45	88,80,71	62,65,50	98	98	0.759816722537	1.0	0.626,0.564,0.575	0.587,0.552,0.587	0.013
192	"ENSMUSG00000023927"	"Satb1"	chr17	-	52074919	52075075	52082233	52082446	52049673	52049877	52089639	52090094	192	1632,1301,1924	1481,1199,1852	1829,1835,1743	1766,1721,1760	98	98	0.629261592276	1.0	0.524,0.52,0.51	0.509,0.516,0.498	0.01
193	"ENSMUSG00000023923"	"Tbc1d5"	chr17	-	51120783	51120869	51159560	51159667	51104754	51107223	51181593	51181736	193	13,28,13	20,17,21	14,15,21	27,20,15	98	98	0.789245845377	1.0	0.394,0.622,0.382	0.341,0.429,0.583	0.015
194	"ENSMUSG00000023923"	"Tbc1d5"	chr17	-	51242483	51242586	51270720	51270788	51227542	51227631	51273579	51273654	194	16,31,5	14,27,14	21,12,19	20,20,21	98	98	0.945279874363	1.0	0.533,0.534,0.263	0.512,0.375,0.475	-0.011
195	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49746449	49746614	49756127	49756189	49742122	49742290	49756462	49756574	195	41,31,30	47,43,55	47,40,42	56,62,55	98	98	0.760487975277	1.0	0.466,0.419,0.353	0.456,0.392,0.433	-0.014
197	"ENSMUSG00000090115"	"Usp49"	chr17	+	47960874	47960948	47982968	47984343	47941614	47941840	47985640	47985845	197	11,10,14	28,24,25	20,18,14	29,17,21	98	98	0.0582954022865	0.7971512740295411	0.282,0.294,0.359	0.408,0.514,0.4	-0.129
198	"ENSMUSG00000092558"	"Med20"	chr17	+	47923887	47924042	47929733	47929987	47922506	47922617	47933809	47935343	198	72,40,67	41,43,47	63,70,60	67,52,61	98	98	0.270988490261	1.0	0.637,0.482,0.588	0.485,0.574,0.496	0.051
199	"ENSMUSG00000036568"	"Bicral"	chr17	-	47122849	47122950	47124858	47124964	47120493	47120552	47135375	47137049	199	30,43,40	32,30,44	56,40,37	41,57,49	98	98	0.482097630976	1.0	0.484,0.589,0.476	0.577,0.412,0.43	0.043
200	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46582725	46582855	46591341	46591470	46575808	46575904	46593271	46593365	200	0,2,0	87,71,75	7,2,2	62,57,50	98	98	0.00135543001855	0.08049317981589071	0.0,0.027,0.0	0.101,0.034,0.038	-0.049
201	"ENSMUSG00000023953"	"Polh"	chr17	-	46492391	46492457	46493610	46493734	46486076	46486246	46495615	46495735	201	21,15,9	23,24,23	36,22,27	46,27,36	98	98	0.429010458103	1.0	0.477,0.385,0.281	0.439,0.449,0.429	-0.058
202	"ENSMUSG00000036026"	"Tmem63b"	chr17	-	45972682	45972850	45973788	45973894	45972379	45972495	45974432	45974595	202	21,25,45	74,56,76	28,33,22	73,109,63	98	98	0.261272828512	1.0	0.221,0.309,0.372	0.277,0.232,0.259	0.045
203	"ENSMUSG00000036026"	"Tmem63b"	chr17	-	45973788	45973894	45974432	45974595	45972682	45972850	45975669	45975735	203	34,32,35	30,33,50	37,43,36	41,40,43	98	98	0.861727070202	1.0	0.531,0.492,0.412	0.474,0.518,0.456	-0.004
204	"ENSMUSG00000024462"	"Gabbr1"	chr17	+	37359312	37359498	37360544	37360689	37358345	37358549	37361890	37362051	204	55,22,59	13,5,13	69,86,67	9,11,8	98	98	0.0477145469705	0.7456743299111599	0.809,0.815,0.819	0.885,0.887,0.893	-0.074
205	"ENSMUSG00000073406"	"H2-Bl"	chr17	-	36392133	36392409	36394124	36394400	36391890	36392007	36394587	36394857	205	17,19,20	89,61,76	12,22,16	73,75,87	98	98	0.497545728228	1.0	0.16,0.237,0.208	0.141,0.227,0.155	0.027
206	"ENSMUSG00000024426"	"Atat1"	chr17	-	36209148	36209191	36209279	36209359	36208486	36208807	36212259	36212503	206	16,7,7	11,5,10	4,7,10	7,3,10	98	92	0.888917888887	1.0	0.577,0.568,0.397	0.349,0.687,0.484	0.007
207	"ENSMUSG00000059714"	"Flot1"	chr17	+	36135170	36135261	36135457	36135601	36135018	36135094	36135724	36135844	207	39,33,52	83,52,64	51,62,50	68,80,61	98	98	0.236289857561	1.0	0.32,0.388,0.448	0.429,0.437,0.45	-0.053
208	"ENSMUSG00000024392"	"Bag6"	chr17	+	35361282	35361360	35361473	35361581	35360805	35361058	35361702	35361815	208	198,268,229	109,118,138	188,207,190	124,107,117	98	98	0.324792078138	1.0	0.645,0.694,0.624	0.603,0.659,0.619	0.027
209	"ENSMUSG00000007035"	"Msh5"	chr17	-	35251735	35251845	35252198	35252271	35251316	35251397	35252565	35252694	209	6,4,4	7,1,3	5,3,3	4,6,5	98	98	0.267645530889	1.0	0.462,0.8,0.571	0.556,0.333,0.375	0.19
210	"ENSMUSG00000007035"	"Msh5"	chr17	-	35261073	35261156	35262704	35262740	35260445	35260491	35263000	35263110	210	4,10,4	6,5,6	7,4,8	4,5,5	85	98	0.580162538345	1.0	0.435,0.698,0.435	0.669,0.48,0.648	-0.076
211	"ENSMUSG00000007029"	"Vars"	chr17	+	35231705	35231796	35231905	35232011	35231465	35231624	35232097	35232168	211	157,276,187	201,307,194	137,160,151	174,155,194	98	98	0.823822850858	1.0	0.439,0.473,0.491	0.441,0.508,0.438	0.005
213	"ENSMUSG00000015476"	"Prrt1"	chr17	+	34849606	34850145	34850743	34850929	34848506	34848678	34851057	34852100	213	0,0,0	129,88,185	1,4,0	287,227,257	98	98	1	1.0	0.0,0.0,0.0	0.003,0.017,0.0	-0.007
215	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34264744	34264822	34265413	34265476	34263792	34263984	34266071	34266251	215	6,7,3	4,4,0	2,4,5	3,4,5	98	98	0.115336465252	1.0	0.6,0.636,1.0	0.4,0.5,0.5	0.279
217	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34264744	34264822	34266071	34266251	34263792	34263984	34268592	34268652	217	6,7,4	2,7,3	3,4,5	7,10,3	98	98	0.122702784115	1.0	0.75,0.5,0.571	0.3,0.286,0.625	0.203
219	"ENSMUSG00000092595"	"Gm20427"	chr17	-	34245369	34245444	34245636	34245679	34245007	34245199	34245824	34246075	219	116,81,113	63,56,68	99,107,113	73,64,61	92	98	0.867133883628	1.0	0.662,0.606,0.639	0.591,0.64,0.664	0.004
220	"ENSMUSG00000073422"	"H2-Ke6"	chr17	-	34245989	34246075	34246379	34246496	34245824	34245909	34246596	34246814	220	64,46,55	84,75,89	72,69,62	87,87,85	98	98	0.297638417135	1.0	0.432,0.38,0.382	0.453,0.442,0.422	-0.041
