ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
160	"ENSMUSG00000038954"	"Supt3"	chr17	+	45352102	45352273	45352102	45352193	45359168	45359279	160	56,39,43	1,0,0	58,44,77	2,1,0	129	49	0.522074904992	1.0	0.955,1.0,1.0	0.917,0.944,1.0	0.031
161	"ENSMUSG00000039153"	"Runx2"	chr17	-	45125343	45125684	45125376	45125684	45125055	45125179	161	0,1,0	0,0,0	0,0,0	1,0,0	82	49	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
162	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43714808	43714988	43714808	43714934	43721392	43721447	162	2,6,8	1,2,6	7,13,6	5,4,3	103	49	0.789738573121	1.0	0.488,0.588,0.388	0.4,0.607,0.488	-0.01
169	"ENSMUSG00000038425"	"Poli"	chr18	-	70657801	70658599	70658446	70658599	70656233	70656470	169	36,39,42	25,22,29	25,38,30	26,14,9	694	49	0.437405115352	1.0	0.092,0.111,0.093	0.064,0.161,0.191	-0.04
170	"ENSMUSG00000007035"	"Msh5"	chr17	-	35251614	35251845	35251735	35251845	35251316	35251397	170	9,3,8	7,0,3	10,16,7	4,5,5	170	49	0.82934471415	1.0	0.27,1.0,0.435	0.419,0.48,0.288	0.173
171	"ENSMUSG00000007035"	"Msh5"	chr17	-	35265206	35265363	35265241	35265363	35264905	35265029	171	2,1,4	0,0,0	4,4,4	1,1,3	84	49	0.000704424077209	0.052298151186728786	1.0,1.0,1.0	0.7,0.7,0.438	0.387
172	"ENSMUSG00000007050"	"Lsm2"	chr17	+	35201134	35201343	35201134	35201210	35201595	35201663	172	56,79,38	0,0,1	39,51,38	0,0,0	182	49	1	1.0	1.0,1.0,0.911	1.0,1.0,1.0	-0.03
173	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	35127149	35127289	35127149	35127254	35127379	35127534	173	7,5,4	144,190,176	9,5,8	200,182,193	84	49	0.505185675747	1.0	0.028,0.015,0.013	0.026,0.016,0.024	-0.003
174	"ENSMUSG00000024369"	"Nelfe"	chr17	+	35069383	35069650	35069383	35069438	35069886	35069969	174	102,155,97	13,12,6	95,85,85	15,16,14	261	49	0.0145720339926	0.2789178381396094	0.596,0.708,0.752	0.543,0.499,0.533	0.16
176	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34430843	34431041	34432988	34433177	176	1418,1110,1597	1,0,0	1532,1661,1463	0,0,0	340	49	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
177	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34403129	34403387	34403255	34403387	34402588	34402718	177	101,73,79	255,240,237	125,147,112	287,306,286	175	49	0.0579751140584	0.5689816235173	0.1,0.078,0.085	0.109,0.119,0.099	-0.021
178	"ENSMUSG00000024300"	"Myo1f"	chr17	+	33817116	33817297	33817116	33817286	33820024	33820170	178	0,0,0	21,14,9	1,0,0	23,18,12	60	49	1	1.0	0.0,0.0,0.0	0.034,0.0,0.0	-0.011
179	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33747653	33748000	33747653	33747802	33749106	33749263	179	223,156,168	10,4,6	195,211,217	5,7,2	247	49	0.153889280838	0.8911606609963955	0.816,0.886,0.847	0.886,0.857,0.956	-0.05
180	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33756252	33756398	33756252	33756301	33756873	33756917	180	162,121,133	0,0,1	157,139,193	0,0,0	146	49	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
181	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757544	33757675	33757544	33757669	33762171	33762279	181	21,19,23	22,21,25	20,29,29	18,21,16	55	49	0.104561218798	0.7697641884430267	0.46,0.446,0.45	0.497,0.552,0.618	-0.104
182	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757544	33757686	33757544	33757669	33762171	33762279	182	46,18,31	22,21,25	41,37,36	18,21,16	66	49	0.122264286009	0.8229326942913461	0.608,0.389,0.479	0.628,0.567,0.626	-0.115
183	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757544	33757686	33757544	33757675	33762171	33762279	183	33,14,25	8,15,17	30,29,30	9,21,23	60	49	0.954225590011	1.0	0.771,0.433,0.546	0.731,0.53,0.516	-0.009
184	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33768453	33769644	33768453	33768583	33769987	33770164	184	593,376,483	1,0,0	541,594,567	0,0,0	1110	49	1	1.0	0.963,1.0,1.0	1.0,1.0,1.0	-0.012
185	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32635851	32636062	32635880	32636062	32634779	32635077	185	157,84,106	0,1,0	88,116,79	0,0,0	78	49	1	1.0	1.0,0.981,1.0	1.0,1.0,1.0	-0.006
186	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32636954	32637962	32637081	32637962	32635851	32636062	186	343,190,296	9,4,9	219,295,242	6,16,15	176	49	0.0252745666142	0.3600156290976163	0.914,0.93,0.902	0.91,0.837,0.818	0.06
190	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32264902	32265203	32264902	32264985	32266647	32266705	190	34,21,16	17,30,10	24,15,12	15,9,16	267	49	1	1.0	0.268,0.114,0.227	0.227,0.234,0.121	0.009
191	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32264902	32265203	32264902	32264985	32267526	32267612	191	34,21,15	0,1,0	21,14,10	2,1,0	267	49	0.784823686099	1.0	1.0,0.794,1.0	0.658,0.72,1.0	0.139
192	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32274078	32274289	32274078	32274098	32274884	32274971	192	39,76,28	29,44,18	28,37,20	16,16,18	240	49	0.83152953115	1.0	0.215,0.261,0.241	0.263,0.321,0.185	-0.017
194	"ENSMUSG00000006705"	"Pknox1"	chr17	+	31800777	31801024	31800777	31801016	31802669	31802777	194	14,23,18	2,1,0	15,35,25	3,4,2	57	49	0.023435612009	0.3463241665589157	0.858,0.952,1.0	0.811,0.883,0.915	0.067
198	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31690732	31690856	31690732	31690828	31692131	31692253	198	0,0,2	0,0,4	0,0,0	3,2,2	77	49	1	1.0	NA,NA,0.241	0.0,0.0,0.0	0.241
203	"ENSMUSG00000005936"	"Kctd20"	chr17	+	29180387	29180661	29180387	29180614	29181783	29181886	203	170,173,162	0,0,2	175,174,152	0,1,0	96	49	1	1.0	1.0,1.0,0.976	1.0,0.989,1.0	-0.004
206	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548254	28547940	28548021	28548347	28548496	206	1048,2372,815	2076,3139,1767	670,728,595	1552,1842,1785	282	49	1.40050723947e-05	0.0026394174897703846	0.081,0.116,0.074	0.07,0.064,0.055	0.027
208	"ENSMUSG00000062859"	"Tcp11"	chr17	-	28298895	28299279	28299132	28299279	28296959	28297032	208	16,3,9	0,1,0	11,19,11	0,0,2	286	49	0.749841619657	1.0	1.0,0.339,1.0	1.0,1.0,0.485	-0.049
209	"ENSMUSG00000062753"	"AI413582"	chr17	-	27783535	27783724	27783595	27783724	27783358	27783384	209	131,95,149	1,3,1	168,153,168	0,0,0	109	49	0.518864194384	1.0	0.983,0.934,0.985	1.0,1.0,1.0	-0.033
210	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27775641	27776040	27775641	27775683	27778506	27778644	210	312,574,317	12,34,25	280,333,303	20,20,14	406	49	0.969061075565	1.0	0.758,0.671,0.605	0.628,0.668,0.723	0.005
211	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27778506	27778677	27778506	27778644	27779889	27779985	211	55,81,51	0,0,0	44,39,36	1,0,1	82	49	1	1.0	1.0,1.0,1.0	0.963,1.0,0.956	0.027
212	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27778506	27778677	27778506	27778644	27779901	27779985	212	234,421,207	262,461,290	197,173,161	258,327,268	82	49	0.00607064488118	0.19569842051172368	0.348,0.353,0.299	0.313,0.24,0.264	0.061
214	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153167	27153509	27153167	27153342	27154027	27154128	214	114,88,108	1,0,0	117,155,175	0,0,0	216	49	1	1.0	0.963,1.0,1.0	1.0,1.0,1.0	-0.012
215	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155260	27155365	27155744	27155839	215	290,161,203	0,0,0	416,435,440	0,0,1	338	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.985	0.005
217	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26471939	26473362	26471939	26472065	26474004	26474099	217	1162,1045,1255	68,113,43	935,1223,1072	49,56,55	1346	49	0.365805360361	1.0	0.384,0.252,0.515	0.41,0.443,0.415	-0.039
218	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26339257	26339659	26339257	26339436	26340513	26340630	218	46,41,37	0,1,1	30,43,45	0,1,1	272	49	1	1.0	1.0,0.881,0.87	1.0,0.886,0.89	-0.008
220	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26151205	26151078	26151205	26150435	26150547	220	235,292,206	1,0,0	254,270,220	0,1,0	480	49	1	1.0	0.96,1.0,1.0	1.0,0.965,1.0	-0.002
221	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26064552	26064888	26064744	26064888	26064348	26064433	221	120,124,123	0,0,0	123,133,159	0,0,1	241	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.97	0.01
222	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26068536	26068944	26068841	26068944	26068227	26068387	222	132,121,91	0,0,0	105,119,126	1,0,1	354	49	1	1.0	1.0,1.0,1.0	0.936,1.0,0.946	0.039
223	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079628	26079791	26079682	26079791	26079345	26079516	223	11,13,16	18,15,6	7,13,11	7,11,15	103	49	0.763273437513	1.0	0.225,0.292,0.559	0.322,0.36,0.259	0.045
224	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26059195	26059309	26059228	26059309	26058958	26059081	224	14,19,13	151,157,162	29,19,26	146,167,158	82	49	0.0221366948202	0.33839337483	0.052,0.067,0.046	0.106,0.064,0.09	-0.032
225	"ENSMUSG00000025735"	"Rhbdl1"	chr17	-	26055372	26055546	26055384	26055546	26054942	26055167	225	2,2,6	30,18,19	5,6,5	30,34,22	61	49	0.495578133065	1.0	0.051,0.082,0.202	0.118,0.124,0.154	-0.02
228	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25370677	25370732	25370677	25370728	25371321	25371382	228	26,24,26	1,0,0	26,25,27	0,0,1	53	49	1	1.0	0.96,1.0,1.0	1.0,1.0,0.961	-0.0
229	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25125120	25125202	25125147	25125202	25124141	25124272	229	112,82,130	6,8,7	163,170,130	10,7,12	76	49	0.962505671963	1.0	0.923,0.869,0.923	0.913,0.94,0.875	-0.004
230	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25136968	25137110	25137061	25137110	25133432	25133679	230	74,68,107	2,2,7	117,119,131	1,2,2	142	49	0.0148551593843	0.2797873551463139	0.927,0.921,0.841	0.976,0.954,0.958	-0.066
231	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24850918	24851085	24850970	24851085	24849886	24849973	231	91,86,68	1,0,2	94,97,78	2,2,0	101	49	1	1.0	0.978,1.0,0.943	0.958,0.959,1.0	0.001
232	"ENSMUSG00000024136"	"Dnase1l2"	chr17	-	24661378	24661467	24661431	24661467	24661206	24661290	232	9,13,8	1,1,2	11,13,11	4,3,1	102	49	0.212799008011	0.9954247336174485	0.812,0.862,0.658	0.569,0.676,0.841	0.082
236	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23954173	23954694	23954173	23954346	23955297	23955375	236	232,370,254	0,1,0	234,244,214	2,0,0	397	49	1	1.0	1.0,0.979,1.0	0.935,1.0,1.0	0.015
238	"ENSMUSG00000023903"	"Mmp25"	chr17	-	23850312	23850469	23850316	23850469	23849979	23850237	238	0,0,3	4,5,4	0,1,0	7,5,5	53	49	0.475371417408	1.0	0.0,0.0,0.409	0.0,0.156,0.0	0.084
240	"ENSMUSG00000062012"	"Zfp13"	chr17	-	23800030	23800244	23800051	23800244	23799744	23799836	240	0,1,1	0,0,2	2,3,0	0,0,2	70	49	1	1.0	NA,1.0,0.259	1.0,1.0,0.0	-0.037
245	"ENSMUSG00000069743"	"Zfp820"	chr17	-	22059585	22059695	22059604	22059695	22042824	22042872	245	3,2,1	4,4,7	7,7,12	4,4,6	68	49	0.00189687526509	0.10102922607544565	0.351,0.265,0.093	0.558,0.558,0.59	-0.332
246	"ENSMUSG00000050623"	"Catsperz"	chr19	-	6900859	6900967	6900890	6900967	6900668	6900735	246	2,5,3	10,5,4	1,1,2	2,5,2	80	49	0.312951298416	1.0	0.109,0.38,0.315	0.234,0.109,0.38	0.027
255	"ENSMUSG00000014771"	"Pdcd2"	chr17	-	15746634	15746874	15746802	15746874	15745530	15745662	255	375,392,395	0,1,0	341,392,361	4,0,0	217	49	1	1.0	1.0,0.989,1.0	0.951,1.0,1.0	0.013
257	"ENSMUSG00000036552"	"Ermard"	chr17	+	15264584	15264692	15264584	15264686	15265308	15265398	257	6,2,9	3,0,4	8,7,10	6,2,4	55	49	0.557550711729	1.0	0.641,1.0,0.667	0.543,0.757,0.69	0.106
259	"ENSMUSG00000006818"	"Sod2"	chr17	+	13227070	13227320	13227070	13227273	13229406	13229523	259	9,3,7	126,155,131	6,14,7	99,110,112	96	49	0.0547422751787	0.5543519416530166	0.035,0.01,0.027	0.03,0.061,0.031	-0.017
260	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8540972	8540631	8540667	8542108	8542167	260	276,247,225	23,19,20	246,287,278	29,29,18	354	49	0.567342310014	1.0	0.624,0.643,0.609	0.54,0.578,0.681	0.026
261	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8542167	8540631	8540667	8543265	8543295	261	1441,1309,1198	0,0,1	1301,1478,1456	0,0,0	1549	49	1	1.0	1.0,1.0,0.974	1.0,1.0,1.0	-0.009
262	"ENSMUSG00000023861"	"Mpc1"	chr17	+	8512246	8512327	8512246	8512250	8515366	8515463	262	26,21,23	19,33,31	26,22,27	29,26,22	126	49	0.603975426559	1.0	0.347,0.198,0.224	0.259,0.248,0.323	-0.02
264	"ENSMUSG00000094724"	"Rnaset2b"	chr17	+	7251537	7252512	7251537	7251590	7256120	7256191	264	9,4,2	15,15,15	9,16,9	12,16,25	971	49	0.0435084090946	0.4912239736487097	0.029,0.013,0.007	0.036,0.048,0.018	-0.018
265	"ENSMUSG00000014039"	"Prdm15"	chr16	-	97618048	97618245	97618063	97618245	97617735	97617830	265	7,6,7	7,6,9	3,5,4	4,7,5	64	49	0.663432264472	1.0	0.434,0.434,0.373	0.365,0.354,0.38	0.047
267	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95059060	95059310	95059060	95059233	95059711	95059815	267	4,4,14	0,0,0	15,25,18	0,0,1	126	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.875	0.042
268	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95092669	95092767	95092669	95092755	95096449	95101070	268	8,3,8	2,3,6	11,16,19	4,9,9	61	49	0.794893065845	1.0	0.763,0.445,0.517	0.688,0.588,0.629	-0.06
269	"ENSMUSG00000022940"	"Pigp"	chr16	-	94171599	94171874	94171753	94171874	94170947	94171051	269	80,99,56	0,1,0	80,59,58	0,0,0	203	49	1	1.0	1.0,0.96,1.0	1.0,1.0,1.0	-0.013
270	"ENSMUSG00000022961"	"Son"	chr16	+	91468236	91471029	91468236	91468353	91471582	91471662	270	7044,5166,7801	29,18,26	8169,8696,8227	46,41,48	2725	49	0.0156452521041	0.2797873551463139	0.814,0.838,0.844	0.762,0.792,0.755	0.062
271	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90046514	90046600	90046526	90046600	90045400	90045591	271	60,95,55	50,62,52	52,66,60	48,60,43	61	49	0.678898404005	1.0	0.491,0.552,0.459	0.465,0.469,0.528	0.013
272	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90046941	90047325	90046944	90047325	90046526	90046600	272	16,31,26	102,95,79	19,21,34	93,102,81	52	49	0.958674431356	1.0	0.129,0.235,0.237	0.161,0.162,0.283	-0.002
273	"ENSMUSG00000022982"	"Sod1"	chr16	+	90017641	90021313	90017641	90017817	90022032	90022150	273	3288,4064,2913	1,1,0	2877,3199,3158	2,1,2	3545	49	0.304380324009	1.0	0.978,0.983,1.0	0.952,0.978,0.956	0.025
274	"ENSMUSG00000022864"	"D16Ertd472e"	chr16	-	78373078	78373545	78373278	78373545	78372808	78372942	274	157,120,113	11,8,11	176,153,180	4,12,5	249	49	0.0483083899803	0.5197674956531223	0.737,0.747,0.669	0.896,0.715,0.876	-0.111
275	"ENSMUSG00000022864"	"D16Ertd472e"	chr16	-	78373078	78373545	78373311	78373545	78372808	78372942	275	185,143,139	33,35,25	200,178,210	34,27,21	282	49	0.0734301272194	0.6457716554768639	0.493,0.415,0.491	0.505,0.534,0.635	-0.092
276	"ENSMUSG00000022864"	"D16Ertd472e"	chr16	-	78373278	78373545	78373311	78373545	78372808	78372942	276	39,31,37	33,35,25	28,37,35	34,27,21	82	49	0.815191248905	1.0	0.414,0.346,0.469	0.33,0.45,0.499	-0.017
277	"ENSMUSG00000064061"	"Dzip3"	chr16	-	48755861	48757436	48757332	48757436	48754156	48754258	277	78,48,54	0,0,0	70,86,73	0,1,0	1520	49	1	1.0	1.0,1.0,1.0	1.0,0.735,1.0	0.088
278	"ENSMUSG00000073418"	"C4b"	chr17	-	34954678	34954849	34954709	34954849	34954377	34954581	278	2,0,1	0,1,3	2,4,0	1,3,4	80	49	0.333044170989	1.0	1.0,0.0,0.17	0.551,0.45,0.0	0.056
279	"ENSMUSG00000022668"	"Gtpbp8"	chr16	-	44565645	44565856	44565757	44565856	44562866	44562966	279	23,23,26	0,0,1	31,27,29	1,0,0	161	49	1	1.0	1.0,1.0,0.888	0.904,1.0,1.0	-0.005
280	"ENSMUSG00000022793"	"B4galt4"	chr16	+	38583430	38583553	38583430	38583491	38586276	38586381	280	20,14,14	3,0,3	17,15,23	3,0,1	111	49	0.142713757898	0.8682604618761788	0.746,1.0,0.673	0.714,1.0,0.91	-0.068
282	"ENSMUSG00000022906"	"Parp9"	chr16	+	35763738	35763880	35763738	35763772	35766138	35766322	282	21,29,16	3,0,2	27,26,21	0,0,1	157	49	0.0132634742652	0.2685579499978512	0.686,1.0,0.714	1.0,1.0,0.868	-0.156
283	"ENSMUSG00000022906"	"Parp9"	chr16	+	35763738	35763880	35763738	35763772	35767870	35768724	283	29,39,20	42,21,38	33,32,32	26,40,21	157	49	0.380598788848	1.0	0.177,0.367,0.141	0.284,0.2,0.322	-0.04
286	"ENSMUSG00000061751"	"Kalrn"	chr16	-	34076521	34076730	34076560	34076730	34072594	34072769	286	1,1,2	2,1,1	2,6,0	0,2,0	88	49	1	1.0	0.218,0.358,0.527	1.0,0.626,NA	-0.445
289	"ENSMUSG00000022801"	"Lrch3"	chr16	+	32815317	32815381	32815317	32815366	32816175	32816283	289	3,2,2	69,74,66	1,3,4	79,69,70	64	49	0.836282396235	1.0	0.032,0.02,0.023	0.01,0.032,0.042	-0.003
291	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32488770	32489048	32488770	32489034	32489609	32489736	291	235,229,268	25,17,24	275,253,241	39,18,20	63	49	0.607786213953	1.0	0.88,0.913,0.897	0.846,0.916,0.904	0.008
292	"ENSMUSG00000052384"	"Nrros"	chr16	-	31981055	31982215	31982070	31982215	31966370	31966491	292	775,642,739	2,0,2	824,686,731	0,1,2	1064	49	0.577128058082	1.0	0.947,1.0,0.944	1.0,0.969,0.944	-0.007
293	"ENSMUSG00000022772"	"Senp5"	chr16	-	31796416	31796575	31796497	31796575	31787617	31787755	293	5,7,13	23,30,29	7,4,4	34,38,28	130	49	0.0406971615544	0.47480021813466666	0.076,0.081,0.145	0.072,0.038,0.051	0.047
294	"ENSMUSG00000049076"	"Acap2"	chr16	-	30972509	30972577	30972523	30972577	30960556	30960615	294	0,0,0	82,80,80	2,1,0	69,82,84	63	49	1	1.0	0.0,0.0,0.0	0.022,0.009,0.0	-0.01
295	"ENSMUSG00000022538"	"Lsg1"	chr16	-	30396616	30396815	30396716	30396815	30393363	30393424	295	12,12,14	0,1,1	21,14,14	1,2,2	149	49	0.016433634188	0.28758859829	1.0,0.798,0.822	0.874,0.697,0.697	0.117
296	"ENSMUSG00000022537"	"Tmem44"	chr16	-	30359556	30362306	30362219	30362306	30358206	30358356	296	56,22,22	0,1,0	19,35,21	0,0,0	2712	49	1	1.0	1.0,0.284,1.0	1.0,1.0,1.0	-0.239
297	"ENSMUSG00000038084"	"Opa1"	chr16	+	29436939	29437126	29436939	29437105	29439198	29439351	297	10,25,14	97,92,92	18,25,20	67,72,66	70	49	0.0123145464893	0.2661463612222917	0.067,0.16,0.096	0.158,0.196,0.175	-0.069
299	"ENSMUSG00000022510"	"Trp63"	chr16	+	25684824	25684961	25684824	25684949	25686916	25686999	299	25,18,28	11,4,10	24,56,54	20,20,24	61	49	0.245407616408	1.0	0.646,0.783,0.692	0.491,0.692,0.644	0.098
301	"ENSMUSG00000068463"	"B630019A10Rik"	chr16	+	23011732	23011893	23011732	23011792	23012248	23012317	301	87,27,51	3,2,1	26,41,27	4,2,2	150	49	0.137519567313	0.85949729570625	0.905,0.815,0.943	0.68,0.87,0.815	0.099
302	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22926508	22926630	22926508	22926570	22927337	22927383	302	41,49,35	276,341,278	40,40,36	334,310,333	109	49	0.316308187192	1.0	0.063,0.061,0.054	0.051,0.055,0.046	0.009
303	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22929329	22929473	22930252	22930342	303	2380,2770,2145	0,1,0	2311,2458,2372	0,1,0	589	49	1	1.0	1.0,0.996,1.0	1.0,0.995,1.0	0.0
305	"ENSMUSG00000022861"	"Dgkg"	chr16	-	22393808	22394150	22394061	22394150	22390420	22390513	305	17,10,18	0,1,3	22,25,19	0,2,2	302	49	0.783259997345	1.0	1.0,0.619,0.493	1.0,0.67,0.607	-0.055
306	"ENSMUSG00000022861"	"Dgkg"	chr16	-	22393808	22394150	22394061	22394150	22391349	22391466	306	17,10,20	12,1,25	23,25,20	28,26,28	302	49	0.214588873669	0.9954247336174485	0.187,0.619,0.115	0.118,0.135,0.104	0.188
307	"ENSMUSG00000022855"	"Senp2"	chr16	+	21830243	21830369	21830243	21830302	21832873	21833007	307	50,103,46	71,72,48	43,46,63	47,69,57	116	49	0.477665312871	1.0	0.229,0.377,0.288	0.279,0.22,0.318	0.026
308	"ENSMUSG00000044626"	"Liph"	chr16	-	21802591	21803018	21802650	21803018	21800085	21800194	308	0,1,0	2,2,1	0,0,0	2,4,5	108	49	1	1.0	0.0,0.185,0.0	0.0,0.0,0.0	0.062
309	"ENSMUSG00000003235"	"Eif2b5"	chr16	+	20323948	20324108	20323948	20324090	20324211	20324313	309	5,7,4	137,132,141	7,9,4	122,122,110	67	49	0.285057187124	1.0	0.026,0.037,0.02	0.04,0.051,0.026	-0.011
310	"ENSMUSG00000033918"	"Parl"	chr16	-	20112047	20112152	20112103	20112152	20106606	20106702	310	27,16,31	52,73,50	37,22,26	51,42,37	105	49	0.0588174909495	0.5698526734572441	0.195,0.093,0.224	0.253,0.196,0.247	-0.061
312	"ENSMUSG00000022702"	"Hira"	chr16	+	18714652	18714796	18714652	18714677	18715203	18715314	312	34,27,21	2,3,2	22,22,35	3,4,5	168	49	0.169239610541	0.9255291201460938	0.832,0.724,0.754	0.681,0.616,0.671	0.114
313	"ENSMUSG00000022702"	"Hira"	chr16	+	18715203	18715523	18715203	18715314	18716447	18716538	313	64,89,79	98,139,81	55,44,40	72,97,81	258	49	0.0735388946441	0.6457716554768639	0.11,0.108,0.156	0.127,0.079,0.086	0.027
316	"ENSMUSG00000003528"	"Slc25a1"	chr16	-	17745017	17745156	17745109	17745156	17744519	17744604	316	111,106,119	0,1,0	116,127,133	0,0,0	141	49	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
317	"ENSMUSG00000012114"	"Med15"	chr16	-	17470568	17470671	17470572	17470671	17469084	17470127	317	1,2,1	94,86,78	4,1,1	92,128,110	53	49	0.635273855773	1.0	0.01,0.021,0.012	0.039,0.007,0.008	-0.004
319	"ENSMUSG00000041720"	"Pi4ka"	chr16	-	17140851	17140934	17140900	17140934	17136346	17136417	319	139,150,162	3,2,0	150,129,125	6,4,5	98	49	0.00396438211774	0.15417041568988887	0.959,0.974,1.0	0.926,0.942,0.926	0.046
320	"ENSMUSG00000022789"	"Dnm1l"	chr16	-	16163843	16164009	16163861	16164009	16159285	16159332	320	11,12,8	89,111,99	15,9,4	102,88,113	67	49	0.717316012465	1.0	0.083,0.073,0.056	0.097,0.07,0.025	0.007
321	"ENSMUSG00000022792"	"Yars2"	chr16	+	16124361	16124482	16124361	16124463	16125073	16125244	321	100,144,90	0,0,1	81,69,71	1,2,2	68	49	0.540106255024	1.0	1.0,1.0,0.985	0.983,0.961,0.962	0.026
323	"ENSMUSG00000060657"	"Marf1"	chr16	-	13969889	13970576	13970426	13970576	13969005	13969180	323	983,942,1059	2,3,4	1087,1085,1189	4,1,3	586	49	0.619759428387	1.0	0.976,0.963,0.957	0.958,0.989,0.971	-0.007
324	"ENSMUSG00000022503"	"Nubp1"	chr16	+	10237516	10238992	10237516	10237549	10239440	10239543	324	791,703,646	0,0,0	654,729,655	0,1,0	1492	49	1	1.0	1.0,1.0,1.0	1.0,0.96,1.0	0.013
325	"ENSMUSG00000022710"	"Usp7"	chr16	-	8529857	8530056	8529996	8530056	8527902	8528041	325	1082,1310,1035	4,13,8	1063,1104,1099	10,10,13	188	49	0.220707716524	1.0	0.986,0.963,0.971	0.965,0.966,0.957	0.011
327	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4766089	4766227	4765128	4765296	327	410,302,313	0,1,2	465,446,482	1,0,0	626	49	0.377809858124	1.0	1.0,0.959,0.925	0.973,1.0,1.0	-0.03
328	"ENSMUSG00000039637"	"Coro7"	chr16	-	4452452	4452771	4452625	4452771	4452162	4452294	328	331,242,291	0,1,0	376,394,383	0,0,1	222	49	1	1.0	1.0,0.982,1.0	1.0,1.0,0.988	-0.002
329	"ENSMUSG00000005981"	"Trap1"	chr16	-	3886526	3886885	3886720	3886885	3886119	3886202	329	11,10,16	141,227,152	10,12,16	156,158,161	243	49	0.685733616992	1.0	0.015,0.009,0.021	0.013,0.015,0.02	-0.001
330	"ENSMUSG00000049871"	"Nlrc3"	chr16	-	3780317	3783166	3781416	3783166	3777254	3777338	330	609,317,433	0,1,0	644,569,634	0,0,0	1148	49	1	1.0	1.0,0.931,1.0	1.0,1.0,1.0	-0.023
332	"ENSMUSG00000056851"	"Pcbp2"	chr15	+	102395522	102395564	102395522	102395563	102396639	102396867	332	1045,1510,1190	0,3,0	1144,1176,1123	2,0,0	50	49	1	1.0	1.0,0.998,1.0	0.998,1.0,1.0	0.0
333	"ENSMUSG00000001289"	"Pfdn5"	chr15	+	102234867	102235284	102234867	102234970	102236956	102237031	333	554,616,580	0,2,1	528,618,565	4,1,0	363	49	0.518668281978	1.0	1.0,0.977,0.987	0.947,0.988,1.0	0.01
