ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
102	"ENSMUSG00000042705"	"Commd10"	chr18	+	47096726	47096837	47100806	47100962	47093482	47093573	47123545	47123656	102	95,144,110	130,151,113	98,107,88	113,133,124	160	205	0.420601717507	1.0	0.484,0.55,0.555	0.526,0.508,0.476	0.026
103	"ENSMUSG00000042705"	"Commd10"	chr18	+	47100806	47100962	47123545	47123656	47093482	47093573	47219318	47219378	103	85,117,72	112,120,92	75,101,94	102,109,92	205	160	0.701048852074	1.0	0.372,0.432,0.379	0.365,0.42,0.444	-0.015
104	"ENSMUSG00000042705"	"Commd10"	chr18	+	47100806	47100962	47123545	47123656	47096726	47096837	47219318	47219378	104	126,166,108	114,122,94	115,126,120	105,107,93	205	160	0.887892305491	1.0	0.463,0.515,0.473	0.461,0.479,0.502	0.003
105	"ENSMUSG00000024480"	"Ap3s1"	chr18	+	46887437	46887529	46912254	46912326	46874942	46875148	46913727	46913835	105	623,804,644	950,1037,937	690,635,585	948,915,835	141	121	0.975680874956	1.0	0.36,0.4,0.371	0.384,0.373,0.375	-0.0
106	"ENSMUSG00000024480"	"Ap3s1"	chr18	+	46891069	46891181	46912254	46912326	46887437	46887529	46913727	46913835	106	882,1047,923	957,1052,938	903,871,779	946,916,834	161	121	0.818771611278	1.0	0.409,0.428,0.425	0.418,0.417,0.412	0.005
107	"ENSMUSG00000024477"	"Pggt1b"	chr18	-	46381937	46382122	46387345	46387391	46379628	46379737	46391151	46391284	107	42,42,44	153,169,162	35,48,41	147,148,153	95	234	0.789688643272	1.0	0.403,0.38,0.401	0.37,0.444,0.398	-0.009
108	"ENSMUSG00000036452"	"Arhgap26"	chr18	+	39490605	39490716	39490790	39490881	39439754	39439905	39496169	39496261	108	53,71,95	3,4,5	65,62,83	4,2,13	160	140	0.194270061337	1.0	0.939,0.94,0.943	0.934,0.964,0.848	0.025
109	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38440917	38441448	38442537	38442766	38433481	38433643	38446264	38446437	109	1116,888,1131	450,372,469	1312,1278,1321	479,532,505	580	278	0.509887006779	1.0	0.543,0.534,0.536	0.568,0.535,0.556	-0.015
110	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37989505	37989600	37993467	37993566	37989226	37989328	38022267	38022276	110	310,298,265	347,313,329	328,357,333	377,371,368	148	144	0.750294705271	1.0	0.465,0.481,0.439	0.458,0.484,0.468	-0.008
111	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37993467	37993566	38022267	38022276	37989505	37989600	38022750	38022865	111	28,19,21	327,329,316	32,41,45	366,390,401	58	148	0.0281741457224	0.7572964738196146	0.179,0.128,0.145	0.182,0.212,0.223	-0.055
112	"ENSMUSG00000024456"	"Diaph1"	chr18	-	37993467	37993575	38022267	38022276	37989505	37989600	38022750	38022865	112	28,19,21	329,330,317	32,41,45	368,391,403	58	157	0.0282666767927	0.7572964738196146	0.187,0.135,0.152	0.191,0.221,0.232	-0.057
113	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6113556	6113637	6113851	6114020	6113353	6113476	6114108	6114228	113	61,45,55	34,15,27	66,75,68	28,26,20	218	130	0.216382043962	1.0	0.517,0.641,0.548	0.584,0.632,0.67	-0.06
114	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6116528	6116574	6116997	6117052	6116340	6116444	6117152	6117349	114	19,16,15	19,13,26	18,16,13	20,22,25	104	95	0.483112448802	1.0	0.477,0.529,0.345	0.451,0.399,0.322	0.06
115	"ENSMUSG00000024799"	"Tm7sf2"	chr19	-	6116528	6116723	6116997	6117052	6116340	6116444	6117152	6117349	115	19,16,15	69,48,69	18,16,13	53,79,80	104	244	0.48632944344	1.0	0.392,0.439,0.338	0.443,0.322,0.276	0.043
116	"ENSMUSG00000019143"	"Hars2"	chr18	+	36921629	36921723	36922209	36922337	36921218	36921317	36922419	36922662	116	169,159,156	159,166,187	130,156,159	163,150,180	143	177	0.699424272875	1.0	0.568,0.542,0.508	0.497,0.563,0.522	0.012
117	"ENSMUSG00000019143"	"Hars2"	chr18	+	36922209	36922337	36922419	36922662	36921629	36921723	36923186	36923303	117	160,145,182	258,230,285	160,151,176	246,297,322	177	292	0.340423663692	1.0	0.506,0.51,0.513	0.518,0.456,0.474	0.027
118	"ENSMUSG00000037058"	"Paip2"	chr18	+	35733097	35733170	35743923	35744087	35732765	35732811	35746375	35746555	118	25,15,30	2761,2912,2833	25,19,26	3157,3286,3235	122	213	0.529287327627	1.0	0.016,0.009,0.018	0.014,0.01,0.014	0.002
119	"ENSMUSG00000037058"	"Paip2"	chr18	+	35743923	35744087	35746375	35746555	35731669	35731812	35749251	35750239	119	2257,2341,2270	2615,2817,2554	2555,2691,2698	2978,3136,3094	213	229	0.981151539522	1.0	0.481,0.472,0.489	0.48,0.48,0.484	-0.001
120	"ENSMUSG00000037058"	"Paip2"	chr18	+	35743923	35744087	35746375	35746555	35733097	35733170	35749251	35749572	120	1892,1976,1938	2614,2807,2551	2168,2262,2271	2972,3133,3091	213	229	1	1.0	0.438,0.431,0.45	0.44,0.437,0.441	0.0
121	"ENSMUSG00000037236"	"Matr3"	chr18	+	35714222	35714348	35714649	35714775	35712318	35712371	35714971	35715139	121	808,982,793	719,904,826	803,826,771	772,803,743	175	175	0.846203605523	1.0	0.529,0.521,0.49	0.51,0.507,0.509	0.005
122	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481808	35551109	35551248	35474150	35474250	35571319	35571433	122	121,107,109	82,75,60	91,115,106	72,94,66	188	165	0.32834910987	1.0	0.564,0.556,0.615	0.526,0.518,0.585	0.035
123	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481813	35536378	35536522	35474150	35474250	35551109	35551248	123	1,2,1	116,109,87	0,0,0	100,127,100	193	170	1	1.0	0.008,0.016,0.01	0.0,0.0,0.0	0.011
124	"ENSMUSG00000024357"	"Sil1"	chr18	-	35481692	35481813	35551109	35551248	35474150	35474250	35571319	35571433	124	121,107,109	88,82,66	91,115,106	80,100,73	188	170	0.309292588593	1.0	0.554,0.541,0.599	0.507,0.51,0.568	0.036
125	"ENSMUSG00000038773"	"Kdm3b"	chr18	+	34932337	34932412	34936502	34937102	34929840	34929965	34941293	34942542	125	160,118,175	1157,892,1425	208,196,175	1688,1702,1541	124	649	0.306389980389	1.0	0.42,0.409,0.391	0.392,0.376,0.373	0.026
126	"ENSMUSG00000003778"	"Brd8"	chr18	-	34739472	34739519	34739727	34739821	34738526	34738741	34740091	34740544	126	351,350,400	97,109,114	354,392,386	114,117,119	143	96	0.604151270433	1.0	0.708,0.683,0.702	0.676,0.692,0.685	0.013
127	"ENSMUSG00000003778"	"Brd8"	chr18	-	34747500	34747623	34749717	34749787	34746268	34746349	34756507	34756604	127	221,261,284	364,425,487	253,267,236	457,469,462	119	172	0.341866323321	1.0	0.467,0.47,0.457	0.444,0.451,0.425	0.025
128	"ENSMUSG00000003778"	"Brd8"	chr18	-	34747800	34747850	34749717	34749787	34747500	34747623	34756507	34756604	128	222,267,284	180,195,218	254,267,236	184,174,180	119	99	0.497475055833	1.0	0.506,0.533,0.52	0.535,0.561,0.522	-0.02
129	"ENSMUSG00000003778"	"Brd8"	chr18	-	34749717	34749787	34756507	34756604	34747800	34747850	34757590	34757606	129	188,254,281	222,251,270	240,248,212	243,286,244	146	119	0.552076600532	1.0	0.408,0.452,0.459	0.446,0.414,0.415	0.015
130	"ENSMUSG00000033632"	"AW554918"	chr18	+	25472770	25473441	25477920	25478019	25422995	25423123	25532982	25533164	130	162,170,194	26,32,31	194,177,180	27,26,25	720	148	0.330534008162	1.0	0.562,0.522,0.563	0.596,0.583,0.597	-0.043
131	"ENSMUSG00000033632"	"AW554918"	chr18	+	25472770	25473441	25532982	25533164	25422995	25423123	25553023	25553132	131	162,168,193	51,49,40	194,176,178	61,45,50	720	231	0.721880431691	1.0	0.505,0.524,0.608	0.505,0.557,0.533	0.014
132	"ENSMUSG00000033632"	"AW554918"	chr18	+	25477920	25478019	25532982	25533164	25472770	25473441	25553023	25553132	132	19,31,30	49,51,40	22,31,23	62,45,51	148	231	0.522458101264	1.0	0.377,0.487,0.539	0.356,0.518,0.413	0.039
133	"ENSMUSG00000000420"	"Galnt1"	chr18	+	24365655	24365710	24379106	24379281	24338823	24339137	24387574	24387741	133	26,29,17	571,688,506	31,23,29	627,585,612	104	224	0.538022414998	1.0	0.089,0.083,0.067	0.096,0.078,0.093	-0.009
134	"ENSMUSG00000033382"	"Trappc8"	chr18	-	20988001	20988133	20993489	20993595	20985686	20985911	20995951	20996052	134	111,138,127	168,182,156	142,140,141	170,188,193	155	181	0.785851823113	1.0	0.436,0.47,0.487	0.494,0.465,0.46	-0.009
137	"ENSMUSG00000024411"	"Aqp4"	chr18	-	15541040	15541145	15542334	15542464	15532644	15533059	15543948	15544039	137	2,0,0	0,0,1	3,3,1	0,0,2	179	154	1	1.0	1.0,NA,0.0	1.0,1.0,0.301	-0.267
138	"ENSMUSG00000037013"	"Ss18"	chr18	-	14770448	14770541	14773313	14773418	14769552	14769675	14774012	14774180	138	478,574,428	42,64,57	368,365,331	47,56,54	154	142	0.0442816074896	0.9243004593126001	0.913,0.892,0.874	0.878,0.857,0.85	0.031
139	"ENSMUSG00000024283"	"Wac"	chr18	+	7901495	7901602	7905399	7905515	7871530	7871744	7905931	7906044	139	513,695,518	548,724,585	462,520,503	504,497,523	156	165	0.611599102696	1.0	0.498,0.504,0.484	0.492,0.525,0.504	-0.012
140	"ENSMUSG00000024283"	"Wac"	chr18	+	7910515	7910824	7916051	7916297	7905931	7906044	7917552	7917675	140	1172,1573,1291	1141,1610,1257	1245,1256,1290	1247,1233,1226	358	295	0.886788435772	1.0	0.458,0.446,0.458	0.451,0.456,0.464	-0.003
141	"ENSMUSG00000057440"	"Mpp7"	chr18	-	7379988	7380069	7403185	7403356	7356141	7356235	7439568	7439633	141	88,117,108	57,57,58	108,130,114	40,46,46	220	130	0.0163220259808	0.5467035045167905	0.477,0.548,0.524	0.615,0.625,0.594	-0.095
142	"ENSMUSG00000041225"	"Arhgap12"	chr18	-	6056978	6056993	6057516	6057591	6052861	6052923	6061846	6061972	142	22,28,60	5,4,6	40,44,38	4,7,7	124	64	0.814612123353	1.0	0.694,0.783,0.838	0.838,0.764,0.737	-0.008
143	"ENSMUSG00000041225"	"Arhgap12"	chr18	-	6069830	6070091	6111684	6112439	6064340	6064421	6115813	6115850	143	545,514,506	223,218,180	615,582,506	201,209,196	804	310	0.32140535383	1.0	0.485,0.476,0.52	0.541,0.518,0.499	-0.026
144	"ENSMUSG00000024238"	"Zeb1"	chr18	+	5705042	5705243	5748693	5748855	5591890	5591967	5758964	5759167	144	272,300,316	271,286,284	367,375,361	371,341,343	250	211	0.938307823791	1.0	0.459,0.47,0.484	0.455,0.481,0.47	0.002
145	"ENSMUSG00000024236"	"Svil"	chr18	+	5054017	5054098	5055979	5056849	5048884	5049494	5058124	5058159	145	0,0,1	17,9,15	2,1,1	14,18,19	130	919	0.0197174103911	0.6137043984229875	0.0,0.0,0.32	0.502,0.282,0.271	-0.245
146	"ENSMUSG00000024236"	"Svil"	chr18	+	5054017	5054098	5057274	5057439	5048884	5049494	5058124	5058159	146	0,0,1	6,12,3	2,1,1	2,8,6	130	214	0.0511793324227	0.990390036255926	0.0,0.0,0.354	0.622,0.171,0.215	-0.218
147	"ENSMUSG00000024236"	"Svil"	chr18	+	5055979	5056849	5057274	5057439	5048884	5049494	5058124	5058159	147	17,9,15	6,12,3	14,18,19	2,8,6	919	214	0.341074611653	1.0	0.398,0.149,0.538	0.62,0.344,0.424	-0.101
148	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4379568	4379741	4380672	4380887	4375595	4375778	4383188	4383413	148	208,241,189	276,261,245	191,232,209	243,270,272	222	264	0.91485569809	1.0	0.473,0.523,0.478	0.483,0.505,0.477	0.003
152	"ENSMUSG00000068457"	"Uty"	chrY	-	1224496	1224546	1239710	1239819	1199454	1199513	1245155	1245219	152	88,68,60	32,36,26	74,92,90	39,30,32	158	99	0.63057139791	1.0	0.633,0.542,0.591	0.543,0.658,0.638	-0.024
153	"ENSMUSG00000034709"	"Ppp1r21"	chr17	+	88850272	88850341	88852748	88852895	88837545	88837746	88854995	88855097	153	46,47,54	201,195,171	54,49,46	213,221,223	118	196	0.379239183549	1.0	0.275,0.286,0.344	0.296,0.269,0.255	0.028
154	"ENSMUSG00000024135"	"Srbd1"	chr17	-	86410270	86410428	86416654	86416762	86406632	86406723	86422620	86422724	154	76,69,75	102,118,102	39,58,50	79,91,76	157	207	0.382926984651	1.0	0.496,0.435,0.492	0.394,0.457,0.465	0.036
155	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80931484	80931543	80937843	80937902	80925985	80926024	80944148	80944227	155	18,7,12	20,8,15	21,17,33	14,15,23	108	108	0.110009623306	1.0	0.474,0.467,0.444	0.6,0.531,0.589	-0.112
156	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80931484	80931543	80944148	80944227	80925985	80926024	80951560	80951671	156	36,27,40	20,8,15	29,29,33	14,16,22	128	108	0.229430317472	1.0	0.603,0.74,0.692	0.636,0.605,0.559	0.078
157	"ENSMUSG00000024242"	"Map4k3"	chr17	-	80937843	80937902	80944148	80944227	80931484	80931543	80951560	80951671	157	37,27,40	16,18,14	29,29,33	25,12,8	128	108	0.963319308619	1.0	0.661,0.559,0.707	0.495,0.671,0.777	-0.005
158	"ENSMUSG00000024073"	"Birc6"	chr17	+	74967376	74967677	74969595	74969813	74966140	74966350	74975753	74975808	158	1093,961,1032	865,854,816	1105,1139,1199	907,972,1037	350	267	0.750378379894	1.0	0.491,0.462,0.491	0.482,0.472,0.469	0.007
159	"ENSMUSG00000024067"	"Dpy30"	chr17	-	74614714	74614857	74622896	74622944	74606478	74606819	74623038	74623111	159	222,254,198	629,783,586	179,206,180	614,604,505	97	192	0.785678645042	1.0	0.411,0.391,0.401	0.366,0.403,0.414	0.007
160	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74527482	74527535	74509255	74509360	74532426	74532569	160	1,0,1	239,361,237	1,0,0	268,229,225	102	126	1	1.0	0.005,0.0,0.005	0.005,0.0,0.0	0.002
161	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74532426	74532569	74509255	74509360	74548899	74549011	161	360,473,354	161,247,168	337,336,331	177,149,151	192	126	0.881171383389	1.0	0.595,0.557,0.58	0.555,0.597,0.59	-0.003
162	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74532426	74532569	74509255	74509360	74551969	74552082	162	259,342,245	161,245,169	243,233,236	178,149,150	192	126	0.919382803047	1.0	0.514,0.478,0.488	0.473,0.506,0.508	-0.002
163	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74548899	74549011	74509255	74509360	74562222	74562291	163	162,235,184	161,245,169	162,165,179	177,149,150	161	126	0.686887800698	1.0	0.441,0.429,0.46	0.417,0.464,0.483	-0.011
164	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74548899	74549011	74524021	74524098	74551969	74552082	164	281,379,290	319,441,302	252,278,296	315,293,295	161	192	0.865538953686	1.0	0.512,0.506,0.534	0.488,0.531,0.545	-0.004
165	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74548899	74549011	74524021	74524098	74562222	74562291	165	162,237,183	319,456,303	161,162,179	316,297,302	161	192	0.911882105377	1.0	0.377,0.383,0.419	0.378,0.394,0.414	-0.002
166	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74551969	74552082	74524021	74524098	74562222	74562291	166	246,372,245	319,456,303	232,227,232	316,297,302	162	192	0.598150396933	1.0	0.478,0.492,0.489	0.465,0.475,0.477	0.014
167	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74551969	74552082	74524021	74524098	74562222	74562291	167	246,372,245	162,237,183	232,227,232	161,162,179	162	161	0.544380594381	1.0	0.601,0.609,0.571	0.589,0.582,0.563	0.016
168	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74551969	74552082	74532426	74532569	74562222	74562291	168	247,373,244	264,367,292	232,227,232	256,265,273	162	161	0.540996803745	1.0	0.482,0.503,0.454	0.474,0.46,0.458	0.016
169	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74562222	74562291	74548899	74549011	74565418	74565500	169	130,170,118	280,360,269	94,113,101	246,277,255	118	162	0.217566409554	1.0	0.389,0.393,0.376	0.344,0.359,0.352	0.034
170	"ENSMUSG00000024059"	"Clip4"	chr17	+	72131684	72131911	72134686	72134776	72117841	72117977	72135501	72135645	170	197,135,101	131,74,77	140,187,160	100,120,92	276	139	0.903646493139	1.0	0.431,0.479,0.398	0.414,0.44,0.467	-0.004
171	"ENSMUSG00000024059"	"Clip4"	chr17	+	72138199	72138334	72141039	72141302	72135501	72135645	72144688	72144753	171	121,103,88	151,106,105	118,118,98	124,147,148	184	312	0.557761239594	1.0	0.576,0.622,0.587	0.617,0.576,0.529	0.021
172	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71755726	71755841	71762599	71762730	71755507	71755627	71763412	71763495	172	327,281,295	300,311,290	280,300,305	299,256,288	180	164	0.650653420243	1.0	0.498,0.452,0.481	0.46,0.516,0.491	-0.012
173	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71762599	71762730	71763412	71763495	71755726	71755841	71770756	71770918	173	186,146,153	303,283,271	165,180,169	286,285,294	132	180	0.657615514064	1.0	0.456,0.413,0.435	0.44,0.463,0.439	-0.013
176	"ENSMUSG00000024044"	"Epb41l3"	chr17	+	69581698	69581890	69590879	69591002	69577605	69577659	69591533	69591911	176	85,85,69	6,4,3	47,60,60	4,3,3	241	172	0.872199566302	1.0	0.91,0.938,0.943	0.893,0.935,0.935	0.009
177	"ENSMUSG00000024044"	"Epb41l3"	chr17	+	69588027	69588102	69590879	69591002	69581698	69581890	69591533	69591911	177	1,0,0	5,5,3	2,1,4	5,4,3	124	172	6.70747166331e-06	0.0006925055500192983	0.217,0.0,0.0	0.357,0.257,0.649	-0.349
178	"ENSMUSG00000061950"	"Ppp4r1"	chr17	+	66131254	66131784	66136369	66136542	66122917	66123045	66137991	66138087	178	545,691,572	204,243,200	548,587,583	235,229,213	579	222	0.360135185241	1.0	0.506,0.522,0.523	0.472,0.496,0.512	0.024
179	"ENSMUSG00000034116"	"Vav1"	chr17	+	57586356	57586401	57602981	57603098	57586099	57586284	57603551	57603610	179	4,11,16	673,564,614	8,17,9	670,697,693	94	166	0.822287055724	1.0	0.01,0.033,0.044	0.021,0.041,0.022	0.001
180	"ENSMUSG00000034116"	"Vav1"	chr17	+	57618783	57618900	57622243	57622331	57616451	57616483	57625627	57625742	180	700,643,634	488,492,491	707,691,698	502,544,533	166	137	0.908279298314	1.0	0.542,0.519,0.516	0.538,0.512,0.519	0.003
181	"ENSMUSG00000002658"	"Gtf2f1"	chr17	-	57316687	57316760	57317975	57318022	57314712	57314906	57318108	57318288	181	96,112,109	182,210,202	90,95,90	190,184,177	96	122	0.606795042244	1.0	0.401,0.404,0.407	0.376,0.396,0.393	0.016
182	"ENSMUSG00000002660"	"Clpp"	chr17	+	57298293	57298390	57299825	57300013	57297605	57297677	57300447	57300553	182	128,184,119	286,411,284	109,99,106	263,315,253	146	237	0.220770278257	1.0	0.421,0.421,0.405	0.402,0.338,0.405	0.034
183	"ENSMUSG00000024212"	"Mllt1"	chr17	-	57226899	57226982	57233991	57234172	57212711	57212855	57242262	57242415	183	272,311,249	114,178,109	246,283,258	111,103,137	230	132	0.591974898153	1.0	0.578,0.501,0.567	0.56,0.612,0.519	-0.015
184	"ENSMUSG00000057863"	"Rpl36"	chr17	+	56920585	56920680	56920906	56921041	56920415	56920448	56921123	56921243	184	4356,6234,3947	4719,6695,4270	3410,4006,3658	3752,4499,3951	144	184	0.81817453781	1.0	0.541,0.543,0.542	0.537,0.532,0.542	0.005
185	"ENSMUSG00000071054"	"Safb"	chr17	+	56904787	56904815	56905643	56906220	56902651	56902714	56906622	56906672	185	139,170,130	1625,1870,1415	156,148,161	1558,1527,1647	77	626	0.37938996609	1.0	0.41,0.425,0.428	0.449,0.441,0.443	-0.023
186	"ENSMUSG00000042625"	"Safb2"	chr17	-	56885636	56885844	56885920	56885985	56884842	56884905	56889983	56890071	186	273,258,262	550,456,508	284,283,282	565,571,581	114	257	0.561400716205	1.0	0.528,0.561,0.538	0.531,0.528,0.522	0.015
187	"ENSMUSG00000042625"	"Safb2"	chr17	-	56885640	56885844	56885920	56885985	56884842	56884905	56889983	56890046	187	273,258,262	659,578,590	284,283,282	672,666,696	114	253	0.694281304891	1.0	0.479,0.498,0.496	0.484,0.485,0.473	0.01
188	"ENSMUSG00000042625"	"Safb2"	chr17	-	56885692	56885844	56885920	56885985	56884842	56884905	56889983	56890071	188	273,258,262	345,300,316	284,283,282	367,349,361	114	201	0.660422427525	1.0	0.582,0.603,0.594	0.577,0.588,0.579	0.012
189	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56736098	56736157	56741452	56741597	56731879	56731977	56741880	56742014	189	90,127,91	11,13,8	83,107,105	3,5,7	194	108	0.0172447590162	0.5658687202757722	0.82,0.845,0.864	0.939,0.923,0.893	-0.075
190	"ENSMUSG00000024201"	"Kdm4b"	chr17	+	56679423	56679527	56682853	56682991	56676122	56676172	56693082	56693279	190	129,98,112	197,135,174	99,133,138	147,199,211	153	187	0.939204288235	1.0	0.445,0.47,0.44	0.451,0.45,0.444	0.003
191	"ENSMUSG00000000708"	"Kat2b"	chr17	+	53948220	53948327	53955774	53955911	53945379	53945571	53960049	53960258	191	194,234,158	195,256,195	196,188,180	211,212,178	156	186	0.749448995146	1.0	0.543,0.521,0.491	0.526,0.514,0.547	-0.011
192	"ENSMUSG00000023927"	"Satb1"	chr17	-	52074919	52075075	52082233	52082446	52049673	52049877	52089639	52090094	192	8388,7017,10339	5586,4488,6767	9744,9898,9490	6483,6449,6437	262	205	0.834358106143	1.0	0.54,0.55,0.545	0.54,0.546,0.536	0.004
193	"ENSMUSG00000023923"	"Tbc1d5"	chr17	-	51120783	51120869	51159560	51159667	51104754	51107223	51181593	51181736	193	36,57,38	31,45,33	41,38,50	45,44,43	156	135	0.290046187571	1.0	0.501,0.523,0.499	0.441,0.428,0.502	0.051
194	"ENSMUSG00000023923"	"Tbc1d5"	chr17	-	51242483	51242586	51270720	51270788	51227542	51227631	51273579	51273654	194	24,46,16	32,61,29	33,25,35	48,45,45	117	152	0.862256281209	1.0	0.494,0.495,0.418	0.472,0.419,0.503	0.004
195	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49746449	49746614	49756127	49756189	49742122	49742290	49756462	49756574	195	165,109,149	57,55,65	183,189,170	71,76,61	214	111	0.540787496801	1.0	0.6,0.507,0.543	0.572,0.563,0.591	-0.025
197	"ENSMUSG00000090115"	"Usp49"	chr17	+	47960874	47960948	47982968	47984343	47941614	47941840	47985640	47985845	197	27,18,31	506,497,542	33,36,32	598,539,497	123	1424	0.200347676587	1.0	0.382,0.295,0.398	0.39,0.436,0.427	-0.059
198	"ENSMUSG00000092558"	"Med20"	chr17	+	47923887	47924042	47929733	47929987	47922506	47922617	47933809	47935343	198	272,237,274	316,328,371	312,360,367	492,428,444	204	303	0.901125503651	1.0	0.561,0.518,0.523	0.485,0.555,0.551	0.004
199	"ENSMUSG00000036568"	"Bicral"	chr17	-	47122849	47122950	47124858	47124964	47120493	47120552	47135375	47137049	199	71,87,100	75,69,95	112,109,87	109,118,99	155	150	0.352754289229	1.0	0.478,0.55,0.505	0.499,0.472,0.46	0.034
200	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46582725	46582855	46591341	46591470	46575808	46575904	46593271	46593365	200	6,5,1	154,135,145	12,4,8	118,109,113	178	179	0.00621380926508	0.29553993954026564	0.038,0.036,0.007	0.093,0.036,0.066	-0.038
201	"ENSMUSG00000023953"	"Polh"	chr17	-	46492391	46492457	46493610	46493734	46486076	46486246	46495615	46495735	201	54,54,41	31,37,35	96,87,96	69,52,55	173	115	0.607785587577	1.0	0.537,0.492,0.438	0.48,0.527,0.537	-0.026
202	"ENSMUSG00000036026"	"Tmem63b"	chr17	-	45972682	45972850	45973788	45973894	45972379	45972495	45974432	45974595	202	105,109,123	275,205,360	133,105,106	326,365,300	155	217	0.229335278708	1.0	0.348,0.427,0.324	0.364,0.287,0.331	0.039
203	"ENSMUSG00000036026"	"Tmem63b"	chr17	-	45973788	45973894	45974432	45974595	45972682	45972850	45975669	45975735	203	178,175,219	114,117,128	244,231,215	146,112,127	212	155	0.32664211296	1.0	0.533,0.522,0.556	0.55,0.601,0.553	-0.031
204	"ENSMUSG00000024462"	"Gabbr1"	chr17	+	37359312	37359498	37360544	37360689	37358345	37358549	37361890	37362051	204	276,113,287	187,83,207	362,366,315	225,271,245	235	194	0.971846689299	1.0	0.549,0.529,0.534	0.57,0.527,0.515	0.0
205	"ENSMUSG00000073406"	"H2-Bl"	chr17	-	36392133	36392409	36394124	36394400	36391890	36392007	36394587	36394857	205	253,252,248	345,285,297	194,267,231	320,325,312	325	325	0.253753640231	1.0	0.423,0.469,0.455	0.377,0.451,0.425	0.031
