ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
135	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986761	9986288	9986355	9986690	9986761	135	80,74,70	0,1,2	63,54,70	0,0,1	98	49	0.744076142992	1.0	1.0,0.974,0.946	1.0,1.0,0.972	-0.017
136	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986761	9986288	9986603	9986690	9986761	136	62,60,38	63,100,55	55,54,47	46,60,59	98	49	0.177385740393	0.7626442412767434	0.33,0.231,0.257	0.374,0.31,0.285	-0.05
137	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4386952	4387179	4386952	4387007	4387127	4387179	137	130,112,113	1,3,0	121,121,108	1,1,1	98	49	0.57929983247	1.0	0.985,0.949,1.0	0.984,0.984,0.982	-0.005
139	"ENSMUSG00000038524"	"Fchsd1"	chr18	-	38096180	38096474	38096180	38096264	38096345	38096474	139	12,9,5	10,22,11	11,11,9	13,13,9	98	49	0.323422148232	0.9174265115197437	0.375,0.17,0.185	0.297,0.297,0.333	-0.066
140	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	140	58,54,58	4,2,5	89,73,64	4,6,2	98	49	0.732823857341	1.0	0.879,0.931,0.853	0.918,0.859,0.941	-0.018
141	"ENSMUSG00000024911"	"Fibp"	chr19	+	5513814	5514243	5513814	5513878	5514156	5514243	141	85,73,73	50,59,50	80,100,94	39,63,41	98	49	0.0968297624779	0.6284575803970888	0.459,0.382,0.422	0.506,0.442,0.534	-0.073
142	"ENSMUSG00000056673"	"Kdm5d"	chrY	+	914024	916760	914024	914183	916640	916760	142	22,12,15	45,33,51	19,31,24	32,49,46	98	49	0.0619377030362	0.5021324246146432	0.196,0.154,0.128	0.229,0.24,0.207	-0.066
146	"ENSMUSG00000032624"	"Eml4"	chr17	+	83780474	83781177	83780474	83780562	83781078	83781177	146	11,7,8	78,85,55	9,6,6	51,56,55	98	49	0.904807050593	1.0	0.066,0.04,0.068	0.081,0.051,0.052	-0.003
147	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80511741	80512867	80511741	80511816	80512690	80512867	147	668,656,737	332,587,330	698,692,749	309,307,278	98	49	0.0316341469979	0.3672647310000098	0.502,0.358,0.528	0.53,0.53,0.574	-0.082
148	"ENSMUSG00000024073"	"Birc6"	chr17	+	74868145	74869096	74868145	74868257	74869013	74869096	148	2,3,2	30,46,23	1,1,2	28,16,23	98	49	0.449779786214	0.9846690194908332	0.032,0.032,0.042	0.018,0.03,0.042	0.005
149	"ENSMUSG00000024073"	"Birc6"	chr17	+	74925430	74926833	74925430	74925558	74926701	74926833	149	4,8,4	55,58,51	2,3,4	49,37,53	98	49	0.242096199095	0.8573298850323494	0.035,0.065,0.038	0.02,0.039,0.036	0.014
150	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71665131	71665452	71665131	71665202	71665342	71665452	150	21,16,8	153,186,152	18,17,9	154,182,154	98	49	1	1.0	0.064,0.041,0.026	0.055,0.045,0.028	0.001
151	"ENSMUSG00000024048"	"Myl12a"	chr17	-	71303104	71303890	71303104	71303266	71303691	71303890	151	37,32,31	419,423,420	35,49,36	499,512,480	98	49	0.924053426353	1.0	0.042,0.036,0.036	0.034,0.046,0.036	-0.001
152	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66456308	66456025	66456094	66456207	66456308	152	80,69,61	16,26,22	54,69,54	11,13,14	98	49	0.162852442527	0.7358257537936856	0.714,0.57,0.581	0.711,0.726,0.659	-0.077
153	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66457047	66456025	66456308	66456962	66457047	153	47,32,48	28,38,26	45,42,53	25,36,31	98	49	0.688510123252	1.0	0.456,0.296,0.48	0.474,0.368,0.461	-0.024
154	"ENSMUSG00000034116"	"Vav1"	chr17	+	57586099	57586401	57586099	57586284	57586356	57586401	154	484,418,449	4,11,16	504,455,457	8,16,10	98	49	0.884093490016	1.0	0.984,0.95,0.933	0.969,0.934,0.958	0.002
156	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57373731	57374116	57373731	57373942	57374048	57374116	156	170,87,193	64,26,50	199,185,178	80,81,65	98	49	0.0895371043129	0.6051473257009793	0.57,0.626,0.659	0.554,0.533,0.578	0.063
157	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57377112	57377448	57377112	57377184	57377407	57377448	157	115,39,111	84,38,60	132,122,125	71,81,84	98	49	0.480766018469	1.0	0.406,0.339,0.481	0.482,0.43,0.427	-0.038
158	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075033	57075902	57075033	57075150	57075347	57075902	158	63,43,67	37,39,51	55,87,78	42,36,51	98	49	0.295662971346	0.9005018469148738	0.46,0.355,0.396	0.396,0.547,0.433	-0.055
159	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075347	57075902	57075347	57075413	57075805	57075902	159	109,78,87	1,1,0	124,102,112	1,1,0	98	49	1	1.0	0.982,0.975,1.0	0.984,0.981,1.0	-0.003
160	"ENSMUSG00000042625"	"Safb2"	chr17	-	56869938	56870431	56869938	56870243	56870361	56870431	160	117,108,111	134,111,129	123,141,162	123,120,117	98	49	0.0384651483715	0.39803066575726087	0.304,0.327,0.301	0.333,0.37,0.409	-0.06
161	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56735851	56736157	56735851	56735966	56736098	56736157	161	117,125,82	6,6,5	118,94,98	5,2,2	98	49	0.099841604985	0.6328422327305171	0.907,0.912,0.891	0.922,0.959,0.961	-0.044
162	"ENSMUSG00000091504"	"Vmn2r118"	chr17	-	55917205	55918012	55917205	55917496	55917849	55918012	162	0,0,0	0,0,1	1,0,0	0,0,0	98	49	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
163	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49761057	49762463	49761057	49761229	49762284	49762463	163	59,40,61	2,0,1	55,90,75	1,2,0	98	49	1	1.0	0.937,1.0,0.968	0.965,0.957,1.0	-0.006
166	"ENSMUSG00000033475"	"Tomm6"	chr17	-	47997664	47998213	47997664	47997987	47998112	47998213	166	26,43,36	18,22,15	26,30,24	16,14,19	98	49	0.573222411478	1.0	0.419,0.494,0.545	0.448,0.517,0.387	0.035
167	"ENSMUSG00000059409"	"Ppp2r5d"	chr17	-	46993916	46995303	46993916	46995052	46995186	46995303	167	40,58,38	141,153,122	59,44,43	157,159,140	98	49	0.915122149995	1.0	0.124,0.159,0.135	0.158,0.122,0.133	0.002
168	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46615082	46615401	46615082	46615180	46615255	46615401	168	20,9,15	23,6,24	16,16,17	16,26,18	98	49	0.927795424921	1.0	0.303,0.429,0.238	0.333,0.235,0.321	0.027
169	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46634277	46635840	46634277	46634505	46634618	46635840	169	2,0,1	14,4,6	4,4,8	11,8,9	98	49	0.000663460502707	0.041634308565505186	0.067,0.0,0.077	0.154,0.2,0.308	-0.173
170	"ENSMUSG00000071074"	"Yipf3"	chr17	+	46562039	46562413	46562039	46562153	46562289	46562413	170	54,59,53	78,80,85	66,72,58	89,111,90	98	49	0.962831444755	1.0	0.257,0.269,0.238	0.27,0.245,0.244	0.002
171	"ENSMUSG00000023952"	"Gtpbp2"	chr17	+	46475119	46475759	46475119	46475304	46475650	46475759	171	126,76,108	72,60,73	155,148,138	97,96,93	98	49	0.861873211999	1.0	0.467,0.388,0.425	0.444,0.435,0.426	-0.008
172	"ENSMUSG00000023952"	"Gtpbp2"	chr17	+	46476703	46477372	46476703	46476923	46477236	46477372	172	131,88,109	95,72,113	147,165,127	120,142,128	98	49	0.767124880414	1.0	0.408,0.379,0.325	0.38,0.367,0.332	0.011
175	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43750566	43751051	43750566	43750686	43750841	43751051	175	1,1,2	1,2,1	3,4,5	5,4,5	98	49	0.447892794049	0.9831217323921396	0.333,0.2,0.5	0.231,0.333,0.333	0.045
181	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36500492	36501014	36500492	36500762	36500941	36501014	181	754,464,783	176,103,211	709,692,774	183,189,153	98	49	0.959355505991	1.0	0.682,0.693,0.65	0.66,0.647,0.717	0.0
182	"ENSMUSG00000038762"	"Abcf1"	chr17	-	36274017	36274284	36274017	36274128	36274212	36274284	182	48,51,35	168,213,154	31,32,49	195,171,203	98	49	0.133021121377	0.690451295590673	0.125,0.107,0.102	0.074,0.086,0.108	0.022
183	"ENSMUSG00000039220"	"Ppp1r10"	chr17	+	36238801	36239221	36238801	36238902	36239073	36239221	183	11,7,13	74,78,88	7,5,9	90,88,80	98	49	0.113710086432	0.668910922065226	0.069,0.043,0.069	0.037,0.028,0.053	0.021
184	"ENSMUSG00000024426"	"Atat1"	chr17	-	36219454	36219858	36219454	36219556	36219744	36219858	184	7,5,5	27,16,20	3,7,5	9,15,17	98	49	0.540388787897	1.0	0.115,0.135,0.111	0.143,0.189,0.128	-0.033
185	"ENSMUSG00000024426"	"Atat1"	chr17	-	36219979	36220242	36219979	36220040	36220150	36220242	185	7,5,5	16,17,17	3,4,6	25,20,14	98	49	0.28833248025	0.891209484409091	0.179,0.128,0.128	0.057,0.091,0.176	0.037
187	"ENSMUSG00000035929"	"H2-Q4"	chr17	+	35598795	35599612	35598795	35599149	35599336	35599612	187	209,122,206	114,98,161	252,358,259	120,206,166	98	49	0.105765712387	0.6442620725292212	0.478,0.384,0.39	0.512,0.465,0.438	-0.054
188	"ENSMUSG00000024403"	"Atp6v1g2"	chr17	+	35456092	35457743	35456092	35456193	35456600	35457743	188	21,11,20	6,2,4	12,15,22	1,7,3	98	49	0.825822597919	1.0	0.636,0.733,0.714	0.857,0.517,0.786	-0.026
189	"ENSMUSG00000043807"	"Ly6g5b"	chr17	-	35334093	35334404	35334093	35334222	35334318	35334404	189	5,2,4	0,0,3	6,4,10	0,0,0	98	49	0.256269458263	0.8591510323083846	1.0,1.0,0.4	1.0,1.0,1.0	-0.2
190	"ENSMUSG00000007029"	"Vars"	chr17	+	35223747	35224037	35223747	35223869	35223952	35224037	190	46,59,41	224,352,193	28,47,26	174,196,181	98	49	0.737281453838	1.0	0.093,0.077,0.096	0.074,0.107,0.067	0.006
191	"ENSMUSG00000007029"	"Vars"	chr17	+	35230575	35230874	35230575	35230670	35230783	35230874	191	19,38,15	215,361,234	21,24,16	182,211,207	98	49	0.521669415124	1.0	0.042,0.05,0.031	0.055,0.054,0.037	-0.008
192	"ENSMUSG00000007029"	"Vars"	chr17	+	35232097	35232366	35232097	35232168	35232240	35232366	192	85,150,93	213,305,197	80,83,69	144,185,166	98	49	0.853842819324	1.0	0.166,0.197,0.191	0.217,0.183,0.172	-0.006
193	"ENSMUSG00000007029"	"Vars"	chr17	+	35232618	35232872	35232618	35232723	35232803	35232872	193	30,48,26	192,315,206	24,20,17	166,197,181	98	49	0.146090310789	0.7130916402677142	0.072,0.071,0.059	0.067,0.048,0.045	0.014
194	"ENSMUSG00000007050"	"Lsm2"	chr17	+	35203955	35204115	35203955	35203984	35204084	35204115	194	26,58,37	1,0,0	24,30,26	0,0,0	98	49	1	1.0	0.929,1.0,1.0	1.0,1.0,1.0	-0.024
195	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	35124585	35125034	35124585	35124687	35124885	35125034	195	29,41,33	49,63,68	39,33,37	63,71,62	98	49	0.889958589101	1.0	0.228,0.246,0.195	0.236,0.189,0.23	0.005
196	"ENSMUSG00000015467"	"Egfl8"	chr17	-	34832750	34832904	34832750	34832781	34832871	34832904	196	67,43,53	1,1,1	94,93,87	0,1,0	98	49	0.383228203199	0.9613545004514703	0.971,0.956,0.964	1.0,0.979,1.0	-0.029
197	"ENSMUSG00000057246"	"BC051142"	chr17	+	34640826	34640961	34640826	34640856	34640931	34640961	197	2,1,0	0,0,1	0,1,2	1,1,2	98	49	0.00174458464671	0.08252850191485278	1.0,1.0,0.0	0.0,0.333,0.333	0.445
198	"ENSMUSG00000057246"	"BC051142"	chr17	+	34678836	34679708	34678836	34679093	34679167	34679708	198	2,2,7	4,2,1	6,8,10	0,1,2	98	49	0.00366175401745	0.11402770454339625	0.2,0.333,0.778	1.0,0.8,0.714	-0.401
199	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34430843	34431041	34431203	34431332	199	118,72,158	269,226,303	128,133,118	317,304,291	98	49	0.799680015311	1.0	0.18,0.137,0.207	0.168,0.179,0.169	0.003
200	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34418206	34418656	34418206	34418354	34418544	34418656	200	76,73,70	677,784,617	87,104,76	622,654,580	98	49	0.0156010871699	0.25930610690644357	0.053,0.044,0.054	0.065,0.074,0.061	-0.016
201	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34419114	34419889	34419114	34419244	34419684	34419889	201	142,157,150	744,864,704	177,181,188	703,747,616	98	49	0.00426540897328	0.11943145125184	0.087,0.083,0.096	0.112,0.108,0.132	-0.029
202	"ENSMUSG00000037321"	"Tap1"	chr17	+	34408151	34409742	34408151	34408266	34409536	34409742	202	49,51,40	2,1,1	79,102,80	2,1,1	98	49	0.654620266506	1.0	0.925,0.962,0.952	0.952,0.981,0.976	-0.023
203	"ENSMUSG00000037321"	"Tap1"	chr17	+	34411810	34411939	34411810	34411831	34411915	34411939	203	438,360,398	2,2,4	527,633,469	1,2,2	98	49	0.871235143564	1.0	0.991,0.989,0.98	0.996,0.994,0.992	-0.007
204	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34402588	34403387	34402588	34402718	34403129	34403387	204	65,42,50	1,0,1	80,82,70	2,1,0	98	49	1	1.0	0.97,1.0,0.962	0.952,0.976,1.0	0.001
205	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34402588	34403387	34402588	34402718	34403255	34403387	205	77,54,61	255,240,237	78,90,72	287,306,286	98	49	0.748973697724	1.0	0.131,0.101,0.114	0.12,0.128,0.112	-0.005
206	"ENSMUSG00000024335"	"Brd2"	chr17	-	34332905	34333452	34332905	34333151	34333323	34333452	206	135,169,114	478,573,393	98,114,111	424,415,466	98	49	0.179795640302	0.7640294369536438	0.124,0.129,0.127	0.104,0.121,0.106	0.016
207	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34312806	34313563	34312806	34313055	34313281	34313563	207	15,8,11	88,44,79	18,20,12	60,89,70	98	49	0.151043150345	0.7241378085604891	0.079,0.083,0.065	0.13,0.101,0.079	-0.028
208	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34312806	34313792	34312806	34313563	34313656	34313792	208	5,4,2	97,55,75	6,9,6	77,107,92	98	49	0.161973642434	0.7358257537936856	0.025,0.035,0.013	0.037,0.04,0.032	-0.012
209	"ENSMUSG00000073422"	"H2-Ke6"	chr17	-	34245006	34245444	34245006	34245199	34245369	34245444	209	53,60,68	59,53,66	54,60,80	69,60,57	98	49	0.91507921183	1.0	0.31,0.361,0.34	0.281,0.333,0.412	-0.005
210	"ENSMUSG00000073422"	"H2-Ke6"	chr17	-	34245824	34246075	34245824	34245909	34245989	34246075	210	67,55,75	84,75,88	66,80,74	87,86,85	98	49	0.660381745533	1.0	0.285,0.268,0.299	0.275,0.317,0.303	-0.014
211	"ENSMUSG00000073422"	"H2-Ke6"	chr17	-	34246379	34246814	34246379	34246496	34246596	34246814	211	68,36,58	64,46,55	49,61,42	72,69,61	98	49	0.130783833373	0.6897657045384707	0.347,0.281,0.345	0.254,0.307,0.256	0.052
213	"ENSMUSG00000008668"	"Rps18"	chr17	-	34171194	34171565	34171194	34171267	34171376	34171565	213	1277,1899,1077	7,21,4	959,1048,1018	10,7,4	98	49	0.757775280891	1.0	0.989,0.978,0.993	0.98,0.987,0.992	0.0
214	"ENSMUSG00000008668"	"Rps18"	chr17	-	34171194	34171565	34171194	34171286	34171376	34171565	214	246,373,202	4287,6609,3626	194,202,215	3310,3645,3578	98	49	0.829354711598	1.0	0.028,0.027,0.027	0.028,0.027,0.029	-0.001
215	"ENSMUSG00000024312"	"Wdr46"	chr17	+	34159858	34160246	34159858	34160065	34160165	34160246	215	11,9,6	55,70,39	6,6,1	33,36,29	98	49	0.454041290779	0.9890962627595	0.091,0.06,0.071	0.083,0.077,0.017	0.015
216	"ENSMUSG00000002308"	"Cd320"	chr17	+	34066468	34067152	34066468	34066699	34066990	34067152	216	2,9,7	13,25,15	5,4,7	14,10,17	98	49	0.900189082605	1.0	0.071,0.153,0.189	0.152,0.167,0.171	-0.026
217	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757041	33757384	33757041	33757147	33757237	33757384	217	99,77,87	6,12,9	107,128,117	7,8,13	98	49	0.422998836185	0.9812267533868924	0.892,0.762,0.829	0.884,0.889,0.818	-0.036
218	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33768453	33769644	33768453	33768583	33769439	33769644	218	37,19,27	37,32,27	35,28,41	42,40,47	98	49	0.800289224413	1.0	0.333,0.229,0.333	0.294,0.259,0.304	0.013
219	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32636954	32637962	32636954	32637254	32637404	32637962	219	242,165,181	10,4,6	176,215,177	11,14,5	98	49	0.128101120845	0.6843381273323637	0.924,0.954,0.938	0.889,0.885,0.947	0.032
220	"ENSMUSG00000024042"	"Sik1"	chr17	-	32067932	32068648	32067932	32068055	32068492	32068648	220	3,2,0	21,19,14	3,2,1	25,35,43	98	49	0.804237966172	1.0	0.067,0.05,0.0	0.057,0.028,0.011	0.007
223	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31678874	31679235	31678874	31678979	31679152	31679235	223	1,0,0	1,0,1	0,1,0	0,1,0	98	49	1	1.0	0.333,NA,0.0	NA,0.333,NA	-0.167
224	"ENSMUSG00000024026"	"Glo1"	chr17	-	30811834	30813200	30811834	30812048	30813088	30813200	224	448,421,442	58,75,52	539,519,524	68,52,48	98	49	0.0404809096901	0.40997687260611915	0.794,0.737,0.81	0.799,0.833,0.845	-0.045
225	"ENSMUSG00000090083"	"Rnf8"	chr17	+	29845479	29846223	29845479	29845816	29845920	29846223	225	122,133,103	11,18,6	115,105,115	10,5,10	98	49	0.327505676114	0.9177871428190479	0.847,0.787,0.896	0.852,0.913,0.852	-0.029
229	"ENSMUSG00000117427"	"Gm36199"	chr17	+	29684401	29685046	29684401	29684514	29684767	29685046	229	0,0,1	2,1,2	3,2,1	0,2,1	98	49	0.000437909794273	0.031039525649900836	0.0,0.0,0.2	1.0,0.333,0.333	-0.489
233	"ENSMUSG00000002249"	"Tead3"	chr17	-	28554458	28555547	28554458	28554470	28555484	28555547	233	7,4,6	10,6,4	9,8,11	9,9,11	98	49	0.650337721844	1.0	0.259,0.25,0.429	0.333,0.308,0.333	-0.012
234	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548496	28547940	28548021	28548347	28548496	234	476,1070,391	2076,3139,1767	346,357,299	1552,1842,1785	98	49	0.0011350960033	0.060798076798542225	0.103,0.146,0.1	0.1,0.088,0.077	0.028
235	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548496	28547940	28548254	28548347	28548496	235	366,866,291	46,104,30	278,284,234	21,35,22	98	49	0.227175164938	0.8429974926326821	0.799,0.806,0.829	0.869,0.802,0.842	-0.026
236	"ENSMUSG00000007570"	"Fance"	chr17	+	28537035	28537381	28537035	28537130	28537302	28537381	236	19,16,23	32,23,30	14,12,21	23,32,21	98	49	0.708379121442	1.0	0.229,0.258,0.277	0.233,0.158,0.333	0.013
237	"ENSMUSG00000002250"	"Ppard"	chr17	+	28517250	28518008	28517250	28517453	28517557	28518008	237	20,11,11	38,22,30	25,27,23	42,38,34	98	49	0.143945875334	0.7121981616935075	0.208,0.2,0.155	0.229,0.262,0.253	-0.06
238	"ENSMUSG00000024219"	"Anks1"	chr17	+	28278267	28281573	28278267	28278365	28279535	28281573	238	27,21,21	21,44,30	21,20,18	24,26,37	98	49	0.758151957028	1.0	0.391,0.193,0.259	0.304,0.278,0.196	0.022
239	"ENSMUSG00000062753"	"AI413582"	chr17	-	27783122	27783384	27783122	27783189	27783358	27783384	239	59,40,67	0,0,0	57,92,83	0,2,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.958,1.0	0.014
240	"ENSMUSG00000062753"	"AI413582"	chr17	-	27783122	27783384	27783122	27783228	27783358	27783384	240	17,11,20	37,27,47	18,25,16	58,50,46	98	49	0.66193597799	1.0	0.187,0.169,0.175	0.134,0.2,0.148	0.016
241	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27775641	27776040	27775641	27775723	27775925	27776040	241	35,58,33	0,1,0	29,30,47	1,1,1	98	49	0.27936313379	0.884773235664068	1.0,0.967,1.0	0.935,0.937,0.959	0.045
242	"ENSMUSG00000073430"	"Gm10505"	chr17	+	27562274	27563799	27562274	27562556	27562757	27563799	242	8,0,4	0,0,2	6,5,1	0,0,0	98	49	1	1.0	1.0,NA,0.5	1.0,1.0,1.0	-0.25
243	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153167	27153509	27153167	27153342	27153405	27153509	243	35,14,32	0,2,1	23,32,42	5,2,5	98	49	0.00326248168411	0.11016188926414418	1.0,0.778,0.941	0.697,0.889,0.808	0.108
244	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153167	27153509	27153167	27153342	27153427	27153509	244	32,19,27	36,34,51	25,34,38	72,63,66	98	49	0.192732759398	0.7879577353547681	0.308,0.218,0.209	0.148,0.212,0.224	0.05
245	"ENSMUSG00000024193"	"Phf1"	chr17	+	27154723	27155016	27154723	27154792	27154892	27155016	245	36,21,34	34,32,32	39,36,39	59,70,56	98	49	0.0644775891251	0.5090979311962872	0.346,0.247,0.347	0.248,0.205,0.258	0.076
246	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155260	27155365	27155485	27155654	246	63,29,34	4,2,5	85,94,106	9,13,9	98	49	0.346759394842	0.9365892212241923	0.887,0.879,0.773	0.825,0.783,0.855	0.025
247	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155260	27155365	27155496	27155654	247	71,34,41	4,5,6	96,102,120	5,11,9	98	49	0.57892245421	1.0	0.899,0.773,0.774	0.906,0.823,0.87	-0.051
248	"ENSMUSG00000024301"	"Kifc5b"	chr17	+	27141649	27142276	27141649	27141697	27141878	27142276	248	15,16,18	33,41,29	10,11,15	23,31,30	98	49	0.65331840653	1.0	0.185,0.163,0.237	0.179,0.151,0.2	0.018
249	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26472947	26474099	26472947	26473018	26474004	26474099	249	130,102,131	11,13,16	120,153,131	12,13,12	98	49	0.461467818778	0.9919268437036958	0.855,0.797,0.804	0.833,0.855,0.845	-0.026
250	"ENSMUSG00000024186"	"Rgs11"	chr17	+	26422269	26422486	26422269	26422366	26422435	26422486	250	4,0,1	1,0,2	5,3,1	2,2,2	98	49	1	1.0	0.667,NA,0.2	0.556,0.429,0.2	0.038
251	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26337083	26337926	26337083	26337403	26337835	26337926	251	5,3,6	10,8,9	11,7,7	5,17,5	98	49	0.14498500179	0.7125221621892036	0.2,0.158,0.25	0.524,0.171,0.412	-0.166
252	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26338006	26338509	26338006	26338130	26338372	26338509	252	8,3,7	7,1,8	8,11,7	8,11,17	98	49	0.407457083434	0.9700726068255845	0.364,0.6,0.304	0.333,0.333,0.171	0.144
253	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26339257	26339659	26339257	26339436	26339512	26339659	253	5,3,2	12,5,8	2,1,4	7,14,13	98	49	0.202796814875	0.805386158716925	0.172,0.231,0.111	0.125,0.034,0.133	0.074
254	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26312934	26312590	26312703	26312832	26312934	254	8,13,10	25,29,15	7,3,3	14,11,7	98	49	0.607381200408	1.0	0.138,0.183,0.25	0.2,0.12,0.176	0.025
255	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26313244	26312590	26312703	26313110	26313244	255	8,7,5	0,1,1	5,5,4	1,0,0	98	49	1	1.0	1.0,0.778,0.714	0.714,1.0,1.0	-0.074
256	"ENSMUSG00000036775"	"Decr2"	chr17	-	26302818	26303109	26302818	26302912	26302984	26303109	256	2,0,5	6,7,11	6,4,3	6,10,5	98	49	0.105152542867	0.6417001333934872	0.143,0.0,0.185	0.333,0.167,0.231	-0.134
257	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26151205	26150647	26150801	26151078	26151205	257	24,27,20	25,61,31	13,31,20	32,49,31	98	49	0.70582447523	1.0	0.324,0.181,0.244	0.169,0.24,0.244	0.032
258	"ENSMUSG00000025731"	"Mettl26"	chr17	+	26095634	26096143	26095634	26095713	26095923	26096143	258	53,55,42	28,14,22	59,60,50	26,25,20	98	49	0.992600110666	1.0	0.486,0.663,0.488	0.532,0.545,0.556	0.001
259	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26064552	26064888	26064552	26064672	26064744	26064888	259	27,25,19	23,18,22	17,31,31	16,26,31	98	49	0.897299433083	1.0	0.37,0.41,0.302	0.347,0.373,0.333	0.01
260	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26068536	26068944	26068536	26068658	26068841	26068944	260	28,22,12	20,13,18	16,13,17	13,17,17	98	49	0.531655129909	1.0	0.412,0.458,0.25	0.381,0.277,0.333	0.043
261	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26069391	26069912	26069391	26069489	26069720	26069912	261	15,12,12	17,17,19	10,11,19	20,23,16	98	49	0.795087201715	1.0	0.306,0.261,0.24	0.2,0.193,0.373	0.014
262	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26073503	26074208	26073503	26073739	26074091	26074208	262	25,17,14	14,17,14	13,26,22	8,16,15	98	49	0.425712784161	0.9814143125530848	0.472,0.333,0.333	0.448,0.448,0.423	-0.06
263	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079345	26079791	26079345	26079516	26079628	26079791	263	13,16,11	1,1,1	15,12,21	1,4,1	98	49	0.756621437936	1.0	0.867,0.889,0.846	0.882,0.6,0.913	0.069
264	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079345	26079791	26079345	26079516	26079682	26079791	264	13,17,21	18,15,6	13,9,20	7,11,15	98	49	0.860240364191	1.0	0.265,0.362,0.636	0.481,0.29,0.4	0.031
265	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26058958	26059309	26058958	26059081	26059195	26059309	265	44,37,37	2,4,1	36,45,47	2,1,7	98	49	0.554731492871	1.0	0.917,0.822,0.949	0.9,0.957,0.77	0.02
266	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26058958	26059309	26058958	26059081	26059228	26059309	266	49,46,41	151,157,162	52,47,59	146,167,158	98	49	0.341002573033	0.9301683978018055	0.14,0.128,0.112	0.151,0.123,0.157	-0.017
267	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060532	26060829	26060532	26060641	26060730	26060829	267	36,43,35	85,103,93	37,39,38	99,101,102	98	49	0.687954367478	1.0	0.175,0.173,0.158	0.157,0.162,0.157	0.01
268	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060730	26061065	26060730	26060829	26060963	26061065	268	54,64,78	94,110,148	55,68,66	102,147,116	98	49	0.632916197725	1.0	0.223,0.225,0.209	0.212,0.188,0.221	0.012
