ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
132	"ENSMUSG00000024384"	"Iws1"	chr18	+	32219325	32220205	32219325	32219476	32220122	32220205	132	141,137,143	147,123,159	199,164,181	131,133,113	695	49	0.00237782219906	0.061786795295574466	0.063,0.073,0.06	0.097,0.08,0.101	-0.027
133	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9959097	9959315	9959097	9959171	9959254	9959315	133	29,43,29	68,75,62	23,22,24	55,41,56	132	49	0.666579748768	1.0	0.137,0.175,0.148	0.134,0.166,0.137	0.008
134	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986603	9986288	9986355	9986552	9986603	134	242,229,250	45,50,32	196,206,255	34,25,29	246	49	0.16969636636	0.6728102412723944	0.517,0.477,0.609	0.535,0.621,0.637	-0.063
135	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986761	9986288	9986355	9986690	9986761	135	329,309,308	0,1,2	268,269,320	0,0,1	384	49	0.935681044716	1.0	1.0,0.975,0.952	1.0,1.0,0.976	-0.016
136	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986761	9986288	9986603	9986690	9986761	136	82,73,54	63,100,55	68,61,64	46,60,59	136	49	0.285511942223	0.8387780476316311	0.319,0.208,0.261	0.348,0.268,0.281	-0.036
137	"ENSMUSG00000024234"	"Mtpap"	chr18	+	4386952	4387179	4386952	4387007	4387127	4387179	137	231,207,204	1,3,0	217,213,213	1,1,1	169	49	0.592508753328	1.0	0.985,0.952,1.0	0.984,0.984,0.984	-0.005
139	"ENSMUSG00000038524"	"Fchsd1"	chr18	-	38096180	38096474	38096180	38096264	38096345	38096474	139	15,13,5	10,22,11	15,13,11	13,13,9	130	49	0.29813544089	0.8498746998535189	0.361,0.182,0.146	0.303,0.274,0.315	-0.068
140	"ENSMUSG00000075289"	"Carns1"	chr19	-	4220994	4221898	4220994	4221169	4221410	4221898	140	222,177,200	4,2,5	259,218,195	4,6,2	290	49	0.90935760136	1.0	0.904,0.937,0.871	0.916,0.86,0.943	-0.002
141	"ENSMUSG00000024911"	"Fibp"	chr19	+	5513814	5514243	5513814	5513878	5514156	5514243	141	259,200,204	50,59,50	247,273,254	39,63,41	327	49	0.100131566263	0.5232536516537963	0.437,0.337,0.379	0.487,0.394,0.481	-0.07
142	"ENSMUSG00000056673"	"Kdm5d"	chrY	+	914024	916760	914024	914183	916640	916760	142	472,329,504	45,33,51	361,555,567	32,49,46	2506	49	0.35434226668	0.8886178001819154	0.17,0.163,0.162	0.181,0.181,0.194	-0.02
146	"ENSMUSG00000032624"	"Eml4"	chr17	+	83780474	83781177	83780474	83780562	83781078	83781177	146	49,49,47	78,85,55	34,45,43	51,56,55	565	49	0.544238064352	1.0	0.052,0.048,0.069	0.055,0.065,0.063	-0.005
147	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80511741	80512867	80511741	80511816	80512690	80512867	147	7088,6332,7049	332,587,330	7415,7650,7598	309,307,278	923	49	0.0126638103526	0.17974097214740672	0.531,0.364,0.531	0.56,0.569,0.592	-0.098
148	"ENSMUSG00000024073"	"Birc6"	chr17	+	74868145	74869096	74868145	74868257	74869013	74869096	148	4,9,4	30,46,23	7,1,6	28,16,23	805	49	0.818446819307	1.0	0.008,0.012,0.01	0.015,0.004,0.016	-0.002
149	"ENSMUSG00000024073"	"Birc6"	chr17	+	74925430	74926833	74925430	74925558	74926701	74926833	149	13,17,24	55,58,51	7,12,16	49,37,53	1192	49	0.344803561687	0.8809225995767963	0.01,0.012,0.019	0.006,0.013,0.012	0.003
150	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71665131	71665452	71665131	71665202	71665342	71665452	150	23,19,13	153,186,152	21,20,11	154,182,154	189	49	0.801532830625	1.0	0.038,0.026,0.022	0.034,0.028,0.018	0.002
151	"ENSMUSG00000024048"	"Myl12a"	chr17	-	71303104	71303890	71303104	71303266	71303691	71303890	151	123,97,95	419,423,420	147,129,109	499,512,480	474	49	0.790394243919	1.0	0.029,0.023,0.023	0.03,0.025,0.023	-0.001
152	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66456308	66456025	66456094	66456207	66456308	152	117,120,107	16,26,22	105,111,102	11,13,14	162	49	0.0573023767857	0.3833018391724645	0.689,0.583,0.595	0.743,0.721,0.688	-0.095
153	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66457047	66456025	66456308	66456962	66457047	153	255,264,231	28,38,26	229,242,244	25,36,31	703	49	0.783514592967	1.0	0.388,0.326,0.382	0.39,0.319,0.354	0.011
154	"ENSMUSG00000034116"	"Vav1"	chr17	+	57586099	57586401	57586099	57586284	57586356	57586401	154	574,495,546	4,11,16	590,562,551	8,16,10	121	49	0.864736681418	1.0	0.983,0.948,0.933	0.968,0.934,0.957	0.002
156	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57373731	57374116	57373731	57373942	57374048	57374116	156	268,135,285	64,26,50	308,291,280	80,81,65	155	49	0.100339535814	0.5232536516537963	0.57,0.621,0.643	0.549,0.532,0.577	0.059
157	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57377112	57377448	57377112	57377184	57377407	57377448	157	321,111,308	84,38,60	337,354,352	71,81,84	272	49	0.483076206978	0.9798194551164817	0.408,0.345,0.48	0.461,0.44,0.43	-0.033
158	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075033	57075902	57075033	57075150	57075347	57075902	158	172,121,169	37,39,51	144,172,198	42,36,51	246	49	0.586520138871	1.0	0.481,0.382,0.398	0.406,0.488,0.436	-0.023
159	"ENSMUSG00000007603"	"Dus3l"	chr17	+	57075347	57075902	57075347	57075413	57075805	57075902	159	453,372,446	1,1,0	535,514,560	1,1,0	441	49	1	1.0	0.981,0.976,1.0	0.983,0.983,1.0	-0.003
160	"ENSMUSG00000042625"	"Safb2"	chr17	-	56869938	56870431	56869938	56870243	56870361	56870431	160	197,184,176	134,111,129	202,221,231	123,120,117	167	49	0.111549949773	0.5434785510115556	0.301,0.327,0.286	0.325,0.351,0.367	-0.043
161	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56735851	56736157	56735851	56735966	56736098	56736157	161	221,235,153	6,6,5	206,166,173	5,2,2	181	49	0.132306064966	0.5905033611938707	0.909,0.914,0.892	0.918,0.957,0.959	-0.04
162	"ENSMUSG00000091504"	"Vmn2r118"	chr17	-	55917205	55918012	55917205	55917496	55917849	55918012	162	0,0,0	0,0,1	2,0,0	0,0,0	402	49	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
163	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49761057	49762463	49761057	49761229	49762284	49762463	163	703,528,772	2,0,1	735,921,878	1,2,0	1104	49	1	1.0	0.94,1.0,0.972	0.97,0.953,1.0	-0.004
166	"ENSMUSG00000033475"	"Tomm6"	chr17	-	47997664	47998213	47997664	47997987	47998112	47998213	166	45,70,58	18,22,15	44,45,40	16,14,19	174	49	0.477741863222	0.976675966316098	0.413,0.473,0.521	0.436,0.475,0.372	0.041
167	"ENSMUSG00000059409"	"Ppp2r5d"	chr17	-	46993916	46995303	46993916	46995052	46995186	46995303	167	75,84,60	141,153,122	82,68,62	157,159,140	183	49	0.390758828251	0.9198490047608905	0.125,0.128,0.116	0.123,0.103,0.106	0.012
168	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46615082	46615401	46615082	46615180	46615255	46615401	168	23,12,15	23,6,24	18,17,18	16,26,18	124	49	0.781653905425	1.0	0.283,0.441,0.198	0.308,0.205,0.283	0.042
169	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46634277	46635840	46634277	46634505	46634618	46635840	169	5,0,3	14,4,6	8,6,11	11,8,9	162	49	0.0142943299271	0.19010333265253465	0.097,0.0,0.131	0.18,0.185,0.27	-0.136
170	"ENSMUSG00000071074"	"Yipf3"	chr17	+	46562039	46562413	46562039	46562153	46562289	46562413	170	109,126,102	78,80,85	135,139,121	89,111,90	185	49	0.923100514055	1.0	0.27,0.294,0.241	0.287,0.249,0.263	0.002
171	"ENSMUSG00000023952"	"Gtpbp2"	chr17	+	46475119	46475759	46475119	46475304	46475650	46475759	171	538,304,433	72,60,73	617,615,546	97,96,93	395	49	0.930243095872	1.0	0.481,0.386,0.424	0.441,0.443,0.421	-0.005
172	"ENSMUSG00000023952"	"Gtpbp2"	chr17	+	46476703	46477372	46476703	46476923	46477236	46477372	172	411,278,324	95,72,113	475,454,441	120,142,128	362	49	0.832181606398	1.0	0.369,0.343,0.28	0.349,0.302,0.318	0.008
175	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43750566	43751051	43750566	43750686	43750841	43751051	175	3,1,2	1,2,1	7,5,6	5,4,5	204	49	0.525203294483	1.0	0.419,0.107,0.325	0.252,0.231,0.224	0.048
181	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36500492	36501014	36500492	36500762	36500941	36501014	181	1387,865,1462	176,103,211	1295,1320,1394	183,189,153	228	49	0.99707987691	1.0	0.629,0.643,0.598	0.603,0.6,0.662	0.002
182	"ENSMUSG00000038762"	"Abcf1"	chr17	-	36274017	36274284	36274017	36274128	36274212	36274284	182	60,61,43	168,213,154	47,43,59	195,171,203	133	49	0.296245092287	0.8480643404622763	0.116,0.095,0.093	0.082,0.085,0.097	0.013
183	"ENSMUSG00000039220"	"Ppp1r10"	chr17	+	36238801	36239221	36238801	36238902	36239073	36239221	183	22,12,20	74,78,88	15,9,22	90,88,80	220	49	0.317549392112	0.8633309586141914	0.062,0.033,0.048	0.036,0.022,0.058	0.009
184	"ENSMUSG00000024426"	"Atat1"	chr17	-	36219454	36219858	36219454	36219556	36219744	36219858	184	19,8,17	27,16,20	7,16,15	9,15,17	237	49	0.406415817704	0.9329904251514424	0.127,0.094,0.149	0.139,0.181,0.154	-0.035
185	"ENSMUSG00000024426"	"Atat1"	chr17	-	36219979	36220242	36219979	36220040	36220150	36220242	185	15,9,6	16,17,17	6,9,9	25,20,14	159	49	0.276594044448	0.8283108884267234	0.224,0.14,0.098	0.069,0.122,0.165	0.035
187	"ENSMUSG00000035929"	"H2-Q4"	chr17	+	35598795	35599612	35598795	35599149	35599336	35599612	187	499,322,519	114,98,161	653,836,681	120,206,166	236	49	0.0668084352597	0.4197294862733208	0.476,0.406,0.401	0.53,0.457,0.46	-0.055
188	"ENSMUSG00000024403"	"Atp6v1g2"	chr17	+	35456092	35457743	35456092	35456193	35456600	35457743	188	79,60,57	6,2,4	62,104,86	1,7,3	456	49	0.430241810317	0.9474294884294824	0.586,0.763,0.605	0.869,0.615,0.755	-0.095
189	"ENSMUSG00000043807"	"Ly6g5b"	chr17	-	35334093	35334404	35334093	35334222	35334318	35334404	189	6,5,5	0,0,3	11,5,13	0,0,0	145	49	0.195476274841	0.71093659630107	1.0,1.0,0.36	1.0,1.0,1.0	-0.213
190	"ENSMUSG00000007029"	"Vars"	chr17	+	35223747	35224037	35223747	35223869	35223952	35224037	190	51,69,45	224,352,193	29,51,31	174,196,181	132	49	0.606923498935	1.0	0.078,0.068,0.08	0.058,0.088,0.06	0.007
191	"ENSMUSG00000007029"	"Vars"	chr17	+	35230575	35230874	35230575	35230670	35230783	35230874	191	36,48,23	215,361,234	28,33,21	182,211,207	162	49	0.902885566584	1.0	0.048,0.039,0.029	0.044,0.045,0.03	-0.001
192	"ENSMUSG00000007029"	"Vars"	chr17	+	35232097	35232366	35232097	35232168	35232240	35232366	192	100,186,108	213,305,197	88,96,81	144,185,166	121	49	0.874561027091	1.0	0.16,0.198,0.182	0.198,0.174,0.165	0.001
193	"ENSMUSG00000007029"	"Vars"	chr17	+	35232618	35232872	35232618	35232723	35232803	35232872	193	37,56,28	192,315,206	26,21,18	166,197,181	129	49	0.0464448720973	0.3444007831583921	0.068,0.063,0.049	0.056,0.039,0.036	0.016
194	"ENSMUSG00000007050"	"Lsm2"	chr17	+	35203955	35204115	35203955	35203984	35204084	35204115	194	38,79,43	1,0,0	42,45,38	0,0,0	149	49	1	1.0	0.926,1.0,1.0	1.0,1.0,1.0	-0.025
195	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	35124585	35125034	35124585	35124687	35124885	35125034	195	52,68,58	49,63,68	80,74,63	63,71,62	247	49	0.490875478548	0.9846658946170689	0.174,0.176,0.145	0.201,0.171,0.168	-0.015
196	"ENSMUSG00000015467"	"Egfl8"	chr17	-	34832750	34832904	34832750	34832781	34832871	34832904	196	81,52,63	1,1,1	125,117,124	0,1,0	139	49	0.442965218623	0.9566046674747586	0.966,0.948,0.957	1.0,0.976,1.0	-0.035
197	"ENSMUSG00000057246"	"BC051142"	chr17	+	34640826	34640961	34640826	34640856	34640931	34640961	197	2,1,0	0,0,1	0,1,2	1,1,2	124	49	0.00351009018853	0.07603459779737462	1.0,1.0,0.0	0.0,0.283,0.283	0.478
198	"ENSMUSG00000057246"	"BC051142"	chr17	+	34678836	34679708	34678836	34679093	34679167	34679708	198	4,2,10	4,2,1	6,9,10	0,1,2	123	49	0.0106891832719	0.16639659489621292	0.285,0.285,0.799	1.0,0.782,0.666	-0.36
199	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34430843	34431041	34431203	34431332	199	189,118,257	269,226,303	207,228,215	317,304,291	211	49	0.79637032718	1.0	0.14,0.108,0.165	0.132,0.148,0.146	-0.004
200	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34418206	34418656	34418206	34418354	34418544	34418656	200	150,139,135	677,784,617	169,177,142	622,654,580	239	49	0.0246087803725	0.24753575536663572	0.043,0.035,0.043	0.053,0.053,0.048	-0.011
201	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34419114	34419889	34419114	34419244	34419684	34419889	201	516,539,608	744,864,704	570,640,670	703,747,616	489	49	0.0124986562813	0.17891803691711441	0.065,0.059,0.08	0.075,0.079,0.098	-0.016
202	"ENSMUSG00000037321"	"Tap1"	chr17	+	34408151	34409742	34408151	34408266	34409536	34409742	202	1145,847,926	2,1,1	1292,1462,1335	2,1,1	1319	49	0.833245481403	1.0	0.955,0.969,0.972	0.96,0.982,0.98	-0.009
203	"ENSMUSG00000037321"	"Tap1"	chr17	+	34411810	34411939	34411810	34411831	34411915	34411939	203	590,520,551	2,2,4	724,882,676	1,2,2	133	49	1	1.0	0.991,0.99,0.981	0.996,0.994,0.992	-0.007
204	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34402588	34403387	34402588	34402718	34403129	34403387	204	276,178,230	1,0,1	306,363,299	2,1,0	460	49	1	1.0	0.967,1.0,0.961	0.942,0.975,1.0	0.004
205	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34402588	34403387	34402588	34402718	34403255	34403387	205	376,251,308	255,240,237	429,509,411	287,306,286	586	49	0.0711998185053	0.42791770508579996	0.11,0.08,0.098	0.111,0.122,0.107	-0.017
206	"ENSMUSG00000024335"	"Brd2"	chr17	-	34332905	34333452	34332905	34333151	34333323	34333452	206	207,253,192	478,573,393	172,183,167	424,415,466	221	49	0.252235988236	0.8038237436426491	0.088,0.089,0.098	0.083,0.089,0.074	0.01
207	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34312806	34313563	34312806	34313055	34313281	34313563	207	45,24,34	88,44,79	41,49,43	60,89,70	275	49	0.219477668879	0.7526858532723472	0.084,0.089,0.071	0.109,0.089,0.099	-0.018
208	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34312806	34313792	34312806	34313563	34313656	34313792	208	8,8,2	97,55,75	8,15,8	77,107,92	142	49	0.214865932367	0.7431705995745735	0.028,0.048,0.009	0.035,0.046,0.029	-0.008
209	"ENSMUSG00000073422"	"H2-Ke6"	chr17	-	34245006	34245444	34245006	34245199	34245369	34245444	209	105,136,122	59,53,66	125,153,175	69,60,57	219	49	0.296938306974	0.8486104915043756	0.285,0.365,0.293	0.288,0.363,0.407	-0.038
210	"ENSMUSG00000073422"	"H2-Ke6"	chr17	-	34245824	34246075	34245824	34245909	34245989	34246075	210	91,77,94	84,75,88	83,102,91	87,86,85	129	49	0.958083038177	1.0	0.292,0.281,0.289	0.266,0.311,0.289	-0.001
211	"ENSMUSG00000073422"	"H2-Ke6"	chr17	-	34246379	34246814	34246379	34246496	34246596	34246814	211	96,56,90	64,46,55	75,90,67	72,69,61	149	49	0.134583129799	0.595054728352123	0.33,0.286,0.35	0.255,0.3,0.265	0.049
213	"ENSMUSG00000008668"	"Rps18"	chr17	-	34171194	34171565	34171194	34171267	34171376	34171565	213	1310,1958,1120	7,21,4	995,1078,1051	10,7,4	158	49	0.777681562592	1.0	0.983,0.967,0.989	0.969,0.979,0.988	0.001
214	"ENSMUSG00000008668"	"Rps18"	chr17	-	34171194	34171565	34171194	34171286	34171376	34171565	214	259,407,227	4287,6609,3626	215,220,229	3310,3645,3578	139	49	0.844549771605	1.0	0.021,0.021,0.022	0.022,0.021,0.022	-0.0
215	"ENSMUSG00000024312"	"Wdr46"	chr17	+	34159858	34160246	34159858	34160065	34160165	34160246	215	13,12,9	55,70,39	7,7,3	33,36,29	149	49	0.422853059635	0.941260954120133	0.072,0.053,0.071	0.065,0.06,0.033	0.013
216	"ENSMUSG00000002308"	"Cd320"	chr17	+	34066468	34067152	34066468	34066699	34066990	34067152	216	10,28,15	13,25,15	14,19,26	14,10,17	340	49	0.21632337114	0.7448933208062385	0.1,0.139,0.126	0.126,0.215,0.181	-0.052
217	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757041	33757384	33757041	33757147	33757237	33757384	217	124,100,120	6,12,9	142,162,159	7,8,13	139	49	0.405532273104	0.9318966112553143	0.879,0.746,0.825	0.877,0.877,0.812	-0.039
218	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33768453	33769644	33768453	33768583	33769439	33769644	218	336,164,241	37,32,27	286,325,304	42,40,47	905	49	0.741112989666	1.0	0.33,0.217,0.326	0.269,0.306,0.259	0.013
219	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32636954	32637962	32636954	32637254	32637404	32637962	219	464,328,386	10,4,6	360,397,361	11,14,5	199	49	0.111528725834	0.5434785510115556	0.92,0.953,0.941	0.89,0.875,0.947	0.034
220	"ENSMUSG00000024042"	"Sik1"	chr17	-	32067932	32068648	32067932	32068055	32068492	32068648	220	4,7,4	21,19,14	8,4,3	25,35,43	486	49	0.170911339566	0.6747756301728646	0.019,0.036,0.028	0.031,0.011,0.007	0.011
223	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31678874	31679235	31678874	31678979	31679152	31679235	223	3,1,2	1,0,1	0,2,0	0,1,0	222	49	1	1.0	0.398,1.0,0.306	NA,0.306,NA	0.262
224	"ENSMUSG00000024026"	"Glo1"	chr17	-	30811834	30813200	30811834	30812048	30813088	30813200	224	3274,3044,3283	58,75,52	3805,4106,3978	68,52,48	1089	49	0.0296769790421	0.2731575891122992	0.718,0.646,0.74	0.716,0.78,0.789	-0.06
225	"ENSMUSG00000090083"	"Rnf8"	chr17	+	29845479	29846223	29845479	29845816	29845920	29846223	225	178,209,162	11,18,6	185,164,177	10,5,10	153	49	0.281274750774	0.8364003889115423	0.838,0.788,0.896	0.856,0.913,0.85	-0.032
229	"ENSMUSG00000117427"	"Gm36199"	chr17	+	29684401	29685046	29684401	29684514	29684767	29685046	229	1,1,1	2,1,2	7,6,2	0,2,1	302	49	0.00559550323178	0.106167147024763	0.075,0.14,0.075	1.0,0.327,0.245	-0.427
233	"ENSMUSG00000002249"	"Tead3"	chr17	-	28554458	28555547	28554458	28554470	28555484	28555547	233	77,50,73	10,6,4	67,101,105	9,9,11	1063	49	0.871553617527	1.0	0.262,0.278,0.457	0.255,0.341,0.306	0.032
234	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548496	28547940	28548021	28548347	28548496	234	1547,3560,1248	2076,3139,1767	1068,1141,905	1552,1842,1785	375	49	7.50231387984e-05	0.009051005816464114	0.089,0.129,0.084	0.082,0.075,0.062	0.028
235	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548496	28547940	28548254	28548347	28548496	235	545,1292,463	46,104,30	419,448,332	21,35,22	142	49	0.236191512482	0.7860639696198974	0.803,0.811,0.842	0.873,0.815,0.839	-0.024
236	"ENSMUSG00000007570"	"Fance"	chr17	+	28537035	28537381	28537035	28537130	28537302	28537381	236	43,39,39	32,23,30	34,32,35	23,32,21	221	49	0.744169156801	1.0	0.23,0.273,0.224	0.247,0.181,0.27	0.01
237	"ENSMUSG00000002250"	"Ppard"	chr17	+	28517250	28518008	28517250	28517453	28517557	28518008	237	26,18,17	38,22,30	36,32,30	42,38,34	153	49	0.270865781098	0.8206139986986942	0.18,0.208,0.154	0.215,0.212,0.22	-0.035
238	"ENSMUSG00000024219"	"Anks1"	chr17	+	28278267	28281573	28278267	28278365	28279535	28281573	238	267,189,240	21,44,30	205,239,224	24,26,37	1219	49	0.856546287591	1.0	0.338,0.147,0.243	0.256,0.27,0.196	0.002
239	"ENSMUSG00000062753"	"AI413582"	chr17	-	27783122	27783384	27783122	27783189	27783358	27783384	239	72,53,88	0,0,0	78,119,106	0,2,0	218	49	1	1.0	1.0,1.0,1.0	1.0,0.93,1.0	0.023
240	"ENSMUSG00000062753"	"AI413582"	chr17	-	27783122	27783384	27783122	27783228	27783358	27783384	240	24,20,33	37,27,47	32,38,32	58,50,46	179	49	0.875467061253	1.0	0.151,0.169,0.161	0.131,0.172,0.16	0.006
241	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27775641	27776040	27775641	27775723	27775925	27776040	241	120,174,115	0,1,0	94,119,119	1,1,1	251	49	0.539793736668	1.0	1.0,0.971,1.0	0.948,0.959,0.959	0.035
242	"ENSMUSG00000073430"	"Gm10505"	chr17	+	27562274	27563799	27562274	27562556	27562757	27563799	242	13,2,8	0,0,2	15,13,3	0,0,0	250	49	0.688296148325	1.0	1.0,1.0,0.439	1.0,1.0,1.0	-0.187
243	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153167	27153509	27153167	27153342	27153405	27153509	243	39,18,35	0,2,1	31,43,51	5,2,5	112	49	0.00482126459468	0.09580136353428846	1.0,0.797,0.939	0.731,0.904,0.817	0.095
244	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153167	27153509	27153167	27153342	27153427	27153509	244	46,25,38	36,34,51	37,51,58	72,63,66	134	49	0.314613671531	0.8609351128909116	0.318,0.212,0.214	0.158,0.228,0.243	0.038
245	"ENSMUSG00000024193"	"Phf1"	chr17	+	27154723	27155016	27154723	27154792	27154892	27155016	245	54,26,47	34,32,32	63,55,56	59,70,56	149	49	0.159544446863	0.6532619897008655	0.343,0.211,0.326	0.26,0.205,0.247	0.056
246	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155260	27155365	27155485	27155654	246	72,33,48	4,2,5	110,115,126	9,13,9	169	49	0.393248920607	0.9226831430303208	0.839,0.827,0.736	0.78,0.719,0.802	0.034
247	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155260	27155365	27155496	27155654	247	80,39,55	4,5,6	121,123,141	5,11,9	180	49	0.524231645457	1.0	0.845,0.68,0.714	0.868,0.753,0.81	-0.064
248	"ENSMUSG00000024301"	"Kifc5b"	chr17	+	27141649	27142276	27141649	27141697	27141878	27142276	248	24,24,26	33,41,29	19,15,24	23,31,30	230	49	0.827318563889	1.0	0.134,0.111,0.16	0.15,0.093,0.146	0.005
249	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26472947	26474099	26472947	26473018	26474004	26474099	249	1276,1065,1491	11,13,16	1181,1486,1320	12,13,12	1035	49	0.623924451816	1.0	0.846,0.795,0.815	0.823,0.844,0.839	-0.017
250	"ENSMUSG00000024186"	"Rgs11"	chr17	+	26422269	26422486	26422269	26422366	26422435	26422486	250	4,0,1	1,0,2	7,3,1	2,2,2	118	49	1	1.0	0.624,NA,0.172	0.592,0.384,0.172	0.015
251	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26337083	26337926	26337083	26337403	26337835	26337926	251	21,9,18	10,8,9	45,41,30	5,17,5	481	49	0.0101189853457	0.16199968008423982	0.176,0.103,0.169	0.478,0.197,0.379	-0.202
252	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26338006	26338509	26338006	26338130	26338372	26338509	252	19,9,14	7,1,8	25,31,23	8,11,17	291	49	0.701293097684	1.0	0.314,0.602,0.228	0.345,0.322,0.186	0.097
253	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26339257	26339659	26339257	26339436	26339512	26339659	253	6,4,3	12,5,8	4,1,4	7,14,13	125	49	0.168783940528	0.6728102412723944	0.164,0.239,0.128	0.183,0.027,0.108	0.071
254	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26312934	26312590	26312703	26312832	26312934	254	13,28,14	25,29,15	13,6,5	14,11,7	178	49	0.720693925722	1.0	0.125,0.21,0.204	0.204,0.131,0.164	0.013
255	"ENSMUSG00000024177"	"Nme4"	chr17	-	26312590	26313244	26312590	26312703	26313110	26313244	255	59,120,43	0,1,1	34,22,27	1,0,0	456	49	1	1.0	1.0,0.928,0.822	0.785,1.0,1.0	-0.012
256	"ENSMUSG00000036775"	"Decr2"	chr17	-	26302818	26303109	26302818	26302912	26302984	26303109	256	2,0,6	6,7,11	6,6,4	6,10,5	121	49	0.0640791951702	0.41230385006654396	0.119,0.0,0.181	0.288,0.195,0.245	-0.143
257	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26151205	26150647	26150801	26151078	26151205	257	75,79,58	25,61,31	58,94,74	32,49,31	326	49	0.700399713826	1.0	0.311,0.163,0.219	0.214,0.224,0.264	-0.003
258	"ENSMUSG00000025731"	"Mettl26"	chr17	+	26095634	26096143	26095634	26095713	26095923	26096143	258	147,117,114	28,14,22	144,158,131	26,25,20	259	49	0.909041301557	1.0	0.498,0.613,0.495	0.512,0.545,0.553	-0.001
259	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26064552	26064888	26064552	26064672	26064744	26064888	259	32,31,27	23,18,22	23,37,40	16,26,31	121	49	0.869824153046	1.0	0.36,0.411,0.332	0.368,0.366,0.343	0.009
260	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26068536	26068944	26068536	26068658	26068841	26068944	260	49,40,26	20,13,18	27,36,40	13,17,17	232	49	0.963460240817	1.0	0.341,0.394,0.234	0.305,0.309,0.332	0.008
261	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26069391	26069912	26069391	26069489	26069720	26069912	261	27,24,29	17,17,19	21,26,55	20,23,16	280	49	0.813758434328	1.0	0.217,0.198,0.211	0.155,0.165,0.376	-0.023
262	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26073503	26074208	26073503	26073739	26074091	26074208	262	86,60,68	14,17,14	53,92,96	8,16,15	401	49	0.294550333789	0.8469003381225954	0.429,0.301,0.372	0.447,0.413,0.439	-0.066
263	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079345	26079791	26079345	26079516	26079628	26079791	263	25,29,18	1,1,1	27,25,37	1,4,1	161	49	0.727079607591	1.0	0.884,0.898,0.846	0.892,0.655,0.918	0.054
