ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
162	"ENSMUSG00000056492"	"Adgrf5"	chr17	+	43714808	43714988	43714808	43714934	43721392	43721447	162	2,5,8	1,2,6	5,12,4	5,4,3	98	49	0.863395577667	1.0	0.5,0.556,0.4	0.333,0.6,0.4	0.041
169	"ENSMUSG00000038425"	"Poli"	chr18	-	70657801	70658599	70658446	70658599	70656233	70656470	169	10,8,5	25,22,29	8,9,8	26,14,9	98	49	0.150489715611	0.9359538945398418	0.167,0.154,0.079	0.133,0.243,0.308	-0.095
170	"ENSMUSG00000007035"	"Msh5"	chr17	-	35251614	35251845	35251735	35251845	35251316	35251397	170	4,2,1	7,0,3	5,6,4	4,5,5	98	49	0.60667917799	1.0	0.222,1.0,0.143	0.385,0.375,0.286	0.106
171	"ENSMUSG00000007035"	"Msh5"	chr17	-	35265206	35265363	35265241	35265363	35264905	35265029	171	2,1,4	0,0,0	4,4,4	1,1,3	84	49	0.000704424077209	0.057246196674518066	1.0,1.0,1.0	0.7,0.7,0.438	0.387
172	"ENSMUSG00000007050"	"Lsm2"	chr17	+	35201134	35201343	35201134	35201210	35201595	35201663	172	19,25,10	0,0,1	11,19,12	0,0,0	98	49	1	1.0	1.0,1.0,0.833	1.0,1.0,1.0	-0.056
173	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	35127149	35127289	35127149	35127254	35127379	35127534	173	7,5,4	144,190,176	9,5,8	200,182,193	84	49	0.505185675747	1.0	0.028,0.015,0.013	0.026,0.016,0.024	-0.003
174	"ENSMUSG00000024369"	"Nelfe"	chr17	+	35069383	35069650	35069383	35069438	35069886	35069969	174	30,52,22	13,12,6	25,22,21	15,16,14	98	49	0.00792360499432	0.2257252485925232	0.536,0.684,0.647	0.455,0.407,0.429	0.192
176	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431332	34430843	34431041	34432988	34433177	176	495,347,527	1,0,0	537,584,474	0,0,0	98	49	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
177	"ENSMUSG00000096727"	"Psmb9"	chr17	-	34403129	34403387	34403255	34403387	34402588	34402718	177	56,41,35	255,240,237	52,50,43	287,306,286	98	49	0.594179716485	1.0	0.099,0.079,0.069	0.083,0.076,0.07	0.006
178	"ENSMUSG00000024300"	"Myo1f"	chr17	+	33817116	33817297	33817116	33817286	33820024	33820170	178	0,0,0	21,14,9	1,0,0	23,18,12	60	49	1	1.0	0.0,0.0,0.0	0.034,0.0,0.0	-0.011
179	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33747653	33748000	33747653	33747802	33749106	33749263	179	86,50,73	10,4,6	69,78,82	5,7,2	98	49	0.195365325345	1.0	0.811,0.862,0.859	0.873,0.848,0.953	-0.047
180	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33756252	33756398	33756252	33756301	33756873	33756917	180	111,84,87	0,0,1	100,95,139	0,0,0	98	49	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
181	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757544	33757675	33757544	33757669	33762171	33762279	181	21,19,23	22,21,25	20,29,29	18,21,16	55	49	0.104561218798	0.8301017523943117	0.46,0.446,0.45	0.497,0.552,0.618	-0.104
182	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757544	33757686	33757544	33757669	33762171	33762279	182	46,18,31	22,21,25	41,37,36	18,21,16	66	49	0.122264286009	0.8741358630203577	0.608,0.389,0.479	0.628,0.567,0.626	-0.115
183	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757544	33757686	33757544	33757675	33762171	33762279	183	33,14,25	8,15,17	30,29,30	9,21,23	60	49	0.954225590011	1.0	0.771,0.433,0.546	0.731,0.53,0.516	-0.009
184	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33768453	33769644	33768453	33768583	33769987	33770164	184	80,51,64	1,0,0	61,72,74	0,0,0	98	49	1	1.0	0.976,1.0,1.0	1.0,1.0,1.0	-0.008
185	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32635851	32636062	32635880	32636062	32634779	32635077	185	157,84,106	0,1,0	88,116,79	0,0,0	78	49	1	1.0	1.0,0.981,1.0	1.0,1.0,1.0	-0.006
186	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32636954	32637962	32637081	32637962	32635851	32636062	186	158,90,130	9,4,9	97,126,103	6,16,15	98	49	0.019646475681	0.3352681878460306	0.898,0.918,0.878	0.89,0.797,0.774	0.078
190	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32264902	32265203	32264902	32264985	32266647	32266705	190	7,3,6	17,30,10	6,2,3	15,9,16	98	49	0.861598763238	1.0	0.171,0.048,0.231	0.167,0.1,0.086	0.032
191	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32264902	32265203	32264902	32264985	32267526	32267612	191	7,3,5	0,1,0	3,1,1	2,1,0	98	49	0.334476273192	1.0	1.0,0.6,1.0	0.429,0.333,1.0	0.279
192	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32274078	32274289	32274078	32274098	32274884	32274971	192	16,25,10	29,44,18	5,10,6	16,16,18	98	49	0.26410138372	1.0	0.216,0.221,0.217	0.135,0.238,0.143	0.046
194	"ENSMUSG00000006705"	"Pknox1"	chr17	+	31800777	31801024	31800777	31801016	31802669	31802777	194	14,23,18	2,1,0	15,35,25	3,4,2	57	49	0.023435612009	0.3643836235531669	0.858,0.952,1.0	0.811,0.883,0.915	0.067
198	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31690732	31690856	31690732	31690828	31692131	31692253	198	0,0,2	0,0,4	0,0,0	3,2,2	77	49	1	1.0	NA,NA,0.241	0.0,0.0,0.0	0.241
203	"ENSMUSG00000005936"	"Kctd20"	chr17	+	29180387	29180661	29180387	29180614	29181783	29181886	203	170,173,162	0,0,2	175,174,152	0,1,0	96	49	1	1.0	1.0,1.0,0.976	1.0,0.989,1.0	-0.004
206	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548254	28547940	28548021	28548347	28548496	206	303,664,240	2076,3139,1767	193,214,173	1552,1842,1785	98	49	0.00010081567929	0.012936243479422104	0.068,0.096,0.064	0.059,0.055,0.046	0.023
208	"ENSMUSG00000062859"	"Tcp11"	chr17	-	28298895	28299279	28299132	28299279	28296959	28297032	208	2,1,0	0,1,0	4,6,3	0,0,2	98	49	1	1.0	1.0,0.333,NA	1.0,1.0,0.429	-0.143
209	"ENSMUSG00000062753"	"AI413582"	chr17	-	27783535	27783724	27783595	27783724	27783358	27783384	209	121,87,142	1,3,1	154,141,156	0,0,0	98	49	0.511567234214	1.0	0.984,0.935,0.986	1.0,1.0,1.0	-0.032
210	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27775641	27776040	27775641	27775683	27778506	27778644	210	161,362,180	12,34,25	165,170,146	20,20,14	98	49	0.667371842699	1.0	0.87,0.842,0.783	0.805,0.81,0.839	0.014
211	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27778506	27778677	27778506	27778644	27779889	27779985	211	55,81,51	0,0,0	44,39,36	1,0,1	82	49	1	1.0	1.0,1.0,1.0	0.963,1.0,0.956	0.027
212	"ENSMUSG00000046711"	"Hmga1"	chr17	+	27778506	27778677	27778506	27778644	27779901	27779985	212	234,421,207	262,461,290	197,173,161	258,327,268	82	49	0.00607064488118	0.20274290712762794	0.348,0.353,0.299	0.313,0.24,0.264	0.061
214	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153167	27153509	27153167	27153342	27154027	27154128	214	16,8,20	1,0,0	11,20,16	0,0,0	98	49	1	1.0	0.889,1.0,1.0	1.0,1.0,1.0	-0.037
215	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155654	27155260	27155365	27155744	27155839	215	107,63,78	0,0,0	173,169,175	0,0,1	98	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.989	0.004
217	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26471939	26473362	26471939	26472065	26474004	26474099	217	18,20,15	68,113,43	17,22,22	49,56,55	98	49	0.0429727109495	0.5012797573917751	0.117,0.081,0.149	0.148,0.164,0.167	-0.044
218	"ENSMUSG00000024180"	"Pgap6"	chr17	+	26339257	26339659	26339257	26339436	26340513	26340630	218	16,11,15	0,1,1	10,19,18	0,1,1	98	49	1	1.0	1.0,0.846,0.882	1.0,0.905,0.9	-0.026
220	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26151205	26151078	26151205	26150435	26150547	220	38,53,45	1,0,0	40,58,35	0,1,0	98	49	1	1.0	0.95,1.0,1.0	1.0,0.967,1.0	-0.006
221	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26064552	26064888	26064744	26064888	26064348	26064433	221	56,50,49	0,0,0	43,53,60	0,0,1	98	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011
222	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26068536	26068944	26068841	26068944	26068227	26068387	222	35,40,23	0,0,0	29,30,34	1,0,1	98	49	1	1.0	1.0,1.0,1.0	0.935,1.0,0.944	0.04
223	"ENSMUSG00000073434"	"Wdr90"	chr17	-	26079628	26079791	26079682	26079791	26079345	26079516	223	7,9,16	18,15,6	6,10,9	7,11,15	98	49	0.878335110243	1.0	0.163,0.231,0.571	0.3,0.312,0.231	0.041
224	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26059195	26059309	26059228	26059309	26058958	26059081	224	14,19,13	151,157,162	29,19,26	146,167,158	82	49	0.0221366948202	0.35434304575569414	0.052,0.067,0.046	0.106,0.064,0.09	-0.032
225	"ENSMUSG00000025735"	"Rhbdl1"	chr17	-	26055372	26055546	26055384	26055546	26054942	26055167	225	2,2,6	30,18,19	5,6,5	30,34,22	61	49	0.495578133065	1.0	0.051,0.082,0.202	0.118,0.124,0.154	-0.02
228	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25370677	25370732	25370677	25370728	25371321	25371382	228	26,24,26	1,0,0	26,25,27	0,0,1	53	49	1	1.0	0.96,1.0,1.0	1.0,1.0,0.961	-0.0
229	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25125120	25125202	25125147	25125202	25124141	25124272	229	112,82,130	6,8,7	163,170,130	10,7,12	76	49	0.962505671963	1.0	0.923,0.869,0.923	0.913,0.94,0.875	-0.004
230	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25136968	25137110	25137061	25137110	25133432	25133679	230	38,35,52	2,2,7	56,59,63	1,2,2	98	49	0.0219231170049	0.35434304575569414	0.905,0.897,0.788	0.966,0.937,0.94	-0.084
231	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24850918	24851085	24850970	24851085	24849886	24849973	231	89,83,68	1,0,2	92,93,78	2,2,0	98	49	1	1.0	0.978,1.0,0.944	0.958,0.959,1.0	0.002
232	"ENSMUSG00000024136"	"Dnase1l2"	chr17	-	24661378	24661467	24661431	24661467	24661206	24661290	232	7,11,8	1,1,2	10,10,11	4,3,1	98	49	0.239972977293	1.0	0.778,0.846,0.667	0.556,0.625,0.846	0.088
236	"ENSMUSG00000023908"	"Pkmyt1"	chr17	+	23954173	23954694	23954173	23954346	23955297	23955375	236	73,104,75	0,1,0	66,73,68	2,0,0	98	49	1	1.0	1.0,0.981,1.0	0.943,1.0,1.0	0.013
238	"ENSMUSG00000023903"	"Mmp25"	chr17	-	23850312	23850469	23850316	23850469	23849979	23850237	238	0,0,3	4,5,4	0,1,0	7,5,5	53	49	0.475371417408	1.0	0.0,0.0,0.409	0.0,0.156,0.0	0.084
240	"ENSMUSG00000062012"	"Zfp13"	chr17	-	23800030	23800244	23800051	23800244	23799744	23799836	240	0,1,1	0,0,2	2,3,0	0,0,2	70	49	1	1.0	NA,1.0,0.259	1.0,1.0,0.0	-0.037
245	"ENSMUSG00000069743"	"Zfp820"	chr17	-	22059585	22059695	22059604	22059695	22042824	22042872	245	3,2,1	4,4,7	7,7,12	4,4,6	68	49	0.00189687526509	0.11857902298178	0.351,0.265,0.093	0.558,0.558,0.59	-0.332
246	"ENSMUSG00000050623"	"Catsperz"	chr19	-	6900859	6900967	6900890	6900967	6900668	6900735	246	2,5,3	10,5,4	1,1,2	2,5,2	80	49	0.312951298416	1.0	0.109,0.38,0.315	0.234,0.109,0.38	0.027
255	"ENSMUSG00000014771"	"Pdcd2"	chr17	-	15746634	15746874	15746802	15746874	15745530	15745662	255	183,174,197	0,1,0	148,186,169	4,0,0	98	49	0.879617940906	1.0	1.0,0.989,1.0	0.949,1.0,1.0	0.013
257	"ENSMUSG00000036552"	"Ermard"	chr17	+	15264584	15264692	15264584	15264686	15265308	15265398	257	6,2,9	3,0,4	8,7,10	6,2,4	55	49	0.557550711729	1.0	0.641,1.0,0.667	0.543,0.757,0.69	0.106
259	"ENSMUSG00000006818"	"Sod2"	chr17	+	13227070	13227320	13227070	13227273	13229406	13229523	259	9,3,7	126,155,131	6,14,7	99,110,112	96	49	0.0547422751787	0.5879368585271832	0.035,0.01,0.027	0.03,0.061,0.031	-0.017
260	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8540972	8540631	8540667	8542108	8542167	260	34,33,24	23,19,20	27,38,35	29,29,18	98	49	0.690368329198	1.0	0.425,0.465,0.375	0.318,0.396,0.493	0.019
261	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8540631	8542167	8540631	8540667	8543265	8543295	261	65,61,55	0,0,1	52,70,73	0,0,0	98	49	1	1.0	1.0,1.0,0.965	1.0,1.0,1.0	-0.012
262	"ENSMUSG00000023861"	"Mpc1"	chr17	+	8512246	8512327	8512246	8512250	8515366	8515463	262	18,15,21	19,33,31	23,20,22	29,26,22	98	49	0.32848105529	1.0	0.321,0.185,0.253	0.284,0.278,0.333	-0.045
264	"ENSMUSG00000094724"	"Rnaset2b"	chr17	+	7251537	7252512	7251537	7251590	7256120	7256191	264	0,2,1	15,15,15	1,4,1	12,16,25	98	49	0.223736051398	1.0	0.0,0.062,0.032	0.04,0.111,0.02	-0.026
265	"ENSMUSG00000014039"	"Prdm15"	chr16	-	97618048	97618245	97618063	97618245	97617735	97617830	265	7,6,7	7,6,9	3,5,4	4,7,5	64	49	0.663432264472	1.0	0.434,0.434,0.373	0.365,0.354,0.38	0.047
267	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95059060	95059310	95059060	95059233	95059711	95059815	267	1,2,9	0,0,0	8,15,12	0,0,1	98	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.857	0.048
268	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95092669	95092767	95092669	95092755	95096449	95101070	268	8,3,8	2,3,6	11,16,19	4,9,9	61	49	0.794893065845	1.0	0.763,0.445,0.517	0.688,0.588,0.629	-0.06
269	"ENSMUSG00000022940"	"Pigp"	chr16	-	94171599	94171874	94171753	94171874	94170947	94171051	269	13,15,9	0,1,0	14,9,7	0,0,0	98	49	1	1.0	1.0,0.882,1.0	1.0,1.0,1.0	-0.039
270	"ENSMUSG00000022961"	"Son"	chr16	+	91468236	91471029	91468236	91468353	91471582	91471662	270	65,70,77	29,18,26	103,89,93	46,41,48	98	49	0.109222092331	0.8347443921723448	0.528,0.66,0.597	0.528,0.52,0.492	0.082
271	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90046514	90046600	90046526	90046600	90045400	90045591	271	60,95,55	50,62,52	52,66,60	48,60,43	61	49	0.678898404005	1.0	0.491,0.552,0.459	0.465,0.469,0.528	0.013
272	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90046941	90047325	90046944	90047325	90046526	90046600	272	16,31,26	102,95,79	19,21,34	93,102,81	52	49	0.958674431356	1.0	0.129,0.235,0.237	0.161,0.162,0.283	-0.002
273	"ENSMUSG00000022982"	"Sod1"	chr16	+	90017641	90021313	90017641	90017817	90022032	90022150	273	851,1089,790	1,1,0	697,844,806	2,1,2	98	49	1	1.0	0.998,0.998,1.0	0.994,0.998,0.995	0.003
274	"ENSMUSG00000022864"	"D16Ertd472e"	chr16	-	78373078	78373545	78373278	78373545	78372808	78372942	274	80,55,54	11,8,11	82,84,88	4,12,5	98	49	0.0351297480836	0.45716056133971983	0.784,0.775,0.711	0.911,0.778,0.898	-0.106
275	"ENSMUSG00000022864"	"D16Ertd472e"	chr16	-	78373078	78373545	78373311	78373545	78372808	78372942	275	88,65,69	33,35,25	78,93,92	34,27,21	98	49	0.179513813153	1.0	0.571,0.481,0.58	0.534,0.633,0.687	-0.074
276	"ENSMUSG00000022864"	"D16Ertd472e"	chr16	-	78373278	78373545	78373311	78373545	78372808	78372942	276	39,31,37	33,35,25	28,37,35	34,27,21	82	49	0.815191248905	1.0	0.414,0.346,0.469	0.33,0.45,0.499	-0.017
277	"ENSMUSG00000064061"	"Dzip3"	chr16	-	48755861	48757436	48757332	48757436	48754156	48754258	277	36,20,23	0,0,0	29,33,26	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.943,1.0	0.019
278	"ENSMUSG00000073418"	"C4b"	chr17	-	34954678	34954849	34954709	34954849	34954377	34954581	278	2,0,1	0,1,3	2,4,0	1,3,4	80	49	0.333044170989	1.0	1.0,0.0,0.17	0.551,0.45,0.0	0.056
279	"ENSMUSG00000022668"	"Gtpbp8"	chr16	-	44565645	44565856	44565757	44565856	44562866	44562966	279	9,13,13	0,0,1	19,18,13	1,0,0	98	49	1	1.0	1.0,1.0,0.867	0.905,1.0,1.0	-0.013
280	"ENSMUSG00000022793"	"B4galt4"	chr16	+	38583430	38583553	38583430	38583491	38586276	38586381	280	18,14,12	3,0,3	15,11,20	3,0,1	98	49	0.159544429434	0.9604180715063999	0.75,1.0,0.667	0.714,1.0,0.909	-0.069
282	"ENSMUSG00000022906"	"Parp9"	chr16	+	35763738	35763880	35763738	35763772	35766138	35766322	282	8,12,8	3,0,2	11,9,6	0,0,1	98	49	0.0071208437633	0.21727350479537455	0.571,1.0,0.667	1.0,1.0,0.75	-0.171
283	"ENSMUSG00000022906"	"Parp9"	chr16	+	35763738	35763880	35763738	35763772	35767870	35768724	283	16,22,12	42,21,38	17,15,17	26,40,21	98	49	0.701611740088	1.0	0.16,0.344,0.136	0.246,0.158,0.288	-0.017
286	"ENSMUSG00000061751"	"Kalrn"	chr16	-	34076521	34076730	34076560	34076730	34072594	34072769	286	1,1,2	2,1,1	2,6,0	0,2,0	88	49	1	1.0	0.218,0.358,0.527	1.0,0.626,NA	-0.445
289	"ENSMUSG00000022801"	"Lrch3"	chr16	+	32815317	32815381	32815317	32815366	32816175	32816283	289	3,2,2	69,74,66	1,3,4	79,69,70	64	49	0.836282396235	1.0	0.032,0.02,0.023	0.01,0.032,0.042	-0.003
291	"ENSMUSG00000022791"	"Tnk2"	chr16	+	32488770	32489048	32488770	32489034	32489609	32489736	291	235,229,268	25,17,24	275,253,241	39,18,20	63	49	0.607786213953	1.0	0.88,0.913,0.897	0.846,0.916,0.904	0.008
292	"ENSMUSG00000052384"	"Nrros"	chr16	-	31981055	31982215	31982070	31982215	31966370	31966491	292	54,39,45	2,0,2	46,40,59	0,1,2	98	49	0.577371609244	1.0	0.931,1.0,0.918	1.0,0.952,0.937	-0.013
293	"ENSMUSG00000022772"	"Senp5"	chr16	-	31796416	31796575	31796497	31796575	31787617	31787755	293	4,3,12	23,30,29	4,3,2	34,38,28	98	49	0.0185320306813	0.3228376745508843	0.08,0.048,0.171	0.056,0.038,0.034	0.057
294	"ENSMUSG00000049076"	"Acap2"	chr16	-	30972509	30972577	30972523	30972577	30960556	30960615	294	0,0,0	82,80,80	2,1,0	69,82,84	63	49	1	1.0	0.0,0.0,0.0	0.022,0.009,0.0	-0.01
295	"ENSMUSG00000022538"	"Lsg1"	chr16	-	30396616	30396815	30396716	30396815	30393363	30393424	295	7,5,8	0,1,1	12,6,6	1,2,2	98	49	0.0116971851941	0.26736769480960526	1.0,0.714,0.8	0.857,0.6,0.6	0.152
296	"ENSMUSG00000022537"	"Tmem44"	chr16	-	30359556	30362306	30362219	30362306	30358206	30358356	296	3,2,1	0,1,0	1,1,1	0,0,0	98	49	1	1.0	1.0,0.5,1.0	1.0,1.0,1.0	-0.167
297	"ENSMUSG00000038084"	"Opa1"	chr16	+	29436939	29437126	29436939	29437105	29439198	29439351	297	10,25,14	97,92,92	18,25,20	67,72,66	70	49	0.0123145464893	0.26736769480960526	0.067,0.16,0.096	0.158,0.196,0.175	-0.069
299	"ENSMUSG00000022510"	"Trp63"	chr16	+	25684824	25684961	25684824	25684949	25686916	25686999	299	25,18,28	11,4,10	24,56,54	20,20,24	61	49	0.245407616408	1.0	0.646,0.783,0.692	0.491,0.692,0.644	0.098
301	"ENSMUSG00000068463"	"B630019A10Rik"	chr16	+	23011732	23011893	23011732	23011792	23012248	23012317	301	55,12,23	3,2,1	19,23,17	4,2,2	98	49	0.200426898584	1.0	0.902,0.75,0.92	0.704,0.852,0.81	0.069
302	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22926508	22926630	22926508	22926570	22927337	22927383	302	38,40,28	276,341,278	34,31,34	334,310,333	98	49	0.360589702474	1.0	0.064,0.055,0.048	0.048,0.048,0.049	0.007
303	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22929329	22929473	22930252	22930342	303	777,910,656	0,1,0	697,869,831	0,1,0	98	49	1	1.0	1.0,0.998,1.0	1.0,0.998,1.0	0.0
305	"ENSMUSG00000022861"	"Dgkg"	chr16	-	22393808	22394150	22394061	22394150	22390420	22390513	305	1,1,4	0,1,3	5,6,6	0,2,2	98	49	0.21294565387	1.0	1.0,0.333,0.4	1.0,0.6,0.6	-0.156
306	"ENSMUSG00000022861"	"Dgkg"	chr16	-	22393808	22394150	22394061	22394150	22391349	22391466	306	1,1,6	12,1,25	6,6,7	28,26,28	98	49	0.447537780048	1.0	0.04,0.333,0.107	0.097,0.103,0.111	0.056
307	"ENSMUSG00000022855"	"Senp2"	chr16	+	21830243	21830369	21830243	21830302	21832873	21833007	307	39,93,40	71,72,48	36,38,55	47,69,57	98	49	0.501551122617	1.0	0.215,0.392,0.294	0.277,0.216,0.325	0.028
308	"ENSMUSG00000044626"	"Liph"	chr16	-	21802591	21803018	21802650	21803018	21800085	21800194	308	0,1,0	2,2,1	0,0,0	2,4,5	98	49	1	1.0	0.0,0.2,0.0	0.0,0.0,0.0	0.067
309	"ENSMUSG00000003235"	"Eif2b5"	chr16	+	20323948	20324108	20323948	20324090	20324211	20324313	309	5,7,4	137,132,141	7,9,4	122,122,110	67	49	0.285057187124	1.0	0.026,0.037,0.02	0.04,0.051,0.026	-0.011
310	"ENSMUSG00000033918"	"Parl"	chr16	-	20112047	20112152	20112103	20112152	20106606	20106702	310	19,14,24	52,73,50	30,19,22	51,42,37	98	49	0.0272867729421	0.39061734216184446	0.154,0.087,0.194	0.227,0.184,0.229	-0.068
312	"ENSMUSG00000022702"	"Hira"	chr16	+	18714652	18714796	18714652	18714677	18715203	18715314	312	24,17,11	2,3,2	15,17,23	3,4,5	98	49	0.237549656046	1.0	0.857,0.739,0.733	0.714,0.68,0.697	0.079
313	"ENSMUSG00000022702"	"Hira"	chr16	+	18715203	18715523	18715203	18715314	18716447	18716538	313	24,28,30	98,139,81	24,17,11	72,97,81	98	49	0.263953908754	1.0	0.109,0.092,0.156	0.143,0.081,0.064	0.023
316	"ENSMUSG00000003528"	"Slc25a1"	chr16	-	17745017	17745156	17745109	17745156	17744519	17744604	316	64,64,67	0,1,0	80,75,94	0,0,0	98	49	1	1.0	1.0,0.97,1.0	1.0,1.0,1.0	-0.01
317	"ENSMUSG00000012114"	"Med15"	chr16	-	17470568	17470671	17470572	17470671	17469084	17470127	317	1,2,1	94,86,78	4,1,1	92,128,110	53	49	0.635273855773	1.0	0.01,0.021,0.012	0.039,0.007,0.008	-0.004
319	"ENSMUSG00000041720"	"Pi4ka"	chr16	-	17140851	17140934	17140900	17140934	17136346	17136417	319	139,150,162	3,2,0	150,129,125	6,4,5	98	49	0.00396438211774	0.16108606005083534	0.959,0.974,1.0	0.926,0.942,0.926	0.046
320	"ENSMUSG00000022789"	"Dnm1l"	chr16	-	16163843	16164009	16163861	16164009	16159285	16159332	320	11,12,8	89,111,99	15,9,4	102,88,113	67	49	0.717316012465	1.0	0.083,0.073,0.056	0.097,0.07,0.025	0.007
321	"ENSMUSG00000022792"	"Yars2"	chr16	+	16124361	16124482	16124361	16124463	16125073	16125244	321	100,144,90	0,0,1	81,69,71	1,2,2	68	49	0.540106255024	1.0	1.0,1.0,0.985	0.983,0.961,0.962	0.026
323	"ENSMUSG00000060657"	"Marf1"	chr16	-	13969889	13970576	13970426	13970576	13969005	13969180	323	153,151,165	2,3,4	179,157,209	4,1,3	98	49	0.584420023221	1.0	0.975,0.962,0.954	0.957,0.987,0.972	-0.008
324	"ENSMUSG00000022503"	"Nubp1"	chr16	+	10237516	10238992	10237516	10237549	10239440	10239543	324	7,4,6	0,0,0	10,13,5	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.867,1.0	0.044
325	"ENSMUSG00000022710"	"Usp7"	chr16	-	8529857	8530056	8529996	8530056	8527902	8528041	325	545,642,507	4,13,8	532,551,554	10,10,13	98	49	0.241300793121	1.0	0.986,0.961,0.969	0.964,0.965,0.955	0.011
327	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4766089	4766227	4765128	4765296	327	76,56,62	0,1,2	70,99,85	1,0,0	98	49	0.513488396352	1.0	1.0,0.966,0.939	0.972,1.0,1.0	-0.022
328	"ENSMUSG00000039637"	"Coro7"	chr16	-	4452452	4452771	4452625	4452771	4452162	4452294	328	169,114,147	0,1,0	173,185,182	0,0,1	98	49	1	1.0	1.0,0.983,1.0	1.0,1.0,0.989	-0.002
329	"ENSMUSG00000005981"	"Trap1"	chr16	-	3886526	3886885	3886720	3886885	3886119	3886202	329	11,9,14	141,227,152	8,12,16	156,158,161	98	49	0.601049675856	1.0	0.038,0.019,0.044	0.025,0.037,0.047	-0.003
330	"ENSMUSG00000049871"	"Nlrc3"	chr16	-	3780317	3783166	3781416	3783166	3777254	3777338	330	70,28,42	0,1,0	65,48,56	0,0,0	98	49	1	1.0	1.0,0.933,1.0	1.0,1.0,1.0	-0.022
332	"ENSMUSG00000056851"	"Pcbp2"	chr15	+	102395522	102395564	102395522	102395563	102396639	102396867	332	1045,1510,1190	0,3,0	1144,1176,1123	2,0,0	50	49	1	1.0	1.0,0.998,1.0	0.998,1.0,1.0	0.0
333	"ENSMUSG00000001289"	"Pfdn5"	chr15	+	102234867	102235284	102234867	102234970	102236956	102237031	333	490,525,507	0,2,1	470,548,484	4,1,0	98	49	1	1.0	1.0,0.992,0.996	0.983,0.996,1.0	0.003
335	"ENSMUSG00000023044"	"Csad"	chr15	-	102095996	102096107	102096000	102096107	102095488	102095604	335	1,1,1	30,26,25	1,0,0	25,33,37	53	49	0.563777729775	1.0	0.03,0.034,0.036	0.036,0.0,0.0	0.021
338	"ENSMUSG00000037280"	"Galnt6"	chr15	-	100627183	100627257	100627187	100627257	100617895	100618116	338	7,7,9	2,3,1	3,9,12	4,2,3	53	49	0.41570000347	1.0	0.764,0.683,0.893	0.409,0.806,0.787	0.113
340	"ENSMUSG00000023026"	"Dip2b"	chr15	+	100052914	100053037	100052914	100053034	100055050	100055248	340	6,8,6	16,48,32	6,9,4	22,20,23	52	49	0.436774225392	1.0	0.261,0.136,0.15	0.204,0.298,0.141	-0.032
